system:time_start,B1
2005-03-11,0.6323
2005-03-14,0.8132777777777778
2005-03-15,0.7187555555555556
2005-03-16,0.5083
2005-03-21,0.8067
2005-03-24,0.7968333333333333
2005-03-27,0.8135333333333333
2005-03-28,0.41515555555555556
2005-03-31,0.2658
2005-04-01,0.6716555555555556
2005-04-02,0.7317
2005-04-04,0.785375
2005-04-05,0.8066555555555556
2005-04-06,0.7883222222222221
2005-04-07,0.8116444444444445
2005-04-08,0.7128222222222222
2005-04-09,0.6309
2005-04-10,0.75275
2005-04-12,0.6130444444444445
2005-04-13,0.4728111111111111
2005-04-16,0.7751
2005-04-20,0.8099666666666667
2005-04-22,0.41885555555555554
2005-04-23,0.86376
2005-04-24,0.8140555555555555
2005-04-25,0.7812333333333333
2005-04-26,0.7740333333333334
2005-04-27,0.6187666666666667
2005-04-28,0.949
2005-04-29,0.8158777777777778
2005-05-03,0.7800555555555555
2005-05-04,0.6481
2005-05-05,0.6510555555555555
2005-05-06,0.7308555555555556
2005-05-07,0.7917555555555555
2005-05-08,0.8559222222222223
2005-05-09,0.5831333333333333
2005-05-12,0.808288888888889
2005-05-13,0.8547666666666667
2005-05-14,0.8917444444444445
2005-05-15,0.8036555555555556
2005-05-16,0.8662
2005-05-17,0.8245375
2005-05-19,0.8665222222222222
2005-05-20,0.8608666666666667
2005-05-21,0.8262666666666667
2005-05-22,0.7716333333333333
2005-05-23,0.5724666666666667
2005-05-24,0.47286666666666666
2005-05-25,0.7714888888888889
2005-05-26,0.7216888888888889
2005-05-27,0.7414
2005-05-28,0.7451666666666666
2005-05-29,0.5954888888888888
2005-05-30,0.691925
2005-05-31,0.5569222222222222
2005-06-01,0.5614333333333333
2005-06-02,0.430512318213284
2005-06-03,0.34873333333333334
2005-06-04,0.3332384933064966
2005-06-05,0.28874444444444447
2005-06-06,0.270777387299745
2005-06-07,0.3090111111111111
2005-06-08,0.2910430726448695
2005-06-09,0.3225477284526825
2005-06-10,0.3291
2005-06-12,0.3934111111111111
2005-06-13,0.30725
2005-06-14,0.27308333333333334
2005-06-16,0.2683
2005-06-17,0.34507777777777776
2005-06-19,0.20638888888888887
2005-06-20,0.23281551694589503
2005-06-21,0.2257888888888889
2005-06-22,0.19834621960687637
2005-06-23,0.2655222222222222
2005-06-26,0.1889111111111111
2005-06-27,0.20882222222222221
2005-06-28,0.2164
2005-06-29,0.13606666666666667
2005-06-30,0.21906682916446166
2005-07-04,0.11393333333333333
2005-07-05,0.15247777777777777
2005-07-07,0.1077
2005-07-08,0.09502222222222223
2005-07-09,0.10946666666666667
2005-07-10,0.014277777777777778
2005-07-11,0.03088888888888889
2005-07-12,0.1483
2005-07-14,0.0402
2005-07-15,0.008944444444444444
2005-07-16,0.09583333333333334
2005-07-17,0.03875555555555556
2005-07-22,0.0048
2005-07-23,0.022733333333333335
2005-07-24,0.014622222222222224
2005-07-25,0.0041555555555555556
2005-07-26,0.0066
2005-07-27,0.01011111111111111
2005-07-28,0.011255555555555555
2005-07-29,0.029279678824543954
2005-07-30,0.014655555555555555
2005-07-31,0.022539875490174575
2005-08-01,0.012866666666666667
2005-08-02,0.04195555555555556
2005-08-03,0.0510875
2005-08-04,0.187575
2005-08-06,0.2193375
2005-08-07,0.24988888888888888
2005-08-08,0.019633333333333332
2005-08-09,0.03258888888888889
2005-08-10,0.0194
2005-08-11,0.009922222222222223
2005-08-12,0.016533333333333334
2005-08-13,0.014077777777777778
2005-08-14,0.043133333333333336
2005-08-15,0.025166666666666667
2005-08-16,0.0029333333333333334
2005-08-17,0.032822222222222225
2005-08-18,0.0262
2005-08-19,0.046733333333333335
2005-08-20,0.028300000000000002
2005-08-21,0.047
2005-08-26,0.034555555555555555
2005-08-28,0.06866666666666667
2005-08-30,0.01
2005-08-31,0.05221111111111111
2005-09-01,0.04241111111111111
2005-09-02,0.1839
2005-09-03,0.1442
2005-09-06,0.0201375
2005-09-07,0.017744444444444445
2005-09-09,0.13418333333333335
2005-09-11,0.04901111111111111
2005-09-12,0.039822222222222224
2005-09-13,0.05392222222222222
2005-09-14,0.05748888888888889
2005-09-15,0.049044444444444446
2005-09-16,0.0587
2005-09-17,0.03272222222222222
2005-09-19,0.32852
2005-09-21,0.27358
2005-09-22,0.05368888888888889
2005-09-25,0.325825
2005-09-26,0.3497875
2005-09-27,0.202
2005-10-03,0.6102888888888889
2005-10-04,0.7620750000000001
2005-10-05,0.5539
