system:time_start,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2000_interpolate,2001_interpolate,2002_interpolate,2003_interpolate,2004_interpolate,2005_interpolate,2006_interpolate,2007_interpolate,2008_interpolate,2009_interpolate,2010_interpolate,2011_interpolate,2012_interpolate,2013_interpolate,2014_interpolate,2015_interpolate,2016_interpolate,2017_interpolate,2018_interpolate,2019_interpolate,2020_interpolate,2021_interpolate,2022_interpolate,2000_phenology,2001_phenology,2002_phenology,2003_phenology,2004_phenology,2005_phenology,2006_phenology,2007_phenology,2008_phenology,2009_phenology,2010_phenology,2011_phenology,2012_phenology,2013_phenology,2014_phenology,2015_phenology,2016_phenology,2017_phenology,2018_phenology,2019_phenology,2020_phenology,2021_phenology,2022_phenology
01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-02,,,,,0.6152555555555556,,,,,,,,,,,,,,,,,0.3224375,,,,,,0.6152555555555556,,,,,,,,,,,,,,,,,0.3224375,,,,,,,,,,,,,,,,,,,,,,,,
02-03,,,,,,0.5218,,0.5036,0.0356,0.02835,,,,,0.4710333333333333,,,,,0.5319222222222222,,,,,,,,,0.5218,,0.5036,0.0356,0.02835,,,,,0.4710333333333333,,,,,0.5319222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,
02-04,,,,,,,0.53320625,0.60805,,,,0.5227,,,,,0.4559,0.4198875,,,0.5492,,0.5430333333333334,,,,,0.6152555555555556,,0.53320625,0.60805,0.2899708333333333,0.2213149999999999,,0.5227,,,0.4144966666666666,,0.4559,0.4198875,,0.5454333333333333,0.5492,0.5601854166666667,0.5430333333333334,,,,,,,,,,,,,,,,,,,,,,,
02-05,,,,,0.5468,,0.9147277777777778,0.5030888888888889,0.5443416666666667,0.41428,0.4582875,0.7933,0.5345,0.78268,0.35796,0.8687,0.4913222222222222,0.5707222222222222,,0.5589444444444445,,0.7979333333333334,,,,,,0.5468,0.5218,0.9147277777777778,0.5030888888888889,0.5443416666666667,0.41428,0.4582875,0.7933,0.5345,0.78268,0.35796,0.8687,0.4913222222222222,0.5707222222222222,,0.5589444444444445,,0.7979333333333334,0.6175666666666667,,,,,,,,,,,,,,,,,,,,,,,
02-06,,,,0.6017333333333333,0.8297,0.8194823529411764,1.053688888888889,,,,,,,,,0.8409333333333333,0.9293333333333332,,0.867376923076923,0.9145944444444444,,,0.6921,,,,0.6017333333333333,0.8297,0.8194823529411764,1.053688888888889,0.6516994444444444,0.4825657575757576,0.60215875,0.4467326388888889,,,0.7999844444444444,0.6163925,0.8409333333333333,0.9293333333333332,0.6508277777777778,0.867376923076923,0.9145944444444444,0.7021138888888889,0.5920510416666667,0.6921,,,,,,,,,,,,,,,,,,,,,,,
02-07,,0.8299444444444445,,,,0.4810277777777778,0.5615333333333333,0.80031,,0.7900375,0.4351777777777778,,,0.8172888888888888,0.874825,0.87102,,0.7309333333333333,0.54298,,0.8550277777777777,,0.5869875,,0.8299444444444445,,0.6555166666666667,0.8301277777777778,0.4810277777777778,0.5615333333333333,0.80031,0.6957526515151515,0.7900375,0.4351777777777778,0.8019071428571429,0.83442,0.8172888888888888,0.874825,0.87102,0.7431444444444444,0.7309333333333333,0.54298,0.760186111111111,0.8550277777777777,0.6239166666666667,0.5869875,,,,,,,,,,,,,,,,,,,,,,,
02-08,,0.5215571428571428,,0.7093,0.8305555555555556,0.8116888888888889,,0.6587,,0.8403222222222222,0.3507333333333333,,0.83442,0.8372545454545455,0.83002,0.8584888888888889,,0.87415,0.5226777777777778,0.6057777777777777,,,0.8326777777777777,,0.5215571428571428,,0.7093,0.8305555555555556,0.8116888888888889,0.83875625,0.6587,0.657361590909091,0.8403222222222222,0.3507333333333333,0.7933,0.83442,0.8372545454545455,0.83002,0.8584888888888889,0.8087777777777778,0.87415,0.5226777777777778,0.6057777777777777,0.8768638888888889,0.7979333333333334,0.8326777777777777,,,,,,,,,,,,,,,,,,,,,,,
02-09,,0.4539888888888889,0.8861749999999999,0.6029,,0.8253611111111111,,0.9139727272727272,0.8471636363636363,,,0.8105142857142857,0.8801181818181818,,,0.7677285714285714,0.8087777777777778,0.6845,0.7164384615384616,,,0.4498999999999999,0.8503733333333333,,0.4539888888888889,0.8861749999999999,0.6029,0.8322777777777778,0.8253611111111111,0.7588934974747475,0.9139727272727272,0.8471636363636363,0.8088964052287582,0.4351777777777778,0.8105142857142857,0.8801181818181818,0.8172888888888888,0.83002,0.7677285714285714,0.8087777777777778,0.6845,0.7164384615384616,0.543280065359477,0.8691555555555555,0.4498999999999999,0.8503733333333333,,,,,,,,,,,,,,,,,,,,,,,
02-10,,,,,0.834,0.8014941176470588,0.83875625,0.8128333333333333,0.5148,0.7774705882352941,,0.5478,0.7739588235294118,,,,0.7449,0.8223777777777778,,0.4807823529411764,0.8986999999999999,0.8804777777777778,0.8286,,0.5973486772486772,,0.6920178571428571,0.834,0.8014941176470588,0.83875625,0.8128333333333333,0.5148,0.7774705882352941,0.4934777777777777,0.5478,0.7739588235294118,0.7148989225589225,0.6893288888888889,0.7017892857142858,0.7449,0.8223777777777778,0.7164384615384616,0.4807823529411764,0.8986999999999999,0.8804777777777778,0.8286,,,,,,,,,,,,,,,,,,,,,,,
02-11,,,,0.7811357142857143,,0.8160692307692308,0.8763909090909091,0.7378944444444444,,0.5136142857142857,0.7079,,0.8689333333333333,0.4641888888888889,0.4115,0.63585,,0.8282642857142857,,,,0.8566111111111111,0.83187,,0.8165,,0.7811357142857143,0.6979992592592592,0.8160692307692308,0.8763909090909091,0.7378944444444444,0.68475,0.5136142857142857,0.7079,0.6550222222222222,0.8689333333333333,0.4641888888888889,0.4115,0.63585,0.6608055555555555,0.8282642857142857,0.755199592999593,0.5832286764705882,0.8537388888888888,0.8566111111111111,0.83187,,,,,,,,,,,,,,,,,,,,,,,
02-12,,0.8165,,,,0.84195,0.8580666666666666,,0.8547,,0.4218,0.7622444444444445,,0.8432533333333333,0.8264666666666667,0.7997,0.5767111111111111,0.8359277777777778,0.7758888888888889,0.685675,0.8087777777777778,0.8570666666666666,0.7924666666666667,,0.8165,,0.7811357142857143,0.7822529411764706,0.84195,0.8580666666666666,0.6198818376068376,0.8547,0.6675271428571429,0.4218,0.7622444444444445,0.6732140522875817,0.8432533333333333,0.8264666666666667,0.7997,0.5767111111111111,0.8359277777777778,0.7758888888888889,0.685675,0.8087777777777778,0.8570666666666666,0.7924666666666667,,,,,,,,,,,,,,,,,,,,,,,
02-13,,0.82018,,,0.42772,0.6685428571428571,0.8561125,0.5018692307692307,0.6298125,0.8214400000000001,,0.6909777777777778,,0.77915,0.66499,0.83165,,0.8573928571428572,0.7732714285714286,0.83535,0.8659857142857142,0.90075,0.8387375,,0.82018,0.8614375,0.7899778571428571,0.42772,0.6685428571428571,0.8561125,0.5018692307692307,0.6298125,0.8214400000000001,0.4575222222222222,0.6909777777777778,0.6118535714285714,0.77915,0.66499,0.83165,0.6995655555555556,0.8573928571428572,0.7732714285714286,0.83535,0.8659857142857142,0.90075,0.8387375,,,,,,,,,,,,,,,,,,,,,,,
02-14,,0.52825,,,0.7822529411764706,0.8341,0.8819,,0.8843,0.6270666666666667,,,0.37675,0.8351866666666666,,0.31048,0.82242,,0.8292625,,0.8404555555555555,0.8530444444444445,0.6580555555555555,,0.52825,0.8614375000000001,0.7899778571428571,0.7822529411764706,0.8341,0.8819,0.5077429487179488,0.8843,0.6270666666666667,0.5040722222222223,0.7553710317460318,0.37675,0.8351866666666666,0.7174037373737374,0.31048,0.82242,0.8223777777777778,0.8292625,0.8257,0.8404555555555555,0.8530444444444445,0.6580555555555555,,,,,,,,,,,,,,,,,,,,,,,
02-15,,,,0.79882,0.6732777777777778,0.87234,0.86380625,0.5136166666666667,,,,0.8197642857142857,,0.813575,,0.5781888888888889,,,0.811,0.8160499999999999,0.62272,0.8586055555555555,,,0.7182,0.84906875,0.79882,0.6732777777777778,0.87234,0.86380625,0.5136166666666667,0.8439058823529412,0.7326833333333334,0.4396611111111111,0.8197642857142857,0.6118535714285714,0.813575,0.8264666666666667,0.5781888888888889,0.79304125,0.8204774665421725,0.811,0.8160499999999999,0.62272,0.8586055555555555,0.7296008333333333,,,,,,,,,,,,,,,,,,,,,,,
02-16,,,0.8367,0.7633375,0.6035933333333333,0.8028111111111111,0.2715111111111111,0.8129416666666667,,0.8382999999999999,,,0.8469571428571429,,,,0.7636625,,,0.8024,,0.7179222222222222,,,0.7097302696942975,0.8367,0.7633375,0.6035933333333333,0.8028111111111111,0.2715111111111111,0.8129416666666667,0.8572686274509804,0.8382999999999999,0.5226488034188035,0.8467154761904763,0.8469571428571429,0.8124875,0.7761739393939394,0.6995777777777777,0.7636625,0.7935222222222222,0.817996875,0.8024,0.8303666666666667,0.7179222222222222,0.6722666666666666,,,,,,,,,,,,,,,,,,,,,,,
02-17,,,,,0.6417,0.79897,,0.8026545454545454,0.8439058823529412,0.7593666666666666,,0.8736666666666667,0.7033,0.8114,,0.8209666666666666,,,0.82499375,0.8513777777777778,,,,,0.7305875,,0.8004104166666667,0.6417,0.79897,0.4802055555555555,0.8026545454545454,0.8439058823529412,0.7593666666666666,0.5226488034188035,0.8736666666666667,0.7033,0.8114,0.8269,0.8209666666666666,0.54839375,0.7751982958995564,0.82499375,0.8513777777777778,0.7656688888888888,0.7696916666666667,0.7337469444444444,,,,,,,,,,,,,,,,,,,,,,,
02-18,,,,0.8374833333333334,0.7644,,0.6889,0.8075833333333333,0.8436,0.95329,0.4575222222222222,,0.7780777777777778,,0.8269,0.8128124999999999,0.333125,0.7681117647058824,,0.8567666666666667,0.8303666666666667,0.8214611111111111,0.6864777777777777,,0.6294187499999999,0.8470962142857142,0.8374833333333334,0.7644,0.7622084126984127,0.6889,0.8075833333333333,0.8436,0.95329,0.4575222222222222,0.8467154761904763,0.7780777777777778,0.6795333333333333,0.8269,0.8128124999999999,0.333125,0.7681117647058824,0.817996875,0.8567666666666667,0.8303666666666667,0.8214611111111111,0.6864777777777777,,,,,,,,,,,,,,,,,,,,,,,
02-19,,,,0.8097333333333333,0.6709,,,0.7897055555555555,0.8795333333333334,0.7493000000000001,,,0.8144294117647058,0.5476666666666666,,,0.8374333333333334,0.7935222222222222,,0.85685,0.84392,0.710809090909091,0.7985222222222222,,0.7182,0.8384041071428572,0.8097333333333333,0.6709,0.79897,0.5872810185185185,0.7897055555555555,0.8795333333333334,0.7493000000000001,0.6471303418803419,0.8376277777777777,0.8144294117647058,0.5476666666666666,0.8366318181818182,0.6995777777777777,0.8374333333333334,0.7935222222222222,0.7559145833333334,0.85685,0.84392,0.710809090909091,0.7985222222222222,,,,,,,,,,,,,,,,,,,,,,,
02-20,,,,0.78608,,,,0.799075,0.8379333333333333,0.5939,,0.8390166666666666,,,0.8463636363636364,,,0.6824307692307692,0.6193166666666666,0.8404833333333334,0.51735,,0.8534125,,0.6957275242504408,0.8415135306122449,0.78608,0.7304714285714287,0.6847344444444444,0.6794320833333334,0.799075,0.8379333333333333,0.5939,0.6471303418803419,0.8390166666666666,0.7307730392156863,0.5245333333333333,0.8463636363636364,0.591017361111111,0.6964916666666667,0.6824307692307692,0.6193166666666666,0.8404833333333334,0.51735,0.8214611111111111,0.8534125,,,,,,,,,,,,,,,,,,,,,,,
02-21,,,,,,,0.5927375,0.8196916666666667,0.620825,,,0.8002,0.6471166666666667,0.5014000000000001,0.82857,,0.55555,,0.8234333333333334,0.8597333333333333,0.8178777777777778,,0.7663,,0.72439375,0.8375520535714286,0.8107542857142858,0.7417809523809523,0.7807166666666666,0.5927375,0.8196916666666667,0.620825,0.6589,0.7202,0.8002,0.6471166666666667,0.5014000000000001,0.82857,0.591017361111111,0.55555,0.7109307692307691,0.8234333333333334,0.8597333333333333,0.8178777777777778,0.8047782154882155,0.7663,,,,,,,,,,,,,,,,,,,,,,,
02-22,,0.7305875,,0.8354285714285714,,0.5435333333333333,,0.8329611111111112,0.8301875,0.7239,0.8367384615384615,0.825,0.8159333333333333,0.591,0.8389833333333333,0.3692222222222222,0.81994,0.7394307692307692,0.8487333333333333,,0.8577400000000001,0.8394055555555555,0.8427125,,0.7305875,0.8384041071428572,0.8354285714285714,0.7304714285714287,0.5435333333333333,0.6794320833333334,0.8329611111111112,0.8301875,0.7239,0.8367384615384615,0.825,0.8159333333333333,0.591,0.8389833333333333,0.3692222222222222,0.81994,0.7394307692307692,0.8487333333333333,0.8578600000000001,0.8577400000000001,0.8394055555555555,0.8427125,,,,,,,,,,,,,,,,,,,,,,,
02-23,,,,0.6831692307692308,,0.7117,0.7661266666666666,,0.8727333333333334,,,0.78625,0.7946,,0.8004222222222223,0.7923181818181818,,,0.8003375,0.8559866666666667,0.8363833333333333,0.86412,,,0.72439375,0.8271714285714286,0.6831692307692308,0.7634063492063491,0.7117,0.7661266666666666,0.8196916666666667,0.8727333333333334,0.6393833333333333,0.7784692307692307,0.78625,0.7946,0.5556277777777778,0.8004222222222223,0.7923181818181818,0.7163825751563251,0.7977903846153847,0.8003375,0.8559866666666667,0.8363833333333333,0.86412,0.8232562499999998,,,,,,,,,,,,,,,,,,,,,,,
02-24,,0.7182,,0.8089117647058823,0.7900428571428572,0.7807166666666666,0.8283125,,,,0.7202,0.7995,,0.5202555555555556,0.8312333333333334,0.53015,,0.85615,,0.8329230769230769,0.8580941176470588,0.6572888888888889,,,0.7182,0.8163754285714286,0.8089117647058823,0.7900428571428572,0.7807166666666666,0.8283125,0.8235305555555557,0.8156175000000001,0.6393833333333333,0.7202,0.7995,0.8095977777777777,0.5202555555555556,0.8312333333333334,0.53015,0.81994,0.85615,0.8215076388888889,0.8329230769230769,0.8580941176470588,0.6572888888888889,0.8321895833333333,,,,,,,,,,,,,,,,,,,,,,,
02-25,,,,,,0.78566,,0.8141,,,0.5984,,,0.7614,,0.8479388888888889,,0.7057,0.8426777777777777,,,0.8139,,,0.72439375,0.8163754285714286,0.6982845822559792,0.7944563492063491,0.78566,0.70635625,0.8141,0.8756916666666666,0.6590666666666667,0.5984,0.7337055555555555,0.81826,0.7614,0.8381229166666666,0.8479388888888889,0.7405151851851852,0.7057,0.8426777777777777,0.8329230769230769,0.8276748366013071,0.8139,0.8298245833333333,,,,,,,,,,,,,,,,,,,,,,,
02-26,,,,,,,0.5844,,,0.5548666666666666,0.8337222222222223,,0.81826,0.82535,,0.8744,,0.8463727272727273,0.5781444444444445,,0.7972555555555556,,0.8216666666666667,,0.7575164682539682,0.8118312799823634,0.6831692307692308,0.8236214285714285,0.8099188888888889,0.5844,0.8175001700680272,0.8186738888888889,0.5548666666666666,0.8337222222222223,0.7074333333333334,0.81826,0.82535,0.8381229166666666,0.8744,0.8460555555555556,0.8463727272727273,0.5781444444444445,0.7873805494505494,0.7972555555555556,0.8394055555555555,0.8216666666666667,,,,,,,,,,,,,,,,,,,,,,,
02-27,,,,,,0.8341777777777778,,,0.8786499999999999,,0.84675,0.6153666666666666,,0.8133,,,,0.8369222222222222,0.4195,0.6722400000000001,0.8131625,,0.8308875,,0.72439375,,0.6408103318250377,0.8236214285714285,0.8341777777777778,0.7092444444444445,0.8141,0.8786499999999999,0.6590666666666667,0.84675,0.6153666666666666,0.8243849999999999,0.8133,0.8312333333333334,0.83765,0.8367082804232806,0.8369222222222222,0.4195,0.6722400000000001,0.8131625,0.7729055555555555,0.8308875,,,,,,,,,,,,,,,,,,,,,,,
02-28,,,,,,,0.8340888888888889,,0.6876944444444444,,0.8689,,0.83051,0.8439,0.8450124999999999,0.8009000000000001,,,0.7719117647058823,0.8569785714285715,0.8141555555555555,,,,0.7999238095238095,,0.6196308823529412,0.8236214285714285,0.713729111111111,0.8340888888888889,0.8107392857142857,0.6876944444444444,0.67875,0.8689,0.7222,0.83051,0.8439,0.8450124999999999,0.8009000000000001,0.8367082804232806,0.8369222222222222,0.7719117647058823,0.8569785714285715,0.8141555555555555,0.8475277777777778,0.8216666666666667,,,,,,,,,,,,,,,,,,,,,,,
02-29,0.8265875,,,,0.8572,,,,0.7786,,,,0.8111555555555555,,,,0.8460555555555556,,,,0.776,,,0.8265875,0.8166238095238095,,0.6305670243482008,0.8572,0.6576888888888889,0.7881083333333333,0.8090589285714285,0.7786,0.67875,0.8410060749050333,0.7222,0.8111555555555555,0.82535,0.8260062499999999,0.8056,0.8460555555555556,0.7875792824074074,0.813933660130719,0.8441392857142858,0.776,0.8423176587301587,0.7435321296296297,,,,,,,,,,,,,,,,,,,,,,,
03-01,,,0.8176428571428571,,,,,0.8073785714285714,0.7857999999999999,0.8026333333333333,,,,,0.8069999999999999,,0.8594277777777778,0.80519375,0.8559555555555556,0.8313,0.7990333333333334,0.8475277777777778,0.54202,0.75181375,0.7913207105064247,0.8176428571428571,0.6408103318250377,0.8240285714285714,0.6972683333333333,0.8340888888888889,0.8073785714285714,0.7857999999999999,0.8026333333333333,0.8147485529439696,0.6153666666666666,0.8203718518518519,0.8335349999999999,0.8069999999999999,0.7263555555555555,0.8594277777777778,0.80519375,0.8559555555555556,0.8313,0.7990333333333334,0.8475277777777778,0.54202,,,,,,,,,,,,,,,,,,,,,,,
03-02,0.67704,0.8476,,0.43035,,0.4812,0.8209916666666667,,0.7678857142857143,0.7813777777777777,,,,,0.8666352941176471,0.8056,,,0.8483444444444445,,0.7283999999999999,0.8726333333333334,0.857688888888889,0.67704,0.8476,0.8001814285714286,0.43035,0.8363660714285714,0.4812,0.8209916666666667,0.8071089285714286,0.7678857142857143,0.7813777777777777,0.84675,0.6143816326530612,0.8153027777777777,0.82317,0.8666352941176471,0.8056,0.8681305555555556,0.720621875,0.8483444444444445,0.8441392857142858,0.7283999999999999,0.8726333333333334,0.857688888888889,,,,,,,,,,,,,,,,,,,,,,,
03-03,0.8155777777777777,0.8339714285714286,,,,,0.8807384615384616,,0.8332,0.652925,,0.8438,0.81945,0.82317,0.7353888888888889,0.5725666666666667,0.8768333333333334,0.63605,,,0.81955,,0.8644555555555555,0.8155777777777777,0.8339714285714286,0.8001814285714286,0.6408103318250377,0.8406142857142858,0.664825,0.8807384615384616,0.8068392857142856,0.8332,0.652925,0.8203746913580248,0.8438,0.81945,0.82317,0.7353888888888889,0.5725666666666667,0.8768333333333334,0.63605,0.8544597222222222,0.7998037037037037,0.81955,0.8714541666666666,0.8644555555555555,,,,,,,,,,,,,,,,,,,,,,,
03-04,,,0.78272,,,0.8484499999999999,0.8401222222222222,,,0.72965,,0.5257142857142857,,,,0.81245,0.71605,,0.860575,0.8716,,0.870275,,0.8155777777777777,0.8166238095238095,0.78272,0.6464318907563025,0.8421497023809523,0.8484499999999999,0.8401222222222222,0.8068392857142856,0.7678857142857143,0.72965,0.8689,0.5257142857142857,0.8203718518518519,0.723765,0.7353888888888889,0.81245,0.71605,0.7926855906824656,0.860575,0.8716,0.85755,0.870275,0.7266134444444444,,,,,,,,,,,,,,,,,,,,,,,
03-05,,,,,,0.8364833333333334,0.8555833333333334,,,,,,,0.62436,,,,,,0.6965111111111111,0.8955500000000001,,,0.84685,0.8166238095238095,0.8113043650793651,0.6531321428571428,0.8467559523809525,0.8364833333333334,0.8555833333333334,0.823008163265306,0.7606833333333334,0.7370830343364198,0.87885,0.5013126984126984,0.857325,0.62436,0.6287722222222223,0.8497783333333333,0.7501549999999999,0.7875792824074074,0.860575,0.6965111111111111,0.8955500000000001,0.8726333333333334,0.7444527777777777,,,,,,,,,,,,,,,,,,,,,,,
03-06,,,,,0.8240285714285714,,0.47385,0.8063,0.6881666666666667,,,0.4769111111111111,,0.4115647058823529,,0.8871066666666667,0.78426,,,0.5768428571428571,,,,0.8553714285714286,0.81475,0.8125004761904763,0.6531321428571428,0.8240285714285714,0.8364833333333334,0.47385,0.8063,0.6881666666666667,0.7674980555555556,0.87885,0.4769111111111111,0.8508,0.4115647058823529,0.6627714052287582,0.8871066666666667,0.78426,0.7447447916666666,0.9077430555555556,0.5768428571428571,0.86395,0.8728166666666667,0.7257326666666667,,,,,,,,,,,,,,,,,,,,,,,
03-07,0.8781222222222222,,,,,,0.85715,,,,,0.83535,0.8952,0.76164,0.5221555555555556,0.8793,,,,,,,0.62445,0.8781222222222222,0.8252278911564624,0.8125004761904763,0.7775696428571428,0.8467559523809525,0.7788720987654321,0.85715,0.8389000000000001,0.7840833333333334,0.7463881172839506,0.8452736882716051,0.83535,0.8952,0.76164,0.5221555555555556,0.8793,0.78426,0.8775625,0.8839052287581699,0.7412384126984126,0.8851411764705882,0.8733319444444445,0.62445,,,,,,,,,,,,,,,,,,,,,,,
03-08,,0.7683,,,,,0.8802277777777778,,,,,0.7623,0.8508,,0.6967705882352941,0.8730625,,,0.954911111111111,,0.83875,,0.74857,0.8667468253968253,0.7683,0.8546,0.7096204992032069,0.8467559523809525,0.8484499999999999,0.8802277777777778,0.8389,0.88,0.7813777777777777,0.87885,0.7623,0.8508,0.6469666666666667,0.6967705882352941,0.8730625,0.8320279365079365,0.8088030715811966,0.954911111111111,0.7126936507936508,0.83875,0.8824895707070708,0.74857,,,,,,,,,,,,,,,,,,,,,,,
03-09,0.8553714285714286,,,0.8759142857142858,,,0.83805,,0.88,,,,0.8093,,,0.6827,0.8751571428571429,,0.8688222222222222,,0.8851411764705882,,,0.8553714285714286,0.81475,0.842450068027211,0.8759142857142858,0.8467559523809525,0.8674138888888889,0.83805,0.8559000000000001,0.88,0.7674980555555556,0.8475257824981844,0.82399375,0.8093,0.7043033333333333,0.703704365079365,0.6827,0.8751571428571429,0.8088030715811966,0.8688222222222222,0.785971746031746,0.8851411764705882,0.8824895707070708,0.6467350000000001,,,,,,,,,,,,,,,,,,,,,,,
03-10,,0.8612,,,,,,0.8715,,,,,,,,0.6517999999999999,0.8366666666666667,0.8775625,,0.8485444444444444,0.8755111111111111,0.8763888888888889,0.5449,0.8621320105820106,0.8612,0.8546,0.8267419642857143,0.849480873015873,0.8674138888888889,0.836988202614379,0.8715,0.8832,0.8010625,0.8722659722222222,0.82399375,0.84015,0.7043033333333333,0.6967705882352941,0.6517999999999999,0.8366666666666667,0.8775625,0.8839052287581699,0.8485444444444444,0.8755111111111111,0.8763888888888889,0.5449,,,,,,,,,,,,,,,,,,,,,,,
