system:time_start,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2000_interpolate,2001_interpolate,2002_interpolate,2003_interpolate,2004_interpolate,2005_interpolate,2006_interpolate,2007_interpolate,2008_interpolate,2009_interpolate,2010_interpolate,2011_interpolate,2012_interpolate,2013_interpolate,2014_interpolate,2015_interpolate,2016_interpolate,2017_interpolate,2018_interpolate,2019_interpolate,2020_interpolate,2021_interpolate,2022_interpolate,2000_phenology,2001_phenology,2002_phenology,2003_phenology,2004_phenology,2005_phenology,2006_phenology,2007_phenology,2008_phenology,2009_phenology,2010_phenology,2011_phenology,2012_phenology,2013_phenology,2014_phenology,2015_phenology,2016_phenology,2017_phenology,2018_phenology,2019_phenology,2020_phenology,2021_phenology,2022_phenology
01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-19,,,,,,,,,,,,,,,,,,0.0327,,,,,,,,,,,,,,,,,,,,,,,0.0327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-20,,,,,,0.5134444444444445,,,,0.5325888888888889,,,,0.517725,0.5572444444444444,,,,,,,,,,,,,,0.5134444444444445,,,,0.5325888888888889,,,,0.517725,0.5572444444444444,,,0.3114166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-21,,0.5011777777777778,,,0.5074714285714286,,,0.3977222222222222,,,0.7031777777777778,0.5440888888888888,,0.3696,,,0.4172857142857142,0.5901333333333333,,0.5271111111111111,,,0.6308555555555556,,0.5011777777777778,,,0.5074714285714286,,,0.3977222222222222,,0.6374444444444445,0.7031777777777778,0.5440888888888888,,0.3696,,,0.4172857142857142,0.5901333333333333,,0.5271111111111111,,,0.6308555555555556,,,,,,,,,,,,,,,,,,,,,,,
02-22,,0.8503444444444445,,,0.6258875,,,0.6530777777777778,0.8232166666666667,0.7423000000000001,0.81758125,,,,,0.6768,,0.8784166666666666,,0.5664142857142858,0.51289375,,0.6644055555555556,,0.8503444444444445,,,0.6258875,0.6531857142857143,,0.6530777777777778,0.8232166666666667,0.7423000000000001,0.81758125,0.6964555555555556,,0.6096666666666667,0.5062277777777777,0.6768,,0.8784166666666666,,0.5664142857142858,0.51289375,,0.6644055555555556,,,,,,,,,,,,,,,,,,,,,,,
02-23,,0.8372333333333334,,0.6051777777777777,,0.6531857142857143,0.84515,0.9033411764705882,0.8786833333333333,0.8358388888888889,,0.8488222222222223,,0.8497333333333333,,0.7992,,0.8620428571428571,,,0.8225363636363636,0.7496,,,0.8372333333333334,,0.6051777777777777,0.6038326388888888,0.6531857142857143,0.84515,0.9033411764705882,0.8786833333333333,0.8358388888888889,,0.8488222222222223,,0.8497333333333333,0.6352530303030303,0.7992,0.6417539682539682,0.8620428571428571,,0.7177204761904762,0.8225363636363636,0.7496,0.7355777777777778,,,,,,,,,,,,,,,,,,,,,,,
02-24,,0.7230111111111112,0.8745111111111111,0.5594399999999999,0.5817777777777777,0.6691222222222223,0.6553666666666667,0.5287,0.8909111111111111,0.8747722222222222,,0.7967285714285715,0.8371133333333333,0.8992777777777777,0.4552111111111111,0.48,,0.8766294117647059,0.7159166666666666,0.8690266666666666,,,0.80675,,0.7230111111111112,0.8745111111111111,0.5594399999999999,0.5817777777777777,0.6691222222222223,0.6553666666666667,0.5287,0.8909111111111111,0.8747722222222222,0.6244878472222222,0.7967285714285715,0.8371133333333333,0.8992777777777777,0.4552111111111111,0.48,0.7301237535014005,0.8766294117647059,0.7159166666666666,0.8690266666666666,0.6693888888888889,0.7636625,0.80675,,,,,,,,,,,,,,,,,,,,,,,
02-25,0.4576888888888888,0.8361333333333333,,,,,,0.6096444444444444,0.80645,,,0.5617666666666666,0.7335333333333334,0.82775,0.8387727272727272,0.8123444444444444,0.8662222222222222,0.83736,0.54555625,0.8725,,0.777725,0.8887444444444444,0.4576888888888888,0.8361333333333333,,0.6051777777777777,0.5716111111111111,0.7153309523809523,0.6553666666666667,0.6096444444444444,0.80645,0.7689712081128748,0.7115254534313726,0.5617666666666666,0.7335333333333334,0.82775,0.8387727272727272,0.8123444444444444,0.8662222222222222,0.83736,0.54555625,0.8725,0.6905944444444445,0.777725,0.8887444444444444,,,,,,,,,,,,,,,,,,,,,,,
02-26,,0.7869857142857143,,,0.5614444444444444,,,0.6648888888888889,0.662511111111111,,0.4313944444444444,0.5959875,0.7667,,0.8188090909090909,,,,,0.8711944444444444,0.6693888888888889,,0.7052,,0.7869857142857143,,0.7903571428571429,0.5614444444444444,0.7567611111111112,0.5836833333333333,0.6648888888888889,0.662511111111111,0.8358388888888889,0.4313944444444444,0.5959875,0.7667,0.8192937499999999,0.8188090909090909,0.7653034722222223,0.8591346405228758,0.83736,0.7021114583333333,0.8711944444444444,0.6693888888888889,0.7636625,0.7052,,,,,,,,,,,,,,,,,,,,,,,
02-27,,0.7977555555555556,,0.7903571428571429,0.7167666666666667,,0.512,0.8121176470588235,0.7893249999999999,,0.8373166666666667,0.9192,0.6124666666666667,0.8108375,0.8764916666666667,0.7182625,,,0.8586666666666667,0.8588777777777777,,,0.8217888888888889,,0.7977555555555556,,0.7903571428571429,0.7167666666666667,0.7907583333333333,0.512,0.8121176470588235,0.7893249999999999,0.8423003968253968,0.8373166666666667,0.9192,0.6124666666666667,0.8108375,0.8764916666666667,0.7182625,0.8662222222222222,0.7429298039215686,0.8586666666666667,0.8588777777777777,0.6905944444444445,0.7548069444444445,0.8217888888888889,,,,,,,,,,,,,,,,,,,,,,,
02-28,,0.8345777777777778,,0.8893363636363636,0.549925,0.8444,,0.7612944444444445,0.72485,,0.8468470588235294,0.65975,,,,0.8338888888888889,0.8520470588235294,,0.7806277777777778,0.8861666666666667,0.7118,0.7318888888888889,0.8418166666666667,,0.8345777777777778,0.8371833333333334,0.8893363636363636,0.549925,0.8444,0.6744716049382717,0.7612944444444445,0.72485,0.8098285714285715,0.8468470588235294,0.65975,0.6093690476190476,0.8108375,0.8392125,0.8338888888888889,0.8520470588235294,0.6339141176470589,0.7806277777777778,0.8861666666666667,0.7118,0.7318888888888889,0.8418166666666667,,,,,,,,,,,,,,,,,,,,,,,
02-29,,,,,0.4662444444444444,,,,0.7010636363636363,,,,0.6062714285714286,,,,0.8778388888888888,,,,,,,0.6371944444444444,0.84295,0.7551855555555556,0.7704566687280973,0.4662444444444444,0.8426361111111111,0.6553666666666667,0.7612944444444445,0.7010636363636363,0.7340057760141094,0.8519427601809955,0.7353166666666666,0.6062714285714286,0.6948111111111112,0.8578520833333334,0.8185511111111111,0.8778388888888888,0.6091394117647059,0.6118416666666666,0.7594444444444444,0.6157277777777778,0.5990555555555556,0.8217888888888889,,,,,,,,,,,,,,,,,,,,,,,
03-01,,0.8513222222222222,,,,0.8408722222222222,,,,0.8098285714285715,0.8570384615384615,0.8108833333333334,0.8246777777777778,0.6948111111111112,0.8392125,0.8032133333333333,0.8763636363636363,0.5148,0.4430555555555555,0.6327222222222222,0.5196555555555555,,,0.705343492063492,0.8513222222222222,0.7351372222222222,0.7704566687280973,0.5571616666666667,0.8408722222222222,0.6636222222222222,0.7372,0.7147373737373737,0.8098285714285715,0.8570384615384615,0.8108833333333334,0.8246777777777778,0.6948111111111112,0.8392125,0.8032133333333333,0.8763636363636363,0.5148,0.4430555555555555,0.6327222222222222,0.5196555555555555,0.6466552287581699,0.541625,,,,,,,,,,,,,,,,,,,,,,,
03-02,,,,,,0.8530222222222222,,0.7372,0.7284111111111111,0.4436555555555556,0.8400833333333333,0.8417388888888889,0.722,,,,0.86357,,0.8189,,,0.4662222222222222,0.541625,0.7972326984126985,0.84295,0.7418924747474748,0.7903571428571429,0.5063722222222222,0.8530222222222222,0.6844444444444444,0.7372,0.7284111111111111,0.4436555555555556,0.8400833333333333,0.8417388888888889,0.722,0.6412555555555556,0.7725780934343435,0.7630622222222222,0.86357,0.5495823529411765,0.8189,0.7457555555555555,0.6157277777777778,0.4662222222222222,0.541625,,,,,,,,,,,,,,,,,,,,,,,
03-03,,,0.7998555555555555,,,0.63332,,,0.788,0.78885,0.6496722222222222,,0.7961428571428572,0.5877,,0.7229111111111111,0.8221777777777778,0.5843647058823529,0.5983333333333333,0.8587888888888889,,,0.4455,0.7449759307359307,0.7952,0.7998555555555555,0.7638055555555555,0.6099033333333332,0.63332,0.7086111111111111,0.708061111111111,0.788,0.78885,0.6496722222222222,0.8409638888888888,0.7961428571428572,0.5877,0.8392125,0.7229111111111111,0.8221777777777778,0.5843647058823529,0.5983333333333333,0.8587888888888889,0.7868,0.6466552287581699,0.4455,,,,,,,,,,,,,,,,,,,,,,,
03-04,0.8167,0.7952,,,0.5465,,0.8152444444444444,0.6789222222222222,0.76991,0.4517666666666666,0.8149,0.8401888888888889,,,,0.7945777777777777,0.5812142857142857,,,0.6341333333333333,0.7868,0.8270882352941177,0.8321888888888889,0.8167,0.7952,0.6880777777777778,0.7834637909709338,0.5465,0.7054266666666666,0.8152444444444444,0.6789222222222222,0.76991,0.4517666666666666,0.8149,0.8401888888888889,0.7552714285714286,0.4826527777777777,0.6804062500000001,0.7945777777777777,0.5812142857142857,0.6339141176470589,0.6848437500000001,0.6341333333333333,0.7868,0.8270882352941177,0.8321888888888889,,,,,,,,,,,,,,,,,,,,,,,
03-05,0.8084222222222223,0.4338666666666667,0.5763,,0.8192,0.7775333333333333,0.8052555555555555,0.8076166666666666,,0.749211111111111,0.8434777777777778,,0.7144,0.3776055555555555,,0.5944200000000001,0.6836,,,0.8267777777777778,0.8094875,0.8164388888888889,,0.8084222222222223,0.4338666666666667,0.5763,0.7903571428571429,0.8192,0.7775333333333333,0.8052555555555555,0.8076166666666666,0.825455,0.749211111111111,0.8434777777777778,0.8204944444444444,0.7144,0.3776055555555555,0.6804062500000001,0.5944200000000001,0.6836,0.6157488671023965,0.7223592592592593,0.8267777777777778,0.8094875,0.8164388888888889,0.7519555555555556,,,,,,,,,,,,,,,,,,,,,,,
03-06,,,,0.7638055555555555,,,0.6844444444444444,,0.881,0.76895,0.7619333333333334,0.8008,0.718,0.7971222222222222,,0.7931,,,,0.8085125,0.8175666666666667,,,0.8067119047619047,0.7952,0.6880777777777778,0.7638055555555555,0.7112,0.7168944444444445,0.6844444444444444,0.7959416666666667,0.881,0.76895,0.7619333333333334,0.8008,0.718,0.7971222222222222,0.6909011574074075,0.7931,0.6252222222222222,0.6152322222222222,0.6848437500000001,0.8085125,0.8175666666666667,0.8164388888888889,0.7519555555555556,,,,,,,,,,,,,,,,,,,,,,,
03-07,,,,0.6153444444444445,,0.6562555555555556,,0.7842666666666667,,0.7199,0.8684888888888889,,0.77484,,0.5216000000000001,,0.5668444444444445,,,,0.8217625,,0.7519555555555556,0.8033825396825397,0.6978555555555556,0.7150888888888889,0.6153444444444445,0.7652000000000001,0.6562555555555556,0.7471888888888889,0.7842666666666667,0.81483125,0.7199,0.8684888888888889,0.7516499999999999,0.77484,0.8199083333333332,0.5216000000000001,0.7615555555555555,0.5668444444444445,0.5843647058823529,0.7063534722222222,0.81808125,0.8217625,0.8164388888888889,0.7519555555555556,,,,,,,,,,,,,,,,,,,,,,,
03-08,,,0.7150888888888889,0.8325363636363636,0.7112,,0.8099333333333333,,0.7486625,0.7937176470588235,0.8620055555555556,0.7025,0.8052,0.8426944444444444,,,0.8067,,0.7498444444444444,0.82765,,0.6910444444444445,0.4482166666666666,0.7910828571428572,0.6296222222222222,0.7150888888888889,0.8325363636363636,0.7112,0.658036111111111,0.8099333333333333,0.7589956666666667,0.7486625,0.7937176470588235,0.8620055555555556,0.7025,0.8052,0.8426944444444444,0.60173125,0.7931,0.8067,0.6613223529411765,0.7498444444444444,0.82765,0.6862923611111111,0.6910444444444445,0.4482166666666666,,,,,,,,,,,,,,,,,,,,,,,
03-09,0.7983428571428571,,0.7763111111111111,0.8290611111111111,,0.6598166666666666,0.7883388888888889,,,,0.831075,0.7174333333333334,0.61571,0.6069888888888889,,0.7615555555555555,,,,,0.5508222222222222,0.8414666666666667,0.6309944444444444,0.7983428571428571,0.6296222222222222,0.7763111111111111,0.8290611111111111,,0.6598166666666666,0.7883388888888889,0.7304733333333333,0.7794276785714286,0.7884705882352941,0.831075,0.7174333333333334,0.61571,0.6069888888888889,0.6818625,0.7615555555555555,0.6797481481481481,0.6613223529411765,0.7063534722222222,0.8262833333333334,0.5508222222222222,0.8414666666666667,0.6309944444444444,,,,,,,,,,,,,,,,,,,,,,,
03-10,0.7726333333333333,0.8645,0.5945888888888888,0.8268125,,0.6811444444444444,0.9199666666666666,,0.8101928571428572,,0.8698,0.6912944444444444,0.74755,0.6848944444444445,0.6818625,0.881311111111111,,,0.6628625,,,0.8683294117647059,0.8432555555555555,0.7726333333333333,0.8645,0.5945888888888888,0.8268125,,0.6811444444444444,0.9199666666666666,0.71899,0.8101928571428572,0.7884705882352941,0.8698,0.6912944444444444,0.74755,0.6848944444444445,0.6818625,0.881311111111111,0.6797481481481481,0.6641374945533768,0.6628625,0.8240048611111112,0.6762277777777778,0.8683294117647059,0.8432555555555555,,,,,,,,,,,,,,,,,,,,,,,
03-11,,0.5905,0.7283777777777778,0.84585,,,0.7992055555555556,0.6766800000000001,0.7518666666666667,0.7884705882352941,,0.8251888888888889,,0.8127722222222222,0.6918166666666666,,,,,,0.8016333333333333,0.7984444444444444,,0.7726333333333333,0.5905,0.7283777777777778,0.84585,0.7381952380952381,0.7186605555555555,0.7992055555555556,0.6766800000000001,0.7518666666666667,0.7884705882352941,0.853536111111111,0.8251888888888889,0.7565437500000001,0.8127722222222222,0.6918166666666666,0.7631055555555555,0.6896277777777776,0.6885645642701524,0.71508125,0.8324814814814815,0.8016333333333333,0.7984444444444444,0.7630508417508417,,,,,,,,,,,,,,,,,,,,,,,
03-12,,0.6204222222222222,,,,,0.7888444444444445,0.72685,0.6181555555555556,0.75375,0.8372722222222222,0.8434,0.7655375,0.7492529411764706,,0.6449,,,0.7673,,0.8099125,0.8275333333333333,,0.7726333333333333,0.6204222222222222,0.7399388888888889,0.6838583333333333,0.7651904761904762,0.7584833333333334,0.7888444444444445,0.72685,0.6181555555555556,0.75375,0.8372722222222222,0.8434,0.7655375,0.7492529411764706,0.6918166666666666,0.6449,0.6657,0.6641374945533768,0.7673,0.8262833333333334,0.8099125,0.8275333333333333,0.8432555555555555,,,,,,,,,,,,,,,,,,,,,,,
03-13,0.6180888888888889,0.8154333333333333,0.7515,0.5218666666666667,,,0.36926,,,0.8537294117647058,0.502875,0.8378111111111111,,,,0.8355722222222223,0.6657,0.73828,0.8088444444444445,0.8262833333333334,,0.8172833333333334,,0.6180888888888889,0.8154333333333333,0.7515,0.5218666666666667,0.7652000000000001,0.7804902777777778,0.36926,0.6766800000000001,0.7123055555555555,0.8537294117647058,0.502875,0.8378111111111111,0.7094770833333333,0.7691258823529411,0.6918166666666666,0.8355722222222223,0.6657,0.73828,0.8088444444444445,0.8262833333333334,0.7679618055555555,0.8172833333333334,0.8659414141414141,,,,,,,,,,,,,,,,,,,,,,,
03-14,0.8072555555555556,0.7713666666666666,0.8023222222222223,,,0.8358222222222222,,,0.8064555555555556,0.8365333333333334,0.8024142857142857,0.7441166666666666,0.6534166666666666,,0.7549142857142858,0.8192944444444444,,0.8506,,0.8435111111111111,0.726011111111111,,,0.8072555555555556,0.7713666666666666,0.8023222222222223,0.66678,0.7651904761904762,0.8358222222222222,0.6343942499999999,0.6035111111111111,0.8064555555555556,0.8365333333333334,0.8024142857142857,0.7441166666666666,0.6534166666666666,0.782654248366013,0.7549142857142858,0.8192944444444444,0.5964833333333333,0.8506,0.8088444444444445,0.8435111111111111,0.726011111111111,0.8236166666666667,0.8432555555555555,,,,,,,,,,,,,,,,,,,,,,,
03-15,,,,0.8116933333333334,,,,0.4801722222222222,,,,0.8080125,,,,0.5759166666666666,0.5272666666666667,0.5065999999999999,,0.6982111111111111,0.776575,0.82995,,0.6786344444444444,0.7111611111111111,0.7878,0.8116933333333334,0.7652000000000001,0.8245041666666666,0.52797375,0.4801722222222222,0.7466152777777778,0.8328166666666666,0.7061165178571429,0.8080125,0.7094770833333333,0.7726581045751634,0.578068253968254,0.5759166666666666,0.5272666666666667,0.5065999999999999,0.8637714285714285,0.6982111111111111,0.776575,0.82995,0.82396367003367,,,,,,,,,,,,,,,,,,,,,,,
03-16,,0.6509555555555556,,0.8329058823529412,,,,,0.686775,0.8291,0.60981875,,,0.8160555555555555,0.4012222222222222,,,0.6001666666666667,0.8691333333333333,0.8126857142857142,,,0.8886272727272727,0.6674833333333334,0.6509555555555556,0.7950611111111111,0.8329058823529412,0.7921666666666667,0.8465111111111111,0.61738425,0.6478194444444445,0.686775,0.8291,0.60981875,0.7814444444444445,0.6944083333333333,0.8160555555555555,0.4012222222222222,0.619,0.6131833333333334,0.6001666666666667,0.8691333333333333,0.8126857142857142,0.776575,0.8236166666666667,0.8886272727272727,,,,,,,,,,,,,,,,,,,,,,,
03-17,,0.8210777777777778,0.7878,0.8613611111111111,,,0.6866875,,,0.8576,,,0.7354,,0.8287333333333333,,0.6991,0.7902166666666667,0.8637714285714285,,,,,0.6674833333333333,0.8210777777777778,0.7878,0.8613611111111111,0.8170180555555556,0.8474566666666666,0.6866875,0.7946222222222222,0.6835232142857143,0.8576,0.720759375,0.8076777777777777,0.7354,0.7771277777777778,0.8287333333333333,0.619,0.6991,0.7902166666666667,0.8637714285714285,0.8302142857142857,0.8237444444444444,0.7195,0.8025247474747474,,,,,,,,,,,,,,,,,,,,,,,
03-18,0.5277111111111111,,,,,0.8572,0.8146444444444444,0.8154666666666667,0.6802714285714285,,0.8317,0.7814444444444445,,0.7382,0.8314,0.619,0.8265555555555556,,0.8810374999999999,0.8477428571428571,0.8456727272727272,0.7195,,0.5277111111111111,0.6671317460317461,,0.8435416666666666,0.8170180555555556,0.8572,0.8146444444444444,0.8154666666666667,0.6802714285714285,0.8266797979797981,0.8317,0.7814444444444445,0.7354,0.7382,0.8314,0.619,0.8265555555555556,0.8042083333333334,0.8810374999999999,0.8477428571428571,0.8456727272727272,0.7195,0.8025247474747474,,,,,,,,,,,,,,,,,,,,,,,
03-19,,0.5131857142857144,,0.8257222222222222,,,0.6883555555555555,0.7946222222222222,,,0.8398,0.8076777777777777,,0.6393888888888889,0.8250294117647059,0.8568777777777777,,0.8182,0.7970888888888888,0.4849375,0.8237444444444444,0.6505,,0.6786344444444444,0.5131857142857144,,0.8257222222222222,0.8762,0.85165,0.6883555555555555,0.7946222222222222,0.6891010714285715,0.8353743909685085,0.8398,0.8076777777777777,0.7488027777777777,0.6393888888888889,0.8250294117647059,0.8568777777777777,0.8491134920634921,0.8182,0.7970888888888888,0.4849375,0.8237444444444444,0.6505,0.8098659595959596,,,,,,,,,,,,,,,,,,,,,,,
03-20,,,,0.847,,0.8461,,,,,0.8277222222222222,,,,1.0284,0.827,0.8716714285714285,0.8365,,0.8955833333333334,,,0.7164222222222222,0.6776454761904762,,,0.847,0.8815313492063492,0.8461,0.7776863888888889,0.8240461111111111,0.6891010714285715,0.8365333333333334,0.8277222222222222,0.6785888888888889,0.7985766666666666,0.7647444444444444,1.0284,0.827,0.8716714285714285,0.8365,0.8810374999999999,0.8955833333333334,0.6224,0.6985666666666667,0.7164222222222222,,,,,,,,,,,,,,,,,,,,,,,
03-21,,,,0.6216111111111111,,0.7469,,,,,0.8157166666666666,0.5495,,0.8901,0.825,,0.8650222222222222,,,0.8769,0.4210555555555555,0.7466333333333334,0.8208777777777778,0.6776454761904762,,,0.6216111111111111,,0.7469,0.7957,0.8367138888888889,0.6891010714285715,0.8569370370370372,0.8157166666666666,0.5495,0.8166,0.8901,0.825,0.8568777777777777,0.8650222222222222,0.8295388888888888,0.8894777777777778,0.8769,0.4210555555555555,0.7466333333333334,0.8208777777777778,,,,,,,,,,,,,,,,,,,,,,,
