system:time_start,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2000_interpolate,2001_interpolate,2002_interpolate,2003_interpolate,2004_interpolate,2005_interpolate,2006_interpolate,2007_interpolate,2008_interpolate,2009_interpolate,2010_interpolate,2011_interpolate,2012_interpolate,2013_interpolate,2014_interpolate,2015_interpolate,2016_interpolate,2017_interpolate,2018_interpolate,2019_interpolate,2020_interpolate,2021_interpolate,2022_interpolate,2000_phenology,2001_phenology,2002_phenology,2003_phenology,2004_phenology,2005_phenology,2006_phenology,2007_phenology,2008_phenology,2009_phenology,2010_phenology,2011_phenology,2012_phenology,2013_phenology,2014_phenology,2015_phenology,2016_phenology,2017_phenology,2018_phenology,2019_phenology,2020_phenology,2021_phenology,2022_phenology
01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-10,,,0.4979888888888888,,,,,0.5598111111111111,,0.1849666666666666,,0.5284769230769231,,0.4835444444444444,,,,0.4915111111111111,,,,,0.5136499999999999,,,0.4979888888888888,,,,,0.5598111111111111,,0.1849666666666666,,0.5284769230769231,,0.4835444444444444,,,,0.4915111111111111,,,,,0.5136499999999999,,,,,,,,,,,,,,,,,,,,,,,
02-11,,,,0.5252666666666667,,0.58425,,,0.5095666666666667,0.5058222222222222,0.39718125,,,0.4309166666666666,,0.5111333333333333,,,,0.6288153846153847,,0.5430444444444444,0.5059888888888889,,,,0.5252666666666667,,0.58425,,0.5243155555555555,0.5095666666666667,0.5058222222222222,0.39718125,0.5590517948717948,,0.4309166666666666,,0.5111333333333333,,0.6931888888888889,,0.6288153846153847,,0.5430444444444444,0.5059888888888889,,,,,,,,,,,,,,,,,,,,,,,
02-12,,0.8886499999999999,,0.7244777777777778,0.5273,0.737225,0.8796333333333333,0.48882,0.8549444444444445,0.8651333333333333,0.6838,0.5896266666666666,0.6078333333333333,0.8954444444444445,0.7229888888888889,0.8543777777777778,0.5445055555555556,0.8948666666666667,0.8325888888888888,,0.5187277777777778,0.8647444444444444,0.5486333333333333,,0.8886499999999999,,0.7244777777777778,0.5273,0.737225,0.8796333333333333,0.48882,0.8549444444444445,0.8651333333333333,0.6838,0.5896266666666666,0.6078333333333333,0.8954444444444445,0.7229888888888889,0.8543777777777778,0.5445055555555556,0.8948666666666667,0.8325888888888888,,0.5187277777777778,0.8647444444444444,0.5486333333333333,,,,,,,,,,,,,,,,,,,,,,,
02-13,,,,0.3993333333333333,0.8494,,0.9395222222222224,0.9116,0.6752714285714286,0.7511,,,,0.8353181818181818,0.8677,0.6505000000000001,0.9146222222222222,0.9048722222222222,0.38642,,0.8881055555555556,0.8847545454545455,,,0.7444178571428571,0.6469277777777778,0.3993333333333333,0.8494,0.737225,0.9395222222222224,0.9116,0.6752714285714286,0.7511,,,,0.8353181818181818,0.8677,0.6505000000000001,0.9146222222222222,0.9048722222222222,0.38642,0.7414722222222222,0.8881055555555556,0.8847545454545455,0.6822222222222223,,,,,,,,,,,,,,,,,,,,,,,
02-14,,0.6001857142857143,,0.9000944444444444,0.8287333333333333,,0.4593333333333333,0.8639666666666667,0.8718,0.6290111111111111,,,,0.84262,0.7523333333333333,,0.9112277777777776,0.8951444444444444,,0.7414722222222222,0.90525,,0.8158111111111112,,0.6001857142857143,0.6469277777777778,0.9000944444444444,0.8287333333333333,0.7383055555555555,0.4593333333333333,0.8639666666666667,0.8718,0.6290111111111111,0.6339770833333334,0.6520298575498575,0.6812944444444444,0.84262,0.7523333333333333,0.8333555555555555,0.9112277777777776,0.8951444444444444,0.8325888888888888,0.7414722222222222,0.90525,0.6349717171717171,0.8158111111111112,,,,,,,,,,,,,,,,,,,,,,,
02-15,,,,,,0.8735555555555555,,0.8837666666666667,0.9223611111111112,0.86165,,,,0.8636444444444444,0.44715,,0.9294166666666668,0.8194777777777777,,0.83605,0.6535428571428571,0.3851888888888888,,,0.6493873015873016,0.7213972222222222,0.5147333333333334,0.7027666666666667,0.8735555555555555,0.6051333333333333,0.8837666666666667,0.9223611111111112,0.86165,0.7798444444444445,0.7256637037037037,0.6737900000000001,0.8636444444444444,0.44715,0.8081722222222222,0.9294166666666668,0.8194777777777777,0.4688111111111111,0.83605,0.6535428571428571,0.3851888888888888,0.7300777777777778,,,,,,,,,,,,,,,,,,,,,,,
02-16,,0.6985888888888889,0.7958666666666667,,0.5768,0.7383055555555555,0.7509333333333333,,0.8953777777777778,,,,0.7547555555555555,0.8542142857142857,0.8484722222222222,0.8333555555555555,0.9135333333333332,0.5219222222222222,0.8707222222222223,0.8455611111111111,,0.77945,,,0.6985888888888889,0.7958666666666667,0.5147333333333334,0.5768,0.7383055555555555,0.7509333333333333,0.7894366666666667,0.8953777777777778,0.8696666666666667,0.82095,0.7256637037037037,0.7547555555555555,0.8542142857142857,0.8484722222222222,0.8333555555555555,0.9135333333333332,0.5219222222222222,0.8707222222222223,0.8455611111111111,0.7451992063492063,0.77945,0.8065111111111112,,,,,,,,,,,,,,,,,,,,,,,
02-17,,0.4468,,0.5147333333333334,0.8113222222222223,0.8896111111111111,0.6184000000000001,,0.8436333333333333,0.8776833333333334,0.82095,0.8074111111111111,0.6482666666666667,0.8628611111111111,0.4511,0.8081722222222222,,0.6212,0.4688111111111111,0.6751222222222222,0.8368555555555556,,,,0.4468,0.6469277777777778,0.5147333333333334,0.8113222222222223,0.8896111111111111,0.6184000000000001,0.7238722222222223,0.8436333333333333,0.8776833333333334,0.82095,0.8074111111111111,0.6482666666666667,0.8628611111111111,0.4511,0.8081722222222222,0.7452595238095238,0.6212,0.4688111111111111,0.6751222222222222,0.8368555555555556,0.8051972222222222,0.8043311111111112,,,,,,,,,,,,,,,,,,,,,,,
02-18,,0.5543,,,,0.9033444444444444,0.8143444444444444,,0.6324833333333334,,,0.7799533333333333,0.6768,0.6104111111111111,0.8559277777777777,,0.5769857142857143,,0.6779333333333334,,0.8698166666666667,0.8309444444444445,0.7972111111111111,,0.5543,0.6469277777777778,0.4796972222222222,0.8077861111111111,0.9033444444444444,0.8143444444444444,0.6589911111111111,0.6324833333333334,0.7242229166666667,0.8347833333333333,0.7799533333333333,0.6768,0.6104111111111111,0.8559277777777777,0.822486111111111,0.5769857142857143,0.7137,0.6779333333333334,0.7747027777777777,0.8698166666666667,0.8309444444444445,0.7972111111111111,,,,,,,,,,,,,,,,,,,,,,,
02-19,,0.5223399999999999,,0.4446611111111111,0.80425,0.7033571428571428,0.8156428571428571,0.5639777777777778,0.4362555555555555,0.5707625000000001,0.8486166666666667,,0.8308769230769231,0.6112466666666667,0.8678142857142858,0.8368,0.844,0.8062,0.6945666666666667,,,0.3866277777777778,,,0.5223399999999999,0.6568849999999999,0.4446611111111111,0.80425,0.7033571428571428,0.8156428571428571,0.5639777777777778,0.4362555555555555,0.5707625000000001,0.8486166666666667,0.7445695238095238,0.8308769230769231,0.6112466666666667,0.8678142857142858,0.8368,0.844,0.8062,0.6945666666666667,0.7747027777777777,0.6920194444444445,0.3866277777777778,0.7997777777777777,,,,,,,,,,,,,,,,,,,,,,,
02-20,,0.8156555555555556,,0.8285,0.8435714285714285,0.3277,,,0.8707833333333334,,0.8737733333333333,0.7091857142857143,0.6388333333333334,0.7829533333333333,0.8678125,0.8578722222222223,0.8234666666666667,0.5359714285714285,,,0.5142222222222222,0.6923111111111111,0.8023444444444444,,0.8156555555555556,0.6387,0.8285,0.8435714285714285,0.3277,0.7448714285714285,0.5624388888888889,0.8707833333333334,0.7384883333333334,0.8737733333333333,0.7091857142857143,0.6388333333333334,0.7829533333333333,0.8678125,0.8578722222222223,0.8234666666666667,0.5359714285714285,0.6574893602693602,0.764249074074074,0.5142222222222222,0.6923111111111111,0.8023444444444444,,,,,,,,,,,,,,,,,,,,,,,
02-21,,0.7401571428571428,,0.83401,0.6312928571428571,,0.6740999999999999,0.5609,,,0.82175,0.7650833333333333,,0.4868833333333333,0.7912388888888889,,0.8203444444444444,0.4917266666666666,,,0.8661888888888889,,0.8325111111111111,,0.7401571428571428,0.6226383333333334,0.83401,0.6312928571428571,0.5849783174603174,0.6740999999999999,0.5609,0.7921833333333334,0.696845138888889,0.82175,0.7650833333333333,0.742688888888889,0.4868833333333333,0.7912388888888889,0.8368,0.8203444444444444,0.4917266666666666,0.6868542087542088,0.803425,0.8661888888888889,0.7559222222222222,0.8325111111111111,,,,,,,,,,,,,,,,,,,,,,,
02-22,,,,0.82865,0.8197583333333334,,,,0.7135833333333333,,0.77755,0.8043333333333333,0.8465444444444444,0.5395833333333333,0.7787999999999999,,0.8683000000000001,,,0.803425,0.8493666666666666,0.8195333333333333,,,0.6929867724867724,0.63755,0.82865,0.8197583333333334,0.4393966666666666,0.7662053571428571,0.5685781249999999,0.7135833333333333,0.7339664484126984,0.77755,0.8043333333333333,0.8465444444444444,0.5395833333333333,0.7787999999999999,0.8110444444444445,0.8683000000000001,0.5105633333333333,0.6945666666666667,0.803425,0.8493666666666666,0.8195333333333333,0.8313185185185185,,,,,,,,,,,,,,,,,,,,,,,
02-23,,,,0.8180166666666667,0.8460666666666666,,,0.57625625,0.8490384615384615,0.8229277777777778,,0.7853277777777777,0.7935777777777777,0.4680333333333333,0.8218785714285715,0.7995333333333333,0.8297444444444444,0.5294,,0.8142,0.87155,,,,0.7766185714285714,0.63755,0.8180166666666667,0.8460666666666666,0.5832202222222221,0.7568374999999999,0.57625625,0.8490384615384615,0.8229277777777778,0.77755,0.7853277777777777,0.7935777777777777,0.4680333333333333,0.8218785714285715,0.7995333333333333,0.8297444444444444,0.5294,0.6939777777777777,0.8142,0.87155,0.7589698729721456,0.8313185185185185,,,,,,,,,,,,,,,,,,,,,,,
02-24,0.7760444444444444,,0.4815333333333333,0.6446999999999999,0.818875,0.5510933333333333,,,0.8573888888888889,0.8672111111111112,,0.7549428571428571,0.47165,,0.87258125,0.8110444444444445,0.8294777777777778,0.5191866666666667,,,,,,0.7760444444444444,0.7766185714285714,0.4815333333333333,0.6446999999999999,0.818875,0.5510933333333333,0.7788763392857142,0.57625625,0.8573888888888889,0.8672111111111112,0.6580259259259259,0.7549428571428571,0.47165,0.5213666666666666,0.87258125,0.8110444444444445,0.8294777777777778,0.5191866666666667,0.7219925925925925,0.803425,0.8185583333333334,0.7644843357820629,0.849211111111111,,,,,,,,,,,,,,,,,,,,,,,
02-25,,,,0.7939499999999999,0.5885055555555556,0.7944444444444444,0.839575,,0.7210777777777778,0.7120857142857142,,,0.8676111111111111,0.5747,0.8437,0.9401,0.8239555555555556,0.911646153846154,,,0.7655666666666667,,,0.5673166666666667,0.7913111111111111,0.5595416666666666,0.7939499999999999,0.5885055555555556,0.7944444444444444,0.839575,0.7829666666666667,0.7210777777777778,0.7120857142857142,0.5761638888888888,0.7549428571428571,0.8676111111111111,0.5747,0.8437,0.9401,0.8239555555555556,0.911646153846154,0.7219925925925925,0.8142,0.7655666666666667,0.8051882154882155,0.8429383838383838,,,,,,,,,,,,,,,,,,,,,,,
02-26,0.3585888888888889,,,,0.8123083333333333,0.8034666666666667,0.8449928571428571,0.8151333333333334,0.8031388888888888,0.8462055555555555,,,,0.8382583333333333,0.6133636363636363,,0.8419444444444445,0.8078,,0.4002666666666666,0.6554266666666667,,0.8591,0.3585888888888889,0.7927940564373898,0.63755,0.8119138888888888,0.8123083333333333,0.8034666666666667,0.8449928571428571,0.8151333333333334,0.8031388888888888,0.8462055555555555,0.4878013888888888,0.7302603174603175,0.8221194444444444,0.8382583333333333,0.6133636363636363,0.8236166666666667,0.8419444444444445,0.8078,0.7502530723905724,0.4002666666666666,0.6554266666666667,0.8051882154882155,0.8591,,,,,,,,,,,,,,,,,,,,,,,
02-27,,0.81308,,0.8298777777777778,,,,0.7829666666666667,,,0.3747777777777777,0.7055777777777777,0.7766277777777778,0.8327571428571429,0.8587166666666667,0.7071333333333333,0.8256,0.6499833333333332,,0.8513388888888889,0.7846500000000001,,0.8560222222222222,,0.81308,0.63755,0.8298777777777778,0.6741569444444444,0.8172833333333334,0.7673337301587302,0.7829666666666667,0.6488980158730158,0.8372111111111111,0.3747777777777777,0.7055777777777777,0.7766277777777778,0.8327571428571429,0.8587166666666667,0.7071333333333333,0.8256,0.6499833333333332,0.7461000420875421,0.8513388888888889,0.7846500000000001,0.8341530303030303,0.8560222222222222,,,,,,,,,,,,,,,,,,,,,,,
02-28,,0.7913111111111111,,0.8267714285714286,0.5360055555555555,0.8311000000000001,,0.6890916666666667,0.4946571428571428,0.8282166666666667,,,0.7862388888888889,,0.8589944444444444,0.8295916666666666,,,0.7094333333333332,0.8240555555555555,0.7983666666666667,,0.8419545454545454,0.5791444444444445,0.7913111111111111,0.7935666666666666,0.8267714285714286,0.5360055555555555,0.8311000000000001,0.7673337301587302,0.6890916666666667,0.4946571428571428,0.8282166666666667,0.4117694444444444,0.5320888888888888,0.7862388888888889,0.7793758095238095,0.8589944444444444,0.8295916666666666,0.7528833333333333,0.6666863376068377,0.7094333333333332,0.8240555555555555,0.7983666666666667,0.8341530303030303,0.8419545454545454,,,,,,,,,,,,,,,,,,,,,,,
02-29,,,,,,,,,,,,,,,,,0.6801666666666667,,,,0.7549,,,0.5791444444444445,0.80365,0.7111958333333332,0.8152357142857143,0.4342694444444444,0.82788125,0.7270328042328043,0.7553386904761905,0.6511257936507937,0.8282166666666667,0.3994388888888888,0.5738611111111112,0.8023373015873017,0.8279735714285714,0.8649072222222223,0.8063274999999999,0.6801666666666667,0.6499833333333332,0.7619777777777778,0.619175,0.7549,0.7166709519436792,0.8429383838383838,,,,,,,,,,,,,,,,,,,,,,,
03-01,,0.8159888888888889,0.7935666666666666,0.8037,0.3325333333333333,,,0.8215857142857143,0.8075944444444445,,,0.3586,0.8184357142857143,,0.87082,,0.8424733333333333,,0.8145222222222223,0.4142944444444444,0.6577888888888889,,0.8439222222222222,0.7997,0.8159888888888889,0.7935666666666666,0.8037,0.3325333333333333,0.8311000000000001,0.7270328042328043,0.8215857142857143,0.8075944444444445,0.81322,0.3994388888888888,0.3586,0.8184357142857143,0.7942019206349207,0.87082,0.8336291666666666,0.8424733333333333,0.6497694444444444,0.8145222222222223,0.4142944444444444,0.6577888888888889,0.6832467095194368,0.8439222222222222,,,,,,,,,,,,,,,,,,,,,,,
03-02,,0.8264111111111111,,0.8070916666666667,,0.82788125,0.6174333333333334,,,0.81322,,,0.8240125,0.82319,0.6299333333333333,,0.8481388888888889,,0.8129625,0.8184777777777777,,0.8401090909090909,0.8556388888888888,0.7293220679012345,0.8264111111111111,0.80115,0.8070916666666667,0.5820857142857143,0.82788125,0.6174333333333334,0.8004111111111111,0.8076916666666667,0.81322,0.3994388888888888,0.5738611111111112,0.8240125,0.82319,0.6299333333333333,0.7993925000000001,0.8481388888888889,0.6497694444444444,0.8129625,0.8184777777777777,0.7315111111111111,0.8401090909090909,0.8556388888888888,,,,,,,,,,,,,,,,,,,,,,,
03-03,0.7997,,0.8087333333333333,0.7622,,0.8539416666666667,0.7186722222222223,,0.8077888888888889,0.6553444444444445,0.4241,0.7891222222222223,0.8678166666666667,0.6913777777777778,,0.8376666666666667,0.8357111111111111,,0.8682333333333333,0.8523166666666667,0.8052333333333334,0.8428166666666667,0.8565777777777778,0.7997,0.808365,0.8087333333333333,0.7622,0.5107723072562358,0.8539416666666667,0.7186722222222223,0.8108055555555556,0.8077888888888889,0.6553444444444445,0.4241,0.7891222222222223,0.8678166666666667,0.6913777777777778,0.7258944444444444,0.8376666666666667,0.8357111111111111,0.6497694444444444,0.8682333333333333,0.8523166666666667,0.8052333333333334,0.8428166666666667,0.8565777777777778,,,,,,,,,,,,,,,,,,,,,,,
03-04,0.8554222222222222,,,0.5108,,0.8624499999999999,0.7717222222222222,0.8004111111111111,,0.8020222222222222,,,,,0.8218555555555556,,,0.6495555555555556,,0.9004,0.7303666666666666,0.8619944444444444,,0.8554222222222222,0.81308,0.80115,0.5108,0.4342694444444444,0.8624499999999999,0.7717222222222222,0.8004111111111111,0.8433944444444444,0.8020222222222222,0.5317064814814815,0.6725981481481482,0.8371277777777778,0.7957111111111111,0.8218555555555556,0.7779138888888889,0.8361274305555555,0.6495555555555556,0.7585583333333332,0.9004,0.7303666666666666,0.8619944444444444,0.8532387205387205,,,,,,,,,,,,,,,,,,,,,,,
03-05,,,,,,0.8544777777777778,0.6252,,0.879,0.80316,,,,,0.7200642857142857,0.7181611111111111,0.83654375,,0.6488833333333333,,,0.3365111111111111,,0.865173611111111,0.8159888888888889,0.7976166666666666,0.7622,0.5820857142857143,0.8544777777777778,0.6252,0.8108055555555556,0.879,0.80316,0.5278611111111111,0.7891222222222223,0.8371277777777778,0.7957111111111111,0.7200642857142857,0.7181611111111111,0.83654375,0.6497694444444444,0.6488833333333333,0.8156955555555555,0.8052333333333334,0.3365111111111111,0.8565777777777778,,,,,,,,,,,,,,,,,,,,,,,
03-06,0.874925,,0.7865,,,0.90265,,0.8211999999999999,,0.80975,,,0.8371277777777778,0.7957111111111111,,,,,0.8544,,,,,0.874925,0.8201309523809523,0.7865,0.7110481481481482,0.5988914886039886,0.90265,0.6966222222222223,0.8211999999999999,0.8560416666666666,0.80975,0.6316222222222222,0.8029944444444445,0.8371277777777778,0.7957111111111111,0.7917571428571428,0.7651472222222222,0.8294163194444444,0.7453000000000001,0.8544,0.8025611111111111,0.8428388888888889,0.4518666666666666,0.8589388888888889,,,,,,,,,,,,,,,,,,,,,,,
03-07,0.8521000000000001,,,,,,0.7680444444444444,,0.8330833333333333,0.80835,,,0.8144611111111111,0.8375444444444444,0.86345,0.8121333333333334,0.8222888888888888,,,,0.8686666666666667,,,0.8521000000000001,0.8264111111111111,0.7437962606837607,0.745088888888889,0.6521631196581197,0.8727285714285714,0.7680444444444444,0.8150571428571428,0.8330833333333333,0.80835,0.7525444444444445,0.8168666666666666,0.8144611111111111,0.8375444444444444,0.86345,0.8121333333333334,0.8222888888888888,0.7453000000000001,0.8366472222222223,0.78537,0.8686666666666667,0.4518666666666666,0.8613,,,,,,,,,,,,,,,,,,,,,,,
03-08,0.8512500000000001,,,,0.5820857142857143,0.8428071428571429,0.8901,,0.507423076923077,,,,0.50324,0.8423166666666667,,0.7078444444444445,0.84596,,0.8188944444444445,0.7047222222222222,,0.4518666666666666,,0.8512500000000001,0.8264111111111111,0.7292632478632479,0.8601444444444445,0.5820857142857143,0.8428071428571429,0.8901,0.8150571428571428,0.507423076923077,0.80835,0.6602228395061728,0.8172592901234569,0.50324,0.8423166666666667,0.8544826923076924,0.7078444444444445,0.84596,0.7453000000000001,0.8188944444444445,0.7047222222222222,0.8428388888888889,0.4518666666666666,0.8738839981006649,,,,,,,,,,,,,,,,,,,,,,,
03-09,0.8437285714285714,,,0.8601444444444445,0.8212285714285714,,0.7651166666666667,0.8150571428571428,0.8257083333333334,,0.8391444444444445,0.8168666666666666,0.8038222222222222,0.8386444444444444,0.8455153846153847,0.8542333333333334,0.8235388888888889,,0.8602466666666666,,0.8170111111111111,0.8452555555555555,0.8613,0.8437285714285714,0.7787599206349205,0.7865,0.8601444444444445,0.8212285714285714,0.8390952380952381,0.7651166666666667,0.8150571428571428,0.8257083333333334,0.6417416666666667,0.8391444444444445,0.8168666666666666,0.8038222222222222,0.8386444444444444,0.8455153846153847,0.8542333333333334,0.8235388888888889,0.7526177619047619,0.8602466666666666,0.7595833333333333,0.8170111111111111,0.8452555555555555,0.8613,,,,,,,,,,,,,,,,,,,,,,,
03-10,,,,0.8643222222222222,0.8411461538461539,0.8353833333333334,,0.8115333333333333,0.8302733333333333,0.4751333333333333,,0.8305388888888889,0.853475,0.8877055555555555,,,0.8384133333333333,0.8410444444444445,0.8532888888888889,,,0.8209000000000001,,0.8537611111111112,0.7787599206349205,0.7021277777777778,0.8643222222222222,0.8411461538461539,0.8353833333333334,0.8041183333333333,0.8115333333333333,0.8302733333333333,0.4751333333333333,0.7958444444444445,0.8305388888888889,0.853475,0.8877055555555555,0.847899358974359,0.8275166666666667,0.8384133333333333,0.8410444444444445,0.8532888888888889,0.7595833333333333,0.8470307359307359,0.8209000000000001,0.88985,,,,,,,,,,,,,,,,,,,,,,,
03-11,,,,0.8796666666666666,,0.7341,0.84312,0.8406777777777777,0.8394933333333333,,,0.83121,0.8001,0.8689333333333333,0.8502833333333333,0.8008,,0.7936888888888889,0.89974,0.8144444444444444,,,0.9184,0.8554222222222222,0.77655,0.6607111111111111,0.8796666666666666,0.7865863186813187,0.7341,0.84312,0.8406777777777777,0.8394933333333333,0.7219087037037037,0.7525444444444445,0.83121,0.8001,0.8689333333333333,0.8502833333333333,0.8008,0.8190233333333333,0.7936888888888889,0.89974,0.8144444444444444,0.8512225829725829,0.8452555555555555,0.9184,,,,,,,,,,,,,,,,,,,,,,,
