system:time_start,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2000_interpolate,2001_interpolate,2002_interpolate,2003_interpolate,2004_interpolate,2005_interpolate,2006_interpolate,2007_interpolate,2008_interpolate,2009_interpolate,2010_interpolate,2011_interpolate,2012_interpolate,2013_interpolate,2014_interpolate,2015_interpolate,2016_interpolate,2017_interpolate,2018_interpolate,2019_interpolate,2020_interpolate,2021_interpolate,2022_interpolate,2000_phenology,2001_phenology,2002_phenology,2003_phenology,2004_phenology,2005_phenology,2006_phenology,2007_phenology,2008_phenology,2009_phenology,2010_phenology,2011_phenology,2012_phenology,2013_phenology,2014_phenology,2015_phenology,2016_phenology,2017_phenology,2018_phenology,2019_phenology,2020_phenology,2021_phenology,2022_phenology
01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-11,,,,,0.0338,,,,,,,,,,,,,,,,,0.5516666666666666,,,,,,0.0338,,,,,,,,,,,,,,,,,0.5516666666666666,,,,,,,,,,,,,,,,,,,,,,,,
02-12,,0.5561111111111111,,,,0.3170375,,,,,,,,,0.1299666666666666,0.515,,,,,,,,,0.5561111111111111,,,,0.3170375,,,,,,,,,0.1299666666666666,0.515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-13,,,,0.4914222222222222,,,0.4662875,0.5570777777777778,,,,0.3251333333333333,0.5083888888888889,0.5699833333333333,,,0.5491722222222222,0.5490777777777778,0.5342555555555556,,0.6371888888888889,,0.4796,,,,0.4914222222222222,0.5174705882352941,0.3422298611111111,0.4662875,0.5570777777777778,,,,0.3251333333333333,0.5083888888888889,0.5699833333333333,0.4194966666666666,0.5083777777777778,0.5491722222222222,0.5490777777777778,0.5342555555555556,,0.6371888888888889,0.8617666666666667,0.4796,,,,,,,,,,,,,,,,,,,,,,,
02-14,,,,0.5019777777777777,0.5174705882352941,0.3674222222222222,0.7075833333333333,0.7094499999999999,0.6078923076923077,,0.4878222222222222,0.7413,0.4463333333333333,0.8337555555555556,0.7090266666666667,0.5017555555555555,0.8929555555555555,,,0.5428888888888889,0.6989388888888889,0.90822,0.6896833333333333,,,,0.5019777777777777,0.5174705882352941,0.3674222222222222,0.7075833333333333,0.7094499999999999,0.6078923076923077,,0.4878222222222222,0.7413,0.4463333333333333,0.8337555555555556,0.7090266666666667,0.5017555555555555,0.8929555555555555,,,0.5428888888888889,0.6989388888888889,0.90822,0.6896833333333333,,,,,,,,,,,,,,,,,,,,,,,
02-15,,,,0.5534888888888889,0.7544666666666666,0.8178866666666667,0.634775,,0.8343,0.8377,0.3434333333333333,,0.7219666666666666,0.8765333333333334,0.8760666666666667,0.6275222222222222,0.9369333333333332,,,0.8425,0.5909777777777777,0.8617666666666667,0.8020555555555555,,0.7349722222222222,,0.5534888888888889,0.7544666666666666,0.8178866666666667,0.634775,0.6565583333333334,0.8343,0.8377,0.3434333333333333,0.7691384615384615,0.7219666666666666,0.8765333333333334,0.8760666666666667,0.6275222222222222,0.9369333333333332,0.6775222222222222,0.6913,0.8425,0.5909777777777777,0.8617666666666667,0.8020555555555555,,,,,,,,,,,,,,,,,,,,,,,
02-16,,,0.8459888888888889,,,0.8515888888888888,,0.6036666666666667,0.8719166666666667,0.7574666666666666,,0.7969769230769231,0.7029555555555556,0.8331500000000001,0.8581444444444445,,0.657875,0.6775222222222222,0.8151166666666667,,0.8431500000000001,0.6794111111111111,0.5837722222222222,,0.7574138888888888,0.8459888888888889,,0.667451568627451,0.8515888888888888,0.5274441666666666,0.6036666666666667,0.8719166666666667,0.7574666666666666,0.4878222222222222,0.7969769230769231,0.7029555555555556,0.8331500000000001,0.8581444444444445,0.7304833333333334,0.657875,0.6775222222222222,0.8151166666666667,0.7934153846153846,0.8431500000000001,0.6794111111111111,0.5837722222222222,,,,,,,,,,,,,,,,,,,,,,,
02-17,,0.86895,,,,,0.4201133333333333,,0.6855722222222222,0.7881833333333333,,0.8798666666666667,0.7453833333333333,0.7908611111111111,0.5946944444444444,0.8334444444444444,,,0.6913,0.7443307692307692,0.8298555555555556,,,,0.86895,,0.5534888888888889,0.7674388888888889,0.8178866666666667,0.4201133333333333,0.6565583333333334,0.6855722222222222,0.7881833333333333,0.7912,0.8798666666666667,0.7453833333333333,0.7908611111111111,0.5946944444444444,0.8334444444444444,0.6090652777777777,0.7518555555555555,0.6913,0.7443307692307692,0.8298555555555556,0.7349833333333333,0.5826722222222223,,,,,,,,,,,,,,,,,,,,,,,
02-18,,0.7798555555555555,,,,,,,,,0.7912,0.2764777777777777,0.8633666666666666,,0.8659333333333333,0.4991277777777778,0.5602555555555555,0.8261888888888889,,,0.6750277777777778,0.7905555555555556,0.5815722222222223,,0.7798555555555555,,0.689559829059829,0.78324,0.7703333333333333,0.5992578333333334,0.7170375,0.7277638888888889,0.6072616666666667,0.7912,0.2764777777777777,0.8633666666666666,0.8331500000000001,0.8659333333333333,0.4991277777777778,0.5602555555555555,0.8261888888888889,0.6753431423611111,0.6079848290598291,0.6750277777777778,0.7905555555555556,0.5815722222222223,,,,,,,,,,,,,,,,,,,,,,,
02-19,,0.4947333333333333,,,0.7804111111111112,0.7703333333333333,,0.7480235294117648,0.7699555555555555,0.42634,0.8196705882352942,0.7751666666666667,0.8053888888888889,,0.8440444444444445,0.8220611111111111,0.7783333333333333,0.71635,,0.4716388888888889,,,0.80025,,0.4947333333333333,,0.805375,0.7804111111111112,0.7703333333333333,0.6113566666666667,0.7480235294117648,0.7699555555555555,0.42634,0.8196705882352942,0.7751666666666667,0.8053888888888889,0.8149611111111111,0.8440444444444445,0.8220611111111111,0.7783333333333333,0.71635,0.6913,0.4716388888888889,0.6365105555555556,0.7620788888888889,0.80025,,,,,,,,,,,,,,,,,,,,,,,
02-20,,0.8095555555555556,,,0.8175611111111111,,,0.7170375,,,0.7530142857142857,,0.5264333333333333,0.8438055555555556,0.82832,,,,,,0.5979933333333334,,0.5016666666666666,,0.8095555555555556,0.8249611111111111,0.7413190289648622,0.8175611111111111,0.6443916666666667,0.6089451538461538,0.7170375,0.7277638888888889,0.5960894444444444,0.7530142857142857,0.7011038888888889,0.5264333333333333,0.8438055555555556,0.82832,0.4991277777777778,0.7783333333333333,0.5766666666666667,0.6643208333333334,0.4559194444444444,0.5979933333333334,0.7986666666666666,0.5016666666666666,,,,,,,,,,,,,,,,,,,,,,,
02-21,,,,0.8256307692307693,0.7963222222222223,0.51845,0.8026,0.6585222222222222,,0.7658388888888888,,,0.7873833333333333,0.8149611111111111,0.7636555555555555,,,0.4369833333333333,,0.4402,0.8823111111111112,,0.7896333333333333,,0.8095555555555556,0.8249611111111111,0.8256307692307693,0.7963222222222223,0.51845,0.8026,0.6585222222222222,0.7699555555555555,0.7658388888888888,0.7530142857142857,0.7830583333333334,0.7873833333333333,0.8149611111111111,0.7636555555555555,0.8220611111111111,0.7907666666666667,0.4369833333333333,0.6778104166666667,0.4402,0.8823111111111112,0.7986666666666666,0.7896333333333333,,,,,,,,,,,,,,,,,,,,,,,
02-22,,,,,0.7960357142857143,,0.4443249999999999,,0.6055833333333334,0.8140857142857143,,,0.8450944444444445,0.561625,,0.4901,0.7981555555555555,,,0.8212714285714285,0.8461611111111111,0.8067777777777778,,,0.8266833333333334,0.8144472222222223,0.8155028846153847,0.7960357142857143,0.6781671428571429,0.4443249999999999,0.7111256522979562,0.6055833333333334,0.8140857142857143,0.7312666666666667,0.7737210000000001,0.8450944444444445,0.561625,0.8107902777777778,0.4901,0.7981555555555555,0.6313166666666666,0.7051908179012346,0.8212714285714285,0.8461611111111111,0.8067777777777778,0.7896333333333333,,,,,,,,,,,,,,,,,,,,,,,
02-23,,0.8301333333333334,,0.805375,0.8046277777777778,,0.7663307692307693,,0.8117941176470588,0.8124611111111111,0.5948,0.79095,0.7946,0.8213235294117647,0.857925,0.8336777777777777,0.7907666666666667,0.82565,0.6373416666666667,0.8257333333333333,0.8662722222222222,,,,0.8301333333333334,0.7737662037037039,0.805375,0.8046277777777778,0.6587035714285714,0.7663307692307693,0.7170375,0.8117941176470588,0.8124611111111111,0.5948,0.79095,0.7946,0.8213235294117647,0.857925,0.8336777777777777,0.7907666666666667,0.82565,0.6373416666666667,0.8257333333333333,0.8662722222222222,0.7986666666666666,0.8217833333333333,,,,,,,,,,,,,,,,,,,,,,,
02-24,,,0.8039333333333334,0.7706833333333333,0.7693933333333334,,,,0.7126166666666667,0.9216833333333332,0.7312666666666667,0.74928,0.77982,,0.8298611111111112,0.8209888888888889,,0.576225,,,0.7959499999999999,,0.8217833333333333,,0.8266833333333334,0.8039333333333334,0.7706833333333333,0.7693933333333334,0.7236510317460316,0.7861903846153846,0.7095575396825398,0.7126166666666667,0.9216833333333332,0.7312666666666667,0.74928,0.77982,0.8304645424836601,0.8298611111111112,0.8209888888888889,0.7852555555555556,0.576225,0.7199041666666667,0.757072619047619,0.7959499999999999,0.804275,0.8217833333333333,,,,,,,,,,,,,,,,,,,,,,,
02-25,,0.8232333333333334,,0.8527666666666667,0.6768111111111111,0.7989571428571428,0.80605,,0.5823444444444444,,,0.77015,0.5333333333333333,0.8396055555555556,0.7925055555555556,,0.7797444444444445,0.7733636363636364,,,0.7604166666666666,,,,0.8232333333333334,0.7737662037037039,0.8527666666666667,0.6768111111111111,0.7989571428571428,0.80605,0.7157638888888889,0.5823444444444444,0.8711361111111111,0.7716555555555555,0.77015,0.5333333333333333,0.8396055555555556,0.7925055555555556,0.6569944444444444,0.7797444444444445,0.7733636363636364,0.7199041666666667,0.8412972222222221,0.7604166666666666,0.804275,0.8329194444444444,,,,,,,,,,,,,,,,,,,,,,,
02-26,0.719475,0.820275,,0.8335666666666667,,0.8011777777777778,0.8221888888888889,,0.7699111111111111,0.8205888888888889,0.8120444444444445,,0.5529666666666667,0.8361666666666666,0.7970375,0.493,0.8078888888888889,0.8095111111111111,,,0.7583444444444445,,0.8440555555555556,0.719475,0.820275,0.74816875,0.8335666666666667,0.7107388888888889,0.8011777777777778,0.8221888888888889,0.7138366181657848,0.7699111111111111,0.8205888888888889,0.8120444444444445,0.7809118518518519,0.5529666666666667,0.8361666666666666,0.7970375,0.493,0.8078888888888889,0.8095111111111111,0.7467027777777778,0.8309794444444444,0.7583444444444445,0.8080138888888889,0.8440555555555556,,,,,,,,,,,,,,,,,,,,,,,
02-27,0.7809333333333334,,,0.8398611111111112,0.7446666666666667,0.8409666666666666,0.8288222222222222,0.7605928571428572,0.5877055555555555,0.6644,0.4422928571428571,,,0.84295,0.8619846153846153,,0.7994888888888889,0.6057666666666667,,0.8568611111111111,,,0.8330416666666667,0.7809333333333334,0.8220875,0.6924041666666666,0.8398611111111112,0.7446666666666667,0.8409666666666666,0.8288222222222222,0.7605928571428572,0.5877055555555555,0.6644,0.4422928571428571,0.7809118518518519,0.6639333333333334,0.84295,0.8619846153846153,0.6569944444444444,0.7994888888888889,0.6057666666666667,0.7981333333333334,0.8568611111111111,0.7903037037037036,0.8351147777777778,0.8330416666666667,,,,,,,,,,,,,,,,,,,,,,,
02-28,,0.8239,,0.8890666666666667,,0.8481333333333333,0.7421352941176471,0.7670277777777778,0.5429333333333334,0.7343,,,0.7749,,0.8265388888888889,,,0.5650000000000001,0.8024666666666667,0.7996722222222222,,,0.8247333333333333,,0.8239,0.6924041666666667,0.8890666666666667,0.7656833333333333,0.8481333333333333,0.7421352941176471,0.7670277777777778,0.5429333333333334,0.7343,0.5227945238095237,0.8112807407407407,0.7749,0.8361666666666666,0.8265388888888889,0.6275944444444445,0.7894611111111112,0.5650000000000001,0.8024666666666667,0.7996722222222222,0.7802166666666667,0.80925,0.8247333333333333,,,,,,,,,,,,,,,,,,,,,,,
02-29,,,,,0.7867,,,,0.8195666666666667,,,,,,,,0.7794333333333333,,,,,,,,0.8326166666666667,0.6906069444444445,0.8606166666666667,0.7867,0.8481333333333333,0.6248287581699347,0.7157638888888889,0.8195666666666667,0.7343,0.3434242063492063,0.7809118518518519,0.6639333333333334,0.84295,0.8588305555555555,0.6410185185185185,0.7794333333333333,0.6569694444444445,0.8003,0.8313333333333333,0.7903037037037036,0.8351147777777778,0.8322861111111111,,,,,,,,,,,,,,,,,,,,,,,
03-01,,0.8413333333333334,,0.8321666666666667,,,0.5075222222222222,0.6645,0.7665466666666667,,,0.8233055555555556,,0.3459166666666666,0.8911222222222223,,0.8039083333333333,0.7489388888888889,,0.8629944444444444,,0.80925,0.8398388888888889,0.7809333333333334,0.8413333333333334,0.6915055555555556,0.8321666666666667,0.7945222222222221,0.8481333333333333,0.5075222222222222,0.6645,0.7665466666666667,0.7944384615384615,0.4693700793650793,0.8233055555555556,0.70885,0.3459166666666666,0.8911222222222223,0.6972666666666667,0.8039083333333333,0.7489388888888889,0.8024666666666667,0.8629944444444444,0.7802166666666667,0.80925,0.8398388888888889,,,,,,,,,,,,,,,,,,,,,,,
03-02,,0.8082,,0.8290555555555555,0.8023444444444444,0.8638571428571429,,,,0.7944384615384615,0.2445555555555555,0.8403866666666666,0.6428,0.8680933333333334,0.68738,0.7327888888888889,0.8444055555555555,0.767411111111111,0.7981333333333334,0.7927444444444445,0.8218888888888889,0.8670222222222222,0.8559833333333333,0.8303666666666667,0.8082,0.6915055555555556,0.8290555555555555,0.8023444444444444,0.8638571428571429,0.6353777777777778,0.7157638888888889,0.8195666666666667,0.7944384615384615,0.2445555555555555,0.8403866666666666,0.6428,0.8680933333333334,0.68738,0.7327888888888889,0.8444055555555555,0.767411111111111,0.7981333333333334,0.7927444444444445,0.8218888888888889,0.8670222222222222,0.8559833333333333,,,,,,,,,,,,,,,,,,,,,,,
03-03,,0.8198555555555556,0.580875,0.648411111111111,0.8318,0.8448,0.7632333333333333,,,0.9773222222222222,,,,0.8105888888888889,,0.6972666666666667,0.8138055555555556,,0.8254666666666667,0.6547944444444445,0.7906777777777778,0.88451,0.88237,0.8208777777777777,0.8198555555555556,0.580875,0.648411111111111,0.8318,0.8448,0.7632333333333333,0.6645,0.7665466666666667,0.9773222222222222,0.5203777777777777,0.7018639215686274,0.6478944444444444,0.8105888888888889,0.7399566666666666,0.6972666666666667,0.8138055555555556,0.7237725308641976,0.8254666666666667,0.6547944444444445,0.7906777777777778,0.88451,0.88237,,,,,,,,,,,,,,,,,,,,,,,
03-04,,,,0.8035666666666667,0.7908333333333333,0.8374888888888888,0.7953888888888889,0.8250692307692308,0.8377071428571429,0.7891666666666667,0.7962,0.5633411764705882,,0.7834722222222222,0.7925333333333333,,,,0.70535,,0.6536666666666666,0.89984,,0.8315166666666667,0.8082,0.6866530555555557,0.8035666666666667,0.7908333333333333,0.8374888888888888,0.7953888888888889,0.8250692307692308,0.8377071428571429,0.7891666666666667,0.7962,0.5633411764705882,0.6529888888888888,0.7834722222222222,0.7925333333333333,0.7655555555555555,0.8015194444444445,0.767411111111111,0.70535,0.7450361111111111,0.6536666666666666,0.89984,0.7188791176470588,,,,,,,,,,,,,,,,,,,,,,,
03-05,0.8303666666666667,,,0.4814117647058824,0.7878111111111111,,0.80115,0.6005777777777778,,0.8293722222222222,,,0.6529888888888888,0.7846111111111111,0.7942,0.8338444444444445,0.7892333333333333,,,0.8352777777777778,,0.6619,0.5553882352941176,0.8303666666666667,0.8156666666666667,0.6852152777777778,0.4814117647058824,0.7878111111111111,0.8374888888888888,0.80115,0.6005777777777778,0.6700952380952381,0.8293722222222222,0.8097555555555556,0.7212124705882352,0.6529888888888888,0.7846111111111111,0.7942,0.8338444444444445,0.7892333333333333,0.7874555555555556,0.7981333333333334,0.8352777777777778,0.7678722222222222,0.6619,0.5553882352941176,,,,,,,,,,,,,,,,,,,,,,,
03-06,0.8521222222222222,0.7110777777777778,,,,,,0.8129916666666667,0.5024833333333333,0.8236444444444444,0.8233111111111111,,0.8132615384615385,0.8224230769230769,,,0.8062,,,,,,,0.8521222222222222,0.7110777777777778,0.6852152777777778,0.6673308823529411,0.7614555555555556,0.7518462962962964,0.7953888888888889,0.8129916666666667,0.5024833333333333,0.8236444444444444,0.8233111111111111,0.6879372549019608,0.8132615384615385,0.8224230769230769,0.8151611111111111,0.8070097222222223,0.8062,0.8075,0.7875611111111112,0.8352777777777778,0.6536666666666666,0.8386,0.6505337675070028,,,,,,,,,,,,,,,,,,,,,,,
03-07,0.8326666666666667,0.8156666666666667,,0.85325,0.7351,,,0.7036111111111111,0.8096944444444445,,,,0.771,0.8437444444444444,0.8361222222222222,0.7801750000000001,0.8291499999999999,,,,0.7678722222222222,,,0.8326666666666667,0.8156666666666667,,0.85325,0.7351,0.7448425925925927,0.7864666666666666,0.7036111111111111,0.8096944444444445,0.8236444444444444,0.8135588235294118,0.7174871078431372,0.771,0.8437444444444444,0.8361222222222222,0.7801750000000001,0.8291499999999999,0.7722631944444445,0.7967588888888889,0.7921900793650795,0.7678722222222222,0.8386,0.6505337675070028,,,,,,,,,,,,,,,,,,,,,,,
03-08,0.8387555555555556,0.8088666666666667,0.7895555555555556,0.5648,0.7802833333333333,,0.7717833333333334,,0.8830714285714285,,,0.8125333333333333,0.6994,0.8353055555555555,0.8322666666666666,0.7811055555555555,0.8193944444444444,0.8075,,,0.5870111111111112,0.8386,,0.8387555555555556,0.8088666666666667,0.7895555555555556,0.5648,0.7802833333333333,0.8237888888888889,0.7717833333333334,0.7442333333333333,0.8830714285714285,0.8236444444444444,0.8135588235294118,0.8125333333333333,0.6994,0.8353055555555555,0.8322666666666666,0.7811055555555555,0.8193944444444444,0.8075,0.7875611111111112,0.8352777777777778,0.5870111111111112,0.8386,0.5553882352941176,,,,,,,,,,,,,,,,,,,,,,,
03-09,,,,0.8039611111111111,,0.57325,,0.7848555555555555,0.8202166666666667,0.7995833333333333,0.8135588235294118,,,0.8430823529411765,0.8202444444444444,,0.8224055555555556,,0.8318666666666666,,0.7676999999999999,0.8531111111111112,,0.8326666666666667,0.7868988888888888,,0.8039611111111111,0.8024611111111111,0.57325,0.7959849346405228,0.7848555555555555,0.8202166666666667,0.7995833333333333,0.8135588235294118,0.7765868137254902,0.771,0.8430823529411765,0.8202444444444444,0.7811055555555555,0.8224055555555556,0.8114333333333333,0.8318666666666666,0.8411,0.7676999999999999,0.8531111111111112,0.5137052287581699,,,,,,,,,,,,,,,,,,,,,,,
03-10,,,,,0.8246388888888889,0.8237888888888889,,0.7772916666666667,0.82157,0.8625333333333334,0.7099777777777778,,,0.8383666666666666,0.8512928571428572,,0.6589888888888888,0.8153666666666667,0.85306,,0.7909611111111111,,,0.8387555555555556,0.8025833333333334,,0.7947972222222222,0.8246388888888889,0.8237888888888889,0.7993563725490196,0.7772916666666667,0.82157,0.8625333333333334,0.7099777777777778,0.8061366666666667,0.7911444444444444,0.8383666666666666,0.8512928571428572,0.8330666666666667,0.6589888888888888,0.8153666666666667,0.85306,0.8548118253968253,0.7909611111111111,0.8318277777777778,0.5758632586367881,,,,,,,,,,,,,,,,,,,,,,,
03-11,0.4642222222222222,,,0.7856333333333333,0.8110666666666666,0.8610857142857142,,0.8126,0.8149266666666667,0.8209666666666666,0.8320111111111111,,0.8093222222222223,0.9081416666666666,0.8279333333333333,0.8396111111111111,,0.6140277777777777,,,,0.8105444444444444,,0.4642222222222222,0.8025833333333333,,0.7856333333333333,0.8110666666666666,0.8610857142857142,0.8053063725490196,0.8126,0.8149266666666667,0.8209666666666666,0.8320111111111111,0.8120393333333334,0.8093222222222223,0.9081416666666666,0.8279333333333333,0.8396111111111111,0.7436,0.6140277777777777,0.7315327777777778,0.8548118253968253,0.7909611111111111,0.8105444444444444,0.5758632586367881,,,,,,,,,,,,,,,,,,,,,,,
03-12,0.8841166666666667,0.7963,,,,0.9062666666666668,0.8269294117647059,0.7697777777777778,0.648475,0.8313,,0.79974,0.7911444444444444,,1.006522222222222,0.8330666666666667,0.8282111111111111,,0.6100055555555556,0.8411,,,0.4720222222222222,0.8841166666666667,0.7963,,0.7447722222222222,0.8246388888888889,0.9062666666666668,0.8269294117647059,0.7697777777777778,0.648475,0.8313,0.7866306535947712,0.79974,0.7911444444444444,0.8383666666666666,1.006522222222222,0.8330666666666667,0.8282111111111111,0.7864457407407408,0.6100055555555556,0.8411,0.7937240740740741,0.8323555555555555,0.4720222222222222,,,,,,,,,,,,,,,,,,,,,,,
03-13,0.8158666666666666,,,0.7039111111111112,,,,,,0.72198,,,,,0.86559,,,,,0.8590833333333333,,0.8541666666666666,,0.8158666666666666,0.7987628395061728,,0.7039111111111112,0.8369,0.9062666666666668,0.8172063725490197,0.67065,0.7153791666666667,0.72198,0.8032055555555555,0.8138422222222222,0.7909604166666666,0.7577875,0.86559,0.8431355555555555,0.8224055555555556,0.7962363492063492,0.7315327777777778,0.8590833333333333,0.8067361111111111,0.8541666666666666,0.5757166666666667,,,,,,,,,,,,,,,,,,,,,,,
