system:time_start,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2000_interpolate,2001_interpolate,2002_interpolate,2003_interpolate,2004_interpolate,2005_interpolate,2006_interpolate,2007_interpolate,2008_interpolate,2009_interpolate,2010_interpolate,2011_interpolate,2012_interpolate,2013_interpolate,2014_interpolate,2015_interpolate,2016_interpolate,2017_interpolate,2018_interpolate,2019_interpolate,2020_interpolate,2021_interpolate,2022_interpolate,2000_phenology,2001_phenology,2002_phenology,2003_phenology,2004_phenology,2005_phenology,2006_phenology,2007_phenology,2008_phenology,2009_phenology,2010_phenology,2011_phenology,2012_phenology,2013_phenology,2014_phenology,2015_phenology,2016_phenology,2017_phenology,2018_phenology,2019_phenology,2020_phenology,2021_phenology,2022_phenology
01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-30,,,,,,,,,,,,,,,,,,0.4261888888888889,,,,0.43116,,,,,,,,,,,,,,,,,,,0.4261888888888889,,,,0.43116,,,,,,,,,,,,,,,,,,,,,,,,
01-31,,,,0.420625,,,,0.150925,,,,,,0.532,,,,,,,,,,,,,0.420625,,,,0.150925,,,,,,0.532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-01,,,0.521,,,,0.3515999999999999,,,0.0828444444444444,,,,,,,,,,,,,,,,0.521,,,,0.3515999999999999,,,0.0828444444444444,,,,,,,,0.4880388888888889,,,,0.6231,,,,,,,,,,,,,,,,,,,,,,,,
02-02,,0.44508,,,,0.5485333333333333,0.5367888888888889,,,,0.5416111111111112,,,,0.5689888888888889,0.4826888888888889,,0.5498888888888889,,0.5081,,0.6231,,,0.44508,,0.4515888888888889,,0.5485333333333333,0.5367888888888889,0.5205,,0.3014722222222222,0.5416111111111112,,,0.56375,0.5689888888888889,0.4826888888888889,,0.5498888888888889,,0.5081,,0.6231,,,,,,,,,,,,,,,,,,,,,,,,
02-03,,0.690875,,0.4515888888888889,,,0.6556777777777778,0.5205,,0.5201,0.62654,0.4036222222222222,0.3425875,0.56375,0.7686277777777778,0.480925,0.5123888888888889,,0.54466,0.83553,,0.8670333333333333,0.5397444444444445,,0.690875,,0.4515888888888889,,,0.6556777777777778,0.5205,,0.5201,0.62654,0.4036222222222222,0.3425875,0.56375,0.7686277777777778,0.480925,0.5123888888888889,0.5079544444444444,0.54466,0.83553,,0.8670333333333333,0.5397444444444445,,,,,,,,,,,,,,,,,,,,,,,
02-04,,,,0.73612,0.5583384615384616,,,0.86084,,0.8550777777777777,,,,0.7705611111111111,0.7870071428571429,0.9182222222222222,0.911464705882353,,,,,,,,0.6258375,,0.73612,0.5583384615384616,,0.6556777777777778,0.86084,,0.8550777777777777,0.62654,0.6265861111111111,0.6184770833333333,0.7705611111111111,0.7870071428571429,0.9182222222222222,0.911464705882353,0.5498888888888889,0.6971925000000001,,,0.6257025925925925,0.6232333333333333,,,,,,,,,,,,,,,,,,,,,,,
02-05,,0.5608,,,0.9363555555555556,,,0.7186611111111111,0.7572888888888889,,,0.84955,0.8943666666666666,0.5678714285714286,0.6113722222222222,0.91014,,0.46602,0.8497250000000001,,0.6083388888888889,,0.7067222222222223,,0.5608,0.5755611111111112,0.66536,0.9363555555555556,0.6563555555555556,0.6556777777777778,0.7186611111111111,0.7572888888888889,0.7946388888888889,0.7364588888888889,0.84955,0.8943666666666666,0.5678714285714286,0.6113722222222222,0.91014,0.8912351307189543,0.46602,0.8497250000000001,0.7140205555555555,0.6083388888888889,0.6675185185185185,0.7067222222222223,,,,,,,,,,,,,,,,,,,,,,,
02-06,,,,0.5946,0.9230222222222222,,0.6961777777777778,,,,0.8463777777777778,0.66595,,0.78705,,0.8399888888888889,0.8710055555555556,0.88258,,,,,,,0.6258375,0.5755611111111111,0.5946,0.9230222222222222,0.6279222222222223,0.6961777777777778,0.8217805555555555,,0.8550777777777777,0.8463777777777778,0.66595,0.7208277777777778,0.78705,0.7353611111111111,0.8399888888888889,0.8710055555555556,0.88258,0.8452325,0.6747184444444445,0.7439638888888889,0.6283051851851852,0.7603211111111111,,,,,,,,,,,,,,,,,,,,,,,
02-07,,,,,0.8749,,,0.9249,,0.7946388888888889,,,0.5472888888888889,,0.8593500000000001,,,0.4665888888888889,0.8407399999999999,0.5925111111111111,0.8795888888888889,,0.81392,,0.5608,0.6028416666666667,0.6525723015873016,0.8749,0.6360791666666668,0.6518555555555556,0.9249,,0.7946388888888889,0.6852888888888888,0.7252638888888889,0.5472888888888889,0.799875,0.8593500000000001,0.8399888888888889,0.8293027777777777,0.4665888888888889,0.8407399999999999,0.5925111111111111,0.8795888888888889,0.6675185185185185,0.81392,,,,,,,,,,,,,,,,,,,,,,,
02-08,,0.72356,0.6301222222222223,,0.8516642857142857,0.7641777777777777,0.6075333333333334,0.86385,,0.8793111111111112,,0.7845777777777777,,0.8127,0.8706222222222222,,0.7876,0.83982,,,0.66035,0.5124222222222222,,,0.72356,0.6301222222222223,0.6451855555555556,0.8516642857142857,0.7641777777777777,0.6075333333333334,0.86385,0.5746861111111111,0.8793111111111112,0.7023455555555556,0.7845777777777777,0.7090833333333333,0.8127,0.8706222222222222,0.8030875,0.7876,0.83982,0.8409735714285713,0.6080138888888889,0.66035,0.5124222222222222,0.7975322222222222,,,,,,,,,,,,,,,,,,,,,,,
02-09,,0.5398555555555555,,,0.8694,0.6179,,0.7831055555555556,,0.8618153846153846,,0.9780444444444444,0.8708777777777778,0.837176923076923,0.8049277777777778,0.6148555555555555,0.641625,,0.8412071428571428,0.6235166666666667,,0.50546,0.7811444444444444,,0.5398555555555555,,0.66536,0.8694,0.6179,0.6480966666666668,0.7831055555555556,0.6104616666666667,0.8618153846153846,0.6852888888888888,0.9780444444444444,0.8708777777777778,0.837176923076923,0.8049277777777778,0.6148555555555555,0.641625,0.62481,0.8412071428571428,0.6235166666666667,0.748685,0.50546,0.7811444444444444,,,,,,,,,,,,,,,,,,,,,,,
02-10,,0.5986375,,,0.5433,,,,0.3920833333333333,0.8923944444444445,,,0.3989111111111111,0.5132888888888889,,0.8030875,,0.4098,0.8299928571428572,0.84885,0.83702,0.8264666666666667,0.8132111111111111,,0.5986375,,0.63035,0.5433,0.6279222222222223,0.6308166666666667,0.8111643162393163,0.3920833333333333,0.8923944444444445,0.6852888888888888,0.8938277777777777,0.3989111111111111,0.5132888888888889,0.7919444444444445,0.8030875,0.7560291666666668,0.4098,0.8299928571428572,0.84885,0.83702,0.8264666666666667,0.8132111111111111,,,,,,,,,,,,,,,,,,,,,,,
02-11,,,,,0.9291,,,0.839223076923077,,0.8640111111111111,0.5242,0.8096111111111111,,0.4302666666666667,0.7789611111111111,,0.8704333333333334,,,,0.4972499999999999,0.8184055555555556,0.82443,,0.72803125,,0.6599590476190477,0.9291,0.6179,0.6950977777777778,0.839223076923077,0.6104616666666667,0.8640111111111111,0.5242,0.8096111111111111,0.3995277777777777,0.4302666666666667,0.7789611111111111,0.8038381944444444,0.8704333333333334,0.62481,0.8306222222222223,0.82675,0.4972499999999999,0.8184055555555556,0.82443,,,,,,,,,,,,,,,,,,,,,,,
02-12,,0.857425,,,0.80812,0.6279222222222223,0.6541,,,0.8868111111111111,,,0.4001444444444444,,0.8309333333333333,0.8045888888888889,,,,0.80465,0.8306888888888889,0.8476222222222223,0.8463444444444445,,0.857425,,0.6630666666666667,0.80812,0.6279222222222223,0.6541,0.8241532051282052,0.6104616666666667,0.8868111111111111,0.6852888888888888,0.6343180555555555,0.4001444444444444,0.6431141025641025,0.8309333333333333,0.8045888888888889,0.8461833333333333,0.7796333333333333,0.8299928571428572,0.80465,0.8306888888888889,0.8476222222222223,0.8463444444444445,,,,,,,,,,,,,,,,,,,,,,,
02-13,,0.4868555555555555,,0.77292,,,0.7464666666666667,0.8090833333333334,,,,0.459025,0.36984,0.8559615384615384,0.7805,0.7934,0.8219333333333333,0.7796333333333333,0.8306222222222223,,,,,,0.4868555555555555,,0.77292,0.81091,0.5052833333333333,0.7464666666666667,0.8090833333333334,0.6818770000000001,0.8640111111111111,0.6852888888888888,0.459025,0.36984,0.8559615384615384,0.7805,0.7934,0.8219333333333333,0.7796333333333333,0.8306222222222223,0.8238972222222223,0.7074539999999999,0.7969586111111111,0.7583888888888889,,,,,,,,,,,,,,,,,,,,,,,
02-14,,,,0.63035,0.8137,0.3826444444444444,0.8365722222222223,,0.82884,,,0.8148,,0.812,0.7695,,0.8271111111111111,0.830025,0.5462555555555556,0.8431444444444445,,,0.6704333333333333,,0.6606655864197531,,0.63035,0.8137,0.3826444444444444,0.8365722222222223,0.8090833333333334,0.82884,0.5818,0.6712388888888889,0.8148,0.4621699999999999,0.812,0.7695,0.7934,0.8271111111111111,0.830025,0.5462555555555556,0.8431444444444445,0.7343333333333333,0.7799736111111111,0.6704333333333333,,,,,,,,,,,,,,,,,,,,,,,
02-15,,,,0.6630666666666667,0.8207222222222222,,0.8298222222222222,,0.80785,0.5480555555555555,,0.5542625,0.5545,0.827225,0.85348,,0.82449,0.7959722222222222,,,,,0.7207666666666667,,0.72803125,,0.6630666666666667,0.8207222222222222,0.5422097222222222,0.8298222222222222,0.7959084757834759,0.80785,0.5480555555555555,0.6665555555555556,0.5542625,0.5545,0.827225,0.85348,0.7848846153846154,0.82449,0.7959722222222222,0.7797240714804441,0.6977694444444444,0.7430581944444445,0.7344823809523808,0.7207666666666667,,,,,,,,,,,,,,,,,,,,,,,
02-16,,,,,0.6314384615384615,,0.4099,,0.77015,0.5818,,,,,,0.7848846153846154,0.5159444444444444,,,0.5523944444444444,0.6379777777777778,0.712325,,,0.6242777777777777,,0.6630666666666667,0.6314384615384615,0.5299009259259259,0.4099,0.776112962962963,0.77015,0.5818,0.6941469444444446,0.6375962500000001,0.5263169999999999,0.8229333333333333,0.7695,0.7848846153846154,0.5159444444444444,0.8242557407407407,0.8299928571428572,0.5523944444444444,0.6379777777777778,0.712325,0.7382311111111111,,,,,,,,,,,,,,,,,,,,,,,
02-17,,,,,,,,,0.7832222222222223,0.5981444444444445,,0.7209300000000001,,,,0.5982111111111111,,,,0.8418111111111111,0.7825124999999999,,,,0.6211763888888888,,0.8013529411764706,0.7602950120534737,0.5422097222222222,0.5503,0.776112962962963,0.7832222222222223,0.5981444444444445,0.6941469444444446,0.7209300000000001,0.5998583333333334,0.827225,0.6359555555555556,0.5982111111111111,0.5429777777777778,0.8242557407407407,0.6969395424836602,0.8418111111111111,0.7825124999999999,0.6816053571428571,0.7541111111111112,,,,,,,,,,,,,,,,,,,,,,,
02-18,,,,0.8013529411764706,,,,0.7544888888888889,0.8299714285714286,,,,,0.8229333333333333,0.3698111111111111,,0.5700111111111111,,,0.75675,,0.6508857142857143,,,0.6198485853909466,,0.8013529411764706,0.7843519351303967,0.701775,0.4800999999999999,0.7544888888888889,0.8299714285714286,0.5981444444444445,0.711075,0.7983150000000001,0.6841681623931624,0.8229333333333333,0.3698111111111111,0.7848846153846154,0.5700111111111111,0.8282066666666666,0.775475,0.75675,0.7297784722222223,0.6508857142857143,0.7816447222222223,,,,,,,,,,,,,,,,,,,,,,,
02-19,,0.7617,,0.8398333333333333,,0.701775,0.5503,0.7647666666666667,,,0.8089111111111111,0.8757,0.6452166666666667,0.8555117647058824,0.6359555555555556,,,,,0.4818555555555556,0.6770444444444444,0.6589,0.7874555555555556,,0.7617,,0.8398333333333333,0.81091,0.701775,0.5503,0.7647666666666667,0.8195,0.5981444444444445,0.8089111111111111,0.8757,0.6452166666666667,0.8555117647058824,0.6359555555555556,0.81064,0.6914666666666667,0.8282066666666666,0.7553540538437598,0.4818555555555556,0.6770444444444444,0.6589,0.7874555555555556,,,,,,,,,,,,,,,,,,,,,,,
02-20,,,,,,,,0.7096666666666667,,0.6477666666666667,,0.5918,0.8054888888888889,0.8691666666666666,0.7293388888888889,0.81064,0.8129222222222222,0.84677,0.8476235294117647,0.8541111111111112,,,,,0.618075,,0.82,0.769400227920228,0.7567819444444446,0.586961111111111,0.7096666666666667,0.8195,0.6477666666666667,0.7599930555555556,0.5918,0.8054888888888889,0.8691666666666666,0.7293388888888889,0.81064,0.8129222222222222,0.84677,0.8476235294117647,0.8541111111111112,0.7400972222222222,0.6589,0.8111152777777778,,,,,,,,,,,,,,,,,,,,,,,
02-21,,,,,,,,,0.8195,0.3131166666666666,0.711075,0.7917,0.8157769230769231,,0.8065692307692308,0.8319,0.84975,0.8418777777777778,0.863,,0.80315,,0.834775,,0.618075,,0.8247333333333333,0.7256113390313391,0.7567819444444445,0.6236222222222222,0.7789811111111111,0.8195,0.3131166666666666,0.711075,0.7917,0.8157769230769231,0.836801851851852,0.8065692307692308,0.8319,0.84975,0.8418777777777778,0.863,0.8314,0.80315,0.813025,0.834775,,,,,,,,,,,,,,,,,,,,,,,
02-22,,,,0.82,,,0.6236222222222222,,0.6805333333333333,0.6556222222222222,0.6541222222222223,0.8089071428571428,0.8994571428571428,,0.8155833333333333,,,0.8395555555555556,,,0.7575888888888889,0.96715,0.8182,,0.5602231481481482,,0.82,0.7256113390313391,0.7796180555555556,0.6236222222222222,0.7918833333333333,0.6805333333333333,0.6556222222222222,0.6541222222222223,0.8089071428571428,0.8994571428571428,0.8445076252723313,0.8155833333333333,0.81064,0.8129222222222222,0.8395555555555556,0.775475,0.8314,0.7575888888888889,0.96715,0.8182,,,,,,,,,,,,,,,,,,,,,,,
02-23,,,,0.8247333333333333,,0.8117888888888889,0.7065823529411764,,0.8198153846153846,0.6572444444444444,,,0.5423166666666667,,,,,0.8068611111111111,0.6879500000000001,0.8314,,,0.8362999999999999,,0.5602231481481482,,0.8247333333333333,0.7475057834757836,0.8117888888888889,0.7065823529411764,0.7341066666666667,0.8198153846153846,0.6572444444444444,0.7345452777777777,0.7442535714285714,0.5423166666666667,0.836801851851852,0.8102801282051282,0.7900305555555556,0.7899333333333333,0.8068611111111111,0.6879500000000001,0.8314,0.7915333333333333,,0.8362999999999999,,,,,,,,,,,,,,,,,,,,,,,
02-24,,0.47445,,0.8077888888888889,,,0.6885388888888889,0.8741,0.8337222222222223,0.8154,,0.6796,,,0.804976923076923,0.7441,0.763,,,0.8076444444444445,0.8254777777777778,,,,0.47445,,0.8077888888888889,0.7475057834757836,0.8131777777777778,0.6885388888888889,0.8741,0.8337222222222223,0.8154,0.7338861111111111,0.6796,0.6668683333333334,0.836801851851852,0.804976923076923,0.7441,0.763,0.7770305555555556,0.775475,0.8076444444444445,0.8254777777777778,,0.8376153846153847,,,,,,,,,,,,,,,,,,,,,,,
02-25,,,,0.6920299999999999,0.85604,,,,0.80045,0.8122,,,0.79142,0.8088444444444445,0.5438222222222222,,0.7899333333333333,0.7472,,0.8405,0.8838,,0.8389307692307693,,0.4445194444444444,,0.6920299999999999,0.85604,0.8145666666666667,0.7523337301587302,0.7229944444444445,0.80045,0.8122,0.7476566666666667,0.7109222222222222,0.79142,0.8088444444444445,0.5438222222222222,0.7900305555555556,0.7899333333333333,0.7472,0.8200000000000001,0.8405,0.8838,0.7695541071428571,0.8389307692307693,,,,,,,,,,,,,,,,,,,,,,,
02-26,,0.4145888888888889,,,0.6893555555555555,0.8145666666666667,0.8161285714285714,0.5718888888888889,,,0.81365,,0.8088444444444445,0.8323944444444444,0.7878000000000001,0.8359611111111112,,0.8216142857142857,0.8200000000000001,,,,0.8409611111111112,,0.4145888888888889,,0.7558145061728395,0.6893555555555555,0.8145666666666667,0.8161285714285714,0.5718888888888889,0.7329749999999999,0.8207583333333334,0.81365,0.6952611111111111,0.8088444444444445,0.8323944444444444,0.7878000000000001,0.8359611111111112,0.7899333333333333,0.8216142857142857,0.8200000000000001,0.8382148148148149,0.7730882352941177,0.8046258333333333,0.8409611111111112,,,,,,,,,,,,,,,,,,,,,,,
02-27,0.6153,0.8181444444444445,,,,0.8551857142857143,0.8523777777777778,,0.6655,0.8293166666666667,,0.7109222222222222,,,0.751675,,,0.8145333333333333,0.8661,,0.6623764705882353,,,0.6153,0.8181444444444445,,0.71058,,0.8551857142857143,0.8523777777777778,0.5956444444444444,0.6655,0.8293166666666667,0.783425,0.7109222222222222,0.79142,0.8539739106753812,0.751675,0.7675904444444445,0.8435694444444444,0.8145333333333333,0.8661,0.8382148148148149,0.6623764705882353,0.813025,0.8375540849673203,,,,,,,,,,,,,,,,,,,,,,,
02-28,0.8277111111111112,0.8272444444444444,,,,0.8508777777777777,,0.6194,0.8264,0.8182375,0.7532,,,,,,0.8972055555555556,,,,1.1603,,0.8341470588235295,0.8277111111111112,0.8272444444444444,,0.701305,,0.8508777777777777,0.8239782936507938,0.6194,0.8264,0.8182375,0.7532,0.7326908333333334,0.60464375,0.8505958333333333,0.7878000000000001,0.7679405555555556,0.8972055555555556,0.8145333333333333,0.775475,0.8531777777777778,1.1603,0.8454440476190476,0.8341470588235295,,,,,,,,,,,,,,,,,,,,,,,
02-29,0.5962,,,,,,,,0.8188444444444445,,,,0.3796,,,,,,,,0.8078222222222222,,,0.5962,0.8181444444444445,,0.71058,,0.8452805555555556,0.8504763888888889,0.6243107142857143,0.8188444444444445,0.8161965277777777,0.8108916666666667,0.7524236111111111,0.3796,0.8687972222222222,0.8482500000000001,0.7887625595238096,0.8746305555555556,0.7093354166666667,0.795050396825397,0.8525333333333334,0.8078222222222222,0.9400444444444443,0.8426306722689076,,,,,,,,,,,,,,,,,,,,,,,
03-01,0.6638777777777778,,,,,0.8396833333333333,,0.6292214285714286,0.5991666666666666,0.8141555555555555,0.8685833333333334,,,,0.8558888888888889,0.69992,,0.6041375,,0.8665,,,0.8511142857142857,0.6638777777777778,0.7228666666666667,,0.720792160493827,,0.8396833333333333,0.8184346794871795,0.6292214285714286,0.5991666666666666,0.8141555555555555,0.8685833333333334,0.7658788194444444,0.60464375,0.8687972222222222,0.8558888888888889,0.69992,0.8820250000000001,0.6041375,0.8200000000000001,0.8665,0.8297825396825397,0.9400444444444443,0.8511142857142857,,,,,,,,,,,,,,,,,,,,,,,
03-02,0.8356111111111111,0.6184888888888889,,0.71058,,,0.848575,0.8240111111111111,0.7884444444444444,0.6198,0.8626222222222222,0.793925,0.8296875,,0.8482500000000001,0.8512285714285714,0.8520555555555556,,,,0.8517428571428571,,0.8654944444444445,0.8356111111111111,0.6184888888888889,,0.71058,,0.8457800000000001,0.848575,0.8240111111111111,0.7884444444444444,0.6198,0.8626222222222222,0.793925,0.8296875,0.8869986111111111,0.8482500000000001,0.8512285714285714,0.8520555555555556,0.7626995925925927,0.7318888888888889,0.8525333333333334,0.8517428571428571,0.8046258333333333,0.8654944444444445,,,,,,,,,,,,,,,,,,,,,,,
03-03,,,,,,,0.6921692307692308,,0.8305071428571429,0.8566,,0.8062444444444444,0.837575,0.9052,,,0.8820250000000001,,,0.8385666666666667,0.8880333333333333,,0.8633722222222222,,0.7228666666666667,,0.71374,,0.8442472222222221,0.6921692307692308,0.7174797619047619,0.8305071428571429,0.8566,0.739692361111111,0.8062444444444444,0.837575,0.9052,0.8482500000000001,0.8091078571428572,0.8820250000000001,0.7421231150793651,0.685422962962963,0.8385666666666667,0.8880333333333333,0.8454440476190476,0.8633722222222222,,,,,,,,,,,,,,,,,,,,,,,
03-04,,,,0.7169,,,,,,,0.6167625,,,,,,0.8831,,,0.85544,0.8927333333333334,,0.89105,,0.7452591269841269,,0.7169,,0.8446816666666667,0.848575,0.7779555555555555,0.8305071428571429,0.6198,0.6167625,,0.7436499999999999,0.8539739106753812,0.846955,0.8091078571428572,0.8831,0.7447564484126984,0.6556812962962963,0.85544,0.8927333333333334,0.8454440476190476,0.89105,,,,,,,,,,,,,,,,,,,,,,,
03-05,,,,,,0.8488111111111111,,,,,,,0.649725,,0.83809,,,,0.7318888888888889,,0.7867333333333333,,0.8968285714285714,,0.7676515873015871,,0.749438148148148,,0.8488111111111111,0.7798762820512821,0.7779555555555556,0.8305071428571429,0.6966600000000001,0.739692361111111,,0.649725,0.8505958333333333,0.83809,0.8746386904761905,0.8424336419753087,0.7093354166666667,0.7318888888888889,0.8320422222222221,0.7867333333333333,0.8607386904761904,0.8968285714285714,,,,,,,,,,,,,,,,,,,,,,,
03-06,,,,,,,0.8675833333333334,0.7319,0.895125,0.53672,,,,,,,,,0.42916,0.8086444444444444,0.70195,,0.6041777777777778,0.7666253968253969,0.7783887566137565,,0.7819762962962962,,0.8418555555555556,0.8675833333333334,0.7319,0.895125,0.53672,0.90965,0.7799019097222222,0.773325,0.8314891666666668,0.846955,0.876175,0.8520555555555556,0.68751875,0.42916,0.8086444444444444,0.70195,,0.6041777777777778,,,,,,,,,,,,,,,,,,,,,,,
03-07,,,,,,,,,0.8065222222222223,,0.9244,,,,0.85582,0.876175,,,0.5335,0.8405222222222222,,,0.8732666666666666,0.8087777777777778,0.8036351851851852,,0.8279537037037037,,0.8488111111111111,0.8272979166666667,0.7780553798185941,0.8065222222222223,0.6966600000000001,0.9244,0.793925,0.7618,0.80055,0.85582,0.876175,0.8097777777777777,0.7709,0.5335,0.8405222222222222,0.7442283333333333,,0.8732666666666666,,,,,,,,,,,,,,,,,,,,,,,
03-08,,,,,,0.8349,,,,,0.90965,,,,0.8916999999999999,,,,,0.7505999999999999,,0.9400444444444443,,0.8254222222222223,0.7676515873015871,,0.8080046296296296,,0.8349,0.7870125,0.7781552040816326,0.8228764285714286,0.6772466666666667,0.90965,0.8062444444444444,0.7623300000000001,0.8057255555555555,0.8916999999999999,0.8965125,0.8097777777777777,0.7626995925925927,0.6570426984126984,0.7505999999999999,0.6805583333333334,0.9400444444444443,0.8681083333333334,,,,,,,,,,,,,,,,,,,,,,,
03-09,,,,0.9152888888888888,,,0.7870125,,,,,,0.873875,,0.8509666666666666,,,,,0.8538333333333333,,0.51624,,0.8268777777777778,0.7228666666666667,,0.9152888888888888,,0.8590944444444444,0.7870125,0.7779555555555556,0.79625,0.7295386274509804,0.9050361111111112,0.8092597916666667,0.873875,0.8134888888888888,0.8509666666666666,0.8965125,0.8250767724867725,0.784123450617284,0.68765,0.8538333333333333,0.7613516666666668,0.51624,0.8706875000000001,,,,,,,,,,,,,,,,,,,,,,,
03-10,,,,,,0.8832888888888889,0.7748,,,,0.9004222222222222,,0.6607833333333333,,0.87024,0.91685,0.7364555555555555,,,,0.6591666666666667,,,0.8268777777777778,0.831975,,0.8516722222222222,,0.8832888888888889,0.7748,0.7985800000000001,0.79625,0.79836,0.9004222222222222,0.8062444444444444,0.6607833333333333,0.8134888888888888,0.87024,0.91685,0.7364555555555555,0.7709,0.68765,0.8597222222222223,0.6591666666666667,0.6150325000000001,0.8732666666666666,,,,,,,,,,,,,,,,,,,,,,,
