system:time_start,B1
2004-02-17,0.7851555555555556
2004-02-21,0.713488888888889
2004-03-23,0.6384833333333333
2004-03-26,0.7245777777777778
2004-03-29,0.6500106335639954
2004-03-31,0.7144311325890678
2004-04-02,0.5667666666666666
2004-04-03,0.7508
2004-04-06,0.6098
2004-04-08,0.5408666666666667
2004-04-12,0.7472333333333333
2004-04-13,0.7546499999999999
2004-04-15,0.6008666666666667
2004-04-16,0.663393560383055
2004-04-17,0.5482666666666667
2004-04-19,0.6437
2004-04-21,0.7405833333333334
2004-04-24,0.6137666666666667
2004-04-25,0.6449149288535119
2004-04-28,0.6442666666666667
2004-04-30,0.5405677025651932
2004-05-01,0.6624888888888889
2004-05-02,0.5829509092228753
2004-05-07,0.26497777777777776
2004-05-09,0.3809111111111111
2004-05-18,0.40319737704361186
2004-05-20,0.19741111111111112
2004-05-21,0.5077444444444444
2004-05-22,0.37427777777777776
2004-05-29,0.44465
2004-06-01,0.2686631019626345
2004-06-02,0.3023888888888889
2004-06-03,0.2891270503264886
2004-06-06,0.36018333333333336
2004-06-07,0.1735
2004-06-10,0.23048372752245735
2004-06-11,0.15367777777777777
2004-06-12,0.2125154040917754
2004-06-13,0.0757
2004-06-17,0.23050496342341104
2004-06-18,0.13907777777777777
2004-06-19,0.15363541274692702
2004-06-20,0.1973111111111111
2004-06-21,0.2398777777777778
2004-06-22,0.1915
2004-06-23,0.1318
2004-06-24,0.1684
2004-06-25,0.20326666666666668
2004-06-26,0.17674850375652312
2004-06-28,0.16904356092512607
2004-06-29,0.12126666666666666
2004-07-02,0.17803333333333335
2004-07-03,0.07028333333333334
2004-07-04,0.16141111111111112
2004-07-05,0.15551236516356468
2004-07-09,0.1022
2004-07-10,0.10455
2004-07-12,0.16957777777777777
2004-07-13,0.10536666666666666
2004-07-14,0.048433333333333335
2004-07-15,0.23415555555555556
2004-07-16,0.1489
2004-07-17,0.16234444444444446
2004-07-18,0.0581
2004-07-19,0.07196666666666666
2004-07-20,0.11741666666666667
2004-07-21,0.0704
2004-07-22,0.10785
2004-07-23,0.08842222222222222
2004-07-24,0.13028333333333333
2004-07-25,0.15152222222222222
2004-07-26,0.10815555555555555
2004-07-27,0.08898888888888888
2004-08-02,0.07573333333333333
2004-08-03,0.07697777777777778
2004-08-09,0.07741111111111111
2004-08-15,0.07072222222222223
2004-08-17,0.05396666666666667
2004-08-19,0.03417777777777778
2004-08-20,0.10887159458120664
2004-08-21,0.08298888888888889
2004-08-22,0.16915333022673926
2004-08-25,0.08001111111111112
2004-08-26,0.04033333333333333
2004-08-27,0.10423333333333333
2004-09-04,0.09423333333333334
2004-09-08,0.06603333333333333
2004-09-11,0.15325555555555556
2004-09-14,0.1725591139268875
2004-09-16,0.34143707276185353
2004-09-18,0.18939999999999999
2004-09-29,0.2954111111111111
2004-10-01,0.4836
2004-10-05,0.2810888888888889
2004-10-09,0.5199666666666667
2004-10-11,0.6066222222222222
2004-10-12,0.4817666666666667
2004-10-13,0.2068111111111111
2004-10-16,0.3589333333333333
2004-10-17,0.5362222222222222
2004-10-20,0.31835555555555556
