system:time_start,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2000_interpolate,2001_interpolate,2002_interpolate,2003_interpolate,2004_interpolate,2005_interpolate,2006_interpolate,2007_interpolate,2008_interpolate,2009_interpolate,2010_interpolate,2011_interpolate,2012_interpolate,2013_interpolate,2014_interpolate,2015_interpolate,2016_interpolate,2017_interpolate,2018_interpolate,2019_interpolate,2020_interpolate,2021_interpolate,2022_interpolate
01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-13,,,,,,,,,,0.4815444444444444,,,,,,,,,,,,,,,,,,,,,,,0.4815444444444444,,,,,,,,,,,,,
02-14,,,,,,,,,,0.3399333333333333,,,,,,,,,,,,,,,,,,,,,,,0.3399333333333333,,,,,,,,,,,,,
02-15,,0.5179222222222222,,,,,0.4911285714285714,,,,0.5073333333333333,,,0.4725888888888889,,0.5141111111111111,,0.5205722222222222,,,0.5558888888888889,,0.52435,,0.5179222222222222,,,,,0.4911285714285714,,,0.46534444444444445,0.5073333333333333,,,0.4725888888888889,,0.5141111111111111,,0.5205722222222222,,,0.5558888888888889,,0.52435
02-16,,,0.3119714285714285,0.5651,,0.6439,0.5252777777777777,,0.51395,0.5907555555555556,0.4876999999999999,,0.5472222222222223,0.5215375,0.4887714285714286,,0.5585111111111111,0.9201722222222224,0.6113777777777778,0.5823,,,0.5355666666666666,,0.7078666666666666,0.3119714285714285,0.5651,,0.6439,0.5252777777777777,,0.51395,0.5907555555555556,0.4876999999999999,,0.5472222222222223,0.5215375,0.4887714285714286,0.5080955555555555,0.5585111111111111,0.9201722222222224,0.6113777777777778,0.5823,0.5904767973856209,,0.5355666666666666
02-17,,0.8978111111111111,,0.9464,0.7636916666666667,0.7652888888888889,0.6567333333333334,,0.8745944444444445,0.8279111111111112,0.5105625,,,0.6764333333333333,0.4108888888888889,0.50208,0.8511333333333333,,0.8220055555555555,0.7872111111111111,0.625064705882353,,0.8165222222222221,,0.8978111111111111,,0.9464,0.7636916666666667,0.7652888888888889,0.6567333333333334,,0.8745944444444445,0.8279111111111112,0.5105625,,,0.6764333333333333,0.4108888888888889,0.50208,0.8511333333333333,,0.8220055555555555,0.7872111111111111,0.625064705882353,,0.8165222222222221
02-18,,,,0.8671555555555556,0.8191555555555555,,0.8054722222222223,,0.8580588235294118,,,,,,0.4971333333333333,0.6587611111111111,,,0.8537388888888888,0.8621222222222222,,0.6882199999999999,0.8300833333333333,,0.7694000000000001,,0.8671555555555556,0.8191555555555555,,0.8054722222222223,,0.8580588235294118,,0.6055120833333334,,0.7523562500000001,,0.4971333333333333,0.6587611111111111,0.8394833333333334,0.7364407407407407,0.8537388888888888,0.8621222222222222,0.6902240196078431,0.6882199999999999,0.8300833333333333
02-19,,,,0.8333777777777778,0.8393333333333334,,0.7773666666666667,,0.8854111111111111,,,,0.7523562500000001,,,,0.8278333333333333,,0.8401555555555555,0.85965,0.7553833333333333,,0.8492666666666667,,0.7766,,0.8333777777777778,0.8393333333333334,0.7724444444444445,0.7773666666666667,,0.8854111111111111,,0.6775090277777778,,0.7523562500000001,0.5215375,0.5584887301587302,0.718175,0.8278333333333333,0.8253648148148148,0.8401555555555555,0.85965,0.7553833333333333,0.7682988888888889,0.8492666666666667
02-20,,0.7694000000000001,,,0.5421176470588235,,0.6238777777777778,,0.6906111111111111,,,,0.835075,,,0.7775888888888889,0.4729777777777778,,,0.8295277777777778,0.7904111111111111,0.8483777777777778,0.61595,,0.7694000000000001,,0.8094722222222221,0.5421176470588235,0.7822786666666668,0.6238777777777778,,0.6906111111111111,0.5907555555555556,0.7142741319444446,,0.835075,0.5570066666666666,0.6309277777777778,0.7775888888888889,0.4729777777777778,0.7873444444444445,0.8341203703703703,0.8295277777777778,0.7904111111111111,0.8483777777777778,0.61595
02-21,,0.7766,,0.7855666666666666,0.7643166666666666,0.7796000000000001,,,0.7487,,0.8444555555555556,0.6298055555555555,,,,0.8084,,0.7685777777777778,,0.8362611111111111,0.7983333333333333,,,,0.7766,,0.7855666666666666,0.7643166666666666,0.7796000000000001,0.6238777777777778,,0.7487,0.6608851851851852,0.8444555555555556,0.6298055555555555,0.7408708333333334,0.6712,0.6659208333333333,0.8084,0.47019999999999995,0.7685777777777778,0.8341203703703703,0.8362611111111111,0.7983333333333333,0.7682988888888889,0.7129983333333334
02-22,,0.8111666666666667,,0.8078352941176471,,,,0.8037666666666666,,,,0.7819333333333334,0.6466666666666666,,0.7647222222222222,0.6936,0.4674222222222222,0.7873444444444445,,,,,0.8100466666666667,,0.8111666666666667,,0.8078352941176471,0.6917805555555556,0.79122,0.6238777777777778,0.8037666666666666,0.6906111111111111,0.6642203703703704,0.7878043402777777,0.7819333333333334,0.6466666666666666,0.6433118518518519,0.7647222222222222,0.6936,0.4674222222222222,0.7873444444444445,0.8396444444444445,0.7643472222222223,0.7904111111111111,0.6301555555555556,0.8100466666666667
02-23,,0.3627555555555555,,,0.6192444444444445,0.80284,0.6053999999999999,,,,,0.76439,,0.43758,,,0.7979777777777778,0.7842666666666667,,0.6924333333333333,,0.6301555555555556,0.8068833333333333,,0.3627555555555555,0.5691801587301587,0.8090509803921568,0.6192444444444445,0.80284,0.6053999999999999,0.6307583333333333,0.7487,0.6375333333333333,0.8245694444444445,0.76439,0.6718198611111111,0.43758,0.7359069444444444,0.516525,0.7979777777777778,0.7842666666666667,0.8341203703703703,0.6924333333333333,0.7878000000000001,0.6301555555555556,0.8068833333333333
02-24,,0.8693444444444445,,0.8102666666666667,0.7482222222222222,,0.7545666666666667,0.45775,0.4759733333333333,,,,,0.6712,,0.33945,0.8385555555555556,0.8068055555555556,0.8084666666666667,,0.7878000000000001,0.5364555555555556,0.8316611111111111,,0.8693444444444445,0.7660444444444444,0.8102666666666667,0.7482222222222222,0.7235199999999999,0.7545666666666667,0.45775,0.4759733333333333,0.6682777777777779,0.7394909722222222,0.7796449999999999,0.6470815277777777,0.6712,0.7708999999999999,0.33945,0.8385555555555556,0.8068055555555556,0.8084666666666667,0.7643472222222223,0.7878000000000001,0.5364555555555556,0.8316611111111111
02-25,,0.8223111111111111,,,,0.6442,0.5092,0.8046111111111112,0.7982166666666667,,0.8046833333333333,0.7948999999999999,,0.6829625,,,0.8192333333333334,,0.8703111111111111,,0.78574,0.85228,0.8141388888888889,,0.8223111111111111,0.6922897817460317,0.8090509803921568,0.6505972916666667,0.6442,0.5092,0.8046111111111112,0.7982166666666667,0.684021085858586,0.8046833333333333,0.7948999999999999,0.6466666666666666,0.6829625,0.7308200833333333,0.5961367283950616,0.8192333333333334,0.7975177777777778,0.8703111111111111,0.8027111111111112,0.78574,0.85228,0.8141388888888889
02-26,0.4639666666666667,,,,,,0.3654666666666666,0.4446,0.7733277777777777,0.5639888888888889,0.4842555555555555,0.7786,,0.7864666666666666,0.7770777777777778,,,0.78823,,0.8027111111111112,0.7492166666666666,,0.8270555555555555,0.4639666666666667,0.7635851851851853,0.7660444444444444,0.8102666666666667,0.6679074404761904,0.7423181818181819,0.3654666666666666,0.4446,0.7733277777777777,0.5639888888888889,0.4842555555555555,0.7786,0.5624587962962964,0.7864666666666666,0.7770777777777778,0.516525,0.6856546666666666,0.78823,0.7650788888888889,0.8027111111111112,0.7492166666666666,0.7190272727272727,0.8270555555555555
02-27,,,,0.794125,,0.8404363636363636,,,0.7931666666666667,,,0.7793888888888889,,0.78542,0.80479375,,,,0.6598466666666667,0.81822,,,0.8224611111111111,0.5505,0.7635851851851853,,0.794125,0.6192444444444445,0.8404363636363636,0.5737305555555555,0.5863166666666666,0.7931666666666667,0.6007611111111111,0.6818458333333333,0.7793888888888889,0.5878592592592592,0.78542,0.80479375,0.4784083333333333,0.5972466666666667,0.7975076666666666,0.6598466666666667,0.81822,0.773888888888889,0.7856536363636364,0.8224611111111111
02-28,0.6370333333333333,,,0.8304222222222222,,,0.7819944444444444,0.7280333333333333,0.7908444444444445,0.6375333333333333,,0.77474375,,,0.5366066666666667,,,,0.4922444444444444,0.8198333333333333,,0.7190272727272727,0.8041055555555555,0.6370333333333333,0.7107055555555555,,0.8304222222222222,0.65099375,0.7583247658402203,0.7819944444444444,0.7280333333333333,0.7908444444444445,0.6375333333333333,0.6408999999999999,0.77474375,0.6466666666666666,0.7715051666666666,0.5366066666666667,0.6173666666666666,0.5987207777777777,0.794405,0.4922444444444444,0.8198333333333333,0.773888888888889,0.7190272727272727,0.8041055555555555
02-29,0.73385,,,,,,,,,,,,,,,,0.37526,,,,0.773888888888889,,,0.73385,0.6549027777777777,,0.8155888888888889,0.6502008333333333,0.757261129476584,0.8050361111111111,0.6865833333333333,0.7908444444444445,0.6375333333333333,0.7139655555555555,0.7983246527777778,0.671153345959596,0.7960322222222223,0.6898783333333334,0.642220987654321,0.37526,0.790799111111111,0.5773722222222222,0.8156033333333332,0.773888888888889,0.7856536363636364,0.7829694444444444
03-01,,0.5991,0.826388888888889,0.8007555555555556,,,0.8280777777777778,,,,0.7975444444444444,0.8219055555555556,,,0.8431500000000001,0.6173666666666666,0.5339277777777778,0.8005800000000001,0.6625,0.8113733333333333,0.7854777777777777,,0.7618333333333334,0.68715,0.5991,0.826388888888889,0.8007555555555556,0.6256954861111111,0.744628787878788,0.8280777777777778,0.7280333333333333,0.710911111111111,0.7649666666666667,0.7975444444444444,0.8219055555555556,0.686021148989899,0.7110962777777778,0.8431500000000001,0.6173666666666666,0.5339277777777778,0.8005800000000001,0.6625,0.8113733333333333,0.7854777777777777,0.7841936363636365,0.7618333333333334
03-02,,,,0.7262636363636363,0.58155,,0.7402055555555556,,0.6309777777777777,0.7649666666666667,0.8309833333333334,,0.2998388888888889,0.8066444444444445,0.6868944444444445,0.7819444444444444,,0.7870055555555555,,0.6207111111111111,,,0.8076388888888889,0.68715,0.5784083333333333,0.7863444444444445,0.7262636363636363,0.58155,0.7835515151515152,0.7402055555555556,0.7785055555555556,0.6309777777777777,0.7649666666666667,0.8309833333333334,0.802725,0.2998388888888889,0.8066444444444445,0.6868944444444445,0.7819444444444444,0.6679361111111111,0.7870055555555555,0.6374537654320986,0.6207111111111111,0.7988388888888889,0.8023757575757576,0.8076388888888889
03-03,,,,0.4862666666666667,0.65099375,,0.7215277777777778,,,1.0010875,0.8161444444444445,0.7835444444444445,0.8170722222222222,,0.8332777777777778,0.8098111111111111,0.8019444444444445,0.783775,,0.8018,0.8121999999999999,,0.8347555555555556,0.7591833333333332,0.5577166666666666,0.7660444444444444,0.4862666666666667,0.65099375,0.744628787878788,0.7215277777777778,0.8224222222222223,0.7253844444444445,1.0010875,0.8161444444444445,0.7835444444444445,0.8170722222222222,0.6580097222222223,0.8332777777777778,0.8098111111111111,0.8019444444444445,0.783775,0.6345166666666666,0.8018,0.8121999999999999,0.8402,0.8347555555555556
03-04,,,0.7463,,,,0.6270363636363636,,,0.6328,0.8342722222222222,,0.7682187500000001,0.509375,0.5839166666666666,0.8042166666666667,,0.6748,,,0.7998333333333334,0.8479,0.8091722222222222,0.7591833333333332,0.5577166666666666,0.7463,0.4862666666666667,,0.744628787878788,0.6270363636363636,0.7916675925925927,0.708388888888889,0.6328,0.8342722222222222,0.8012,0.7682187500000001,0.509375,0.5839166666666666,0.8042166666666667,0.6679361111111111,0.6748,0.6485083333333332,0.8018,0.7998333333333334,0.8479,0.8091722222222222
03-05,0.6905666666666667,,0.7660444444444444,,,,0.7221833333333333,0.8289777777777778,,,0.8244444444444444,,0.7985833333333333,,0.6859,0.8149,,,,,,0.8402,,0.6905666666666667,0.6384888888888889,0.7660444444444444,0.4862666666666667,,0.6951042240587696,0.7221833333333333,0.8289777777777778,0.7089866666666667,0.6328,0.8244444444444444,0.7835444444444445,0.7985833333333333,0.5243458333333333,0.6859,0.8149,0.75225,0.6748,0.6625,0.8289769230769231,0.6922638888888889,0.8402,0.8091722222222222
03-06,0.8531333333333333,0.5163333333333333,0.8060777777777778,0.1759111111111111,,,0.6959444444444445,0.881575,0.7858,,0.7878944444444445,0.8012,0.7833555555555556,0.5393166666666667,,0.7808666666666666,0.4023333333333334,,,0.8289769230769231,0.5846944444444444,0.8408333333333333,,0.8531333333333333,0.5163333333333333,0.8060777777777778,0.1759111111111111,,0.686953847566575,0.6959444444444445,0.881575,0.7858,0.6328,0.7878944444444445,0.8012,0.7833555555555556,0.5393166666666667,0.743140625,0.7808666666666666,0.4023333333333334,0.5949861111111111,0.7009731481481482,0.8289769230769231,0.5846944444444444,0.8408333333333333,0.8177203703703704
03-07,,,,0.8319388888888889,,0.7679,0.7280444444444445,0.8224222222222223,,0.55349375,0.6941833333333334,0.64654,0.8253,0.4262888888888889,0.80038125,0.7528888888888888,0.75225,0.5294555555555556,0.6345166666666666,0.8333888888888888,,,,0.8404944444444444,0.6438261220043572,0.7269148148148149,0.8319388888888889,,0.7679,0.7280444444444445,0.8224222222222223,0.7351888888888889,0.55349375,0.6941833333333334,0.64654,0.8253,0.4262888888888889,0.80038125,0.7528888888888888,0.75225,0.5294555555555556,0.6345166666666666,0.8333888888888888,0.6980424242424242,0.8402,0.784935185185185
03-08,0.8278555555555556,,,0.8001111111111111,,,0.3371444444444444,0.8217888888888889,0.6845777777777777,0.7831,0.8240388888888889,,0.8102125,,0.7897277777777778,0.8166,0.8199111111111111,,,,,,,0.8278555555555556,0.5991,0.7463,0.8001111111111111,,0.62555,0.3371444444444444,0.8217888888888889,0.6845777777777777,0.7831,0.8240388888888889,0.7366894444444445,0.8102125,0.6361111111111111,0.7897277777777778,0.8166,0.8199111111111111,0.5949861111111111,0.7262583333333333,0.7807607692307692,0.6632952020202021,0.6447944444444444,0.8091722222222222
03-09,,,,,,,0.7527111111111111,0.71325,0.8033166666666667,0.8237888888888889,0.8715,0.8268388888888889,0.8256,0.8459333333333333,0.81475,,0.8330272727272727,0.6605166666666666,,,,0.6124888888888889,0.8092333333333334,0.8154965277777778,0.5887541666666667,0.6828000000000001,0.8294666666666667,,0.5987055555555556,0.7527111111111111,0.71325,0.8033166666666667,0.8237888888888889,0.8715,0.8268388888888889,0.8256,0.8459333333333333,0.81475,0.8023811111111112,0.8330272727272727,0.6605166666666666,0.7262583333333333,0.7486166666666667,0.6980424242424242,0.6124888888888889,0.8092333333333334
03-10,0.8031375000000001,,,0.8588222222222223,,0.4832,0.72675625,0.6887666666666666,0.6491866666666667,,,,0.8015636363636364,0.71639,0.8025666666666667,,,0.7861,0.8180000000000001,,,0.6447944444444444,0.7363999999999999,0.8031375000000001,0.6026791666666667,0.6828000000000001,0.8588222222222223,,0.4832,0.72675625,0.6887666666666666,0.6491866666666667,0.7990555555555555,0.7538562500000001,0.7643508888888888,0.8015636363636364,0.71639,0.8025666666666667,0.82605,0.8322498316498317,0.7861,0.8180000000000001,0.72481,0.6980424242424242,0.6447944444444444,0.7363999999999999
03-11,0.7734333333333333,,,,,,0.8951357142857143,,0.7911611111111111,,0.6362125000000001,,0.9152,0.7939555555555555,0.7059222222222222,,,0.82535,,0.6638444444444445,0.7129272727272727,,0.8172555555555556,0.7734333333333333,0.6269499999999999,0.6471063492063492,0.8101555555555555,,0.5987055555555556,0.8951357142857143,0.7808218013468013,0.7911611111111111,0.8237888888888889,0.6362125000000001,0.8128416666666667,0.9152,0.7939555555555555,0.7059222222222222,0.809389375,0.8322498316498317,0.82535,0.7957000000000001,0.6638444444444445,0.7129272727272727,0.6447944444444444,0.8172555555555556
03-12,,,0.5595222222222223,0.7614888888888889,,0.7142111111111111,0.7631277777777777,,0.7034333333333334,0.7990555555555555,0.5018529411764706,,0.8299,,0.7955666666666666,0.8355,,0.8056333333333333,,0.8207222222222222,0.7965055555555556,,,0.7734333333333333,0.6500277777777778,0.5595222222222223,0.7614888888888889,,0.7142111111111111,0.7631277777777777,0.7785156565656565,0.7034333333333334,0.7990555555555555,0.5018529411764706,0.837851388888889,0.8299,0.7939555555555555,0.7955666666666666,0.8355,0.8470239057239057,0.8056333333333333,0.80204,0.8207222222222222,0.7965055555555556,0.6990722222222222,0.7987344444444444
03-13,,,0.7908444444444445,0.8243166666666667,,,0.763,,0.5900428571428571,0.8282571428571429,,0.7988444444444445,0.8192888888888888,,0.8224333333333333,0.8193333333333334,,0.7912444444444444,0.7734,0.5574777777777777,0.81983125,0.6990722222222222,0.7802133333333333,0.7671333333333333,0.71197,0.7908444444444445,0.8243166666666667,,0.7507822222222222,0.763,0.7663,0.5900428571428571,0.8282571428571429,0.4824098039215686,0.7988444444444445,0.8192888888888888,0.8037222222222222,0.8224333333333333,0.8193333333333334,0.8470239057239057,0.7912444444444444,0.7734,0.5574777777777777,0.81983125,0.6990722222222222,0.7802133333333333
03-14,0.7608333333333334,,0.2614,0.61115,,0.7873533333333333,0.7178222222222223,,0.7310777777777778,0.8094875,0.4629666666666666,,0.5963888888888889,0.8134888888888888,0.8067333333333333,,0.8438111111111111,,0.80204,0.8425,0.5771,0.8704000000000001,,0.7608333333333334,0.7837222222222222,0.2614,0.61115,,0.7873533333333333,0.7178222222222223,0.7227722222222223,0.7310777777777778,0.8094875,0.4629666666666666,0.8878708333333334,0.5963888888888889,0.8134888888888888,0.8067333333333333,0.7494635416666666,0.8438111111111111,0.7912444444444444,0.80204,0.8425,0.5771,0.8704000000000001,0.7802133333333333
03-15,,,,,,0.9008,,,0.8256,0.8277625,0.7522,,,,0.652035294117647,0.67959375,0.8642333333333334,,,,0.8340222222222222,0.85531,,0.7734333333333333,0.8048833333333333,,0.7371041666666667,,0.9008,0.763,0.7757597222222223,0.8256,0.8277625,0.7522,0.9128805555555556,0.7269126262626262,0.8086055555555556,0.652035294117647,0.67959375,0.8642333333333334,0.7912444444444444,0.80204,0.7841833333333333,0.8340222222222222,0.85531,0.7764825925925924
03-16,,,,0.8630583333333334,,,,,,,,,0.8574363636363637,,,,0.8744285714285714,0.7619833333333333,,0.7258666666666667,0.8446266666666666,0.8520666666666666,,0.7705648919753086,0.7458825,,0.8630583333333334,,0.8491983611111111,0.7747625,0.7757597222222223,0.7157,0.7470618055555556,0.7522,0.9128805555555556,0.8574363636363637,0.8134888888888888,0.7906231663035584,0.6071690972222222,0.8744285714285714,0.7619833333333333,0.8454616666666667,0.7258666666666667,0.8446266666666666,0.8520666666666666,0.7951562962962964
03-17,,,,0.8669666666666667,,,0.8198875,,0.6058,0.6663611111111111,,1.0269166666666667,,,,0.5347444444444445,0.8551666666666666,,0.8888833333333334,,0.8597833333333333,0.8442555555555555,,0.7554060185185185,0.7530874509803922,,0.8669666666666667,,0.90261875,0.8198875,0.7807135101010103,0.6058,0.6663611111111111,0.7940777777777778,1.0269166666666667,0.7592181818181818,0.8134888888888888,0.8067333333333333,0.5347444444444445,0.8551666666666666,0.8544083333333332,0.8888833333333334,0.8189333333333333,0.8597833333333333,0.8442555555555555,0.7951562962962964
03-18,,0.7837222222222222,,0.8562777777777778,,,0.7747625,,,,0.8273388888888888,,0.661,,,,0.8691888888888889,0.9468333333333332,,0.912,0.6181333333333333,0.8245833333333333,0.7505,0.7608333333333334,0.7837222222222222,,0.8562777777777778,,0.8823956944444443,0.7747625,0.7928904671717173,0.7050416666666667,0.8012255555555555,0.8273388888888888,0.9179180555555555,0.661,0.8229873015873016,0.7660509803921569,0.6373,0.8691888888888889,0.9468333333333332,0.8541420000000001,0.912,0.6181333333333333,0.8245833333333333,0.7505
03-19,,,,,,0.9044375,,0.7663,,0.93609,0.7940777777777778,,0.4929333333333333,,,,0.8817066666666666,0.5886222222222222,,0.8689333333333333,0.8150666666666667,,0.8547555555555556,0.7199500000000001,0.8048833333333333,,0.8637055555555555,,0.9044375,0.8198875,0.7663,0.7157,0.93609,0.7940777777777778,0.9166888888888888,0.4929333333333333,0.8134888888888888,0.8800666666666667,0.5930711805555556,0.8817066666666666,0.5886222222222222,0.8744027777777779,0.8689333333333333,0.8150666666666667,0.7607027777777777,0.8547555555555556
03-20,,,,0.8711333333333333,,0.8548888888888889,,,,,,,0.7988888888888889,,,,0.9020333333333334,,,,,0.6968222222222222,,0.7608333333333334,0.8048833333333333,,0.8711333333333333,,0.8548888888888889,0.7747625,0.8722125000000001,0.731285,0.7886561574074074,0.7940777777777778,0.9718027777777778,0.7988888888888889,0.87115,0.8269315966386555,0.6443231481481481,0.9020333333333334,0.7613027777777778,0.7479816666666668,0.8750833333333332,0.8071904761904762,0.6968222222222222,0.8064333333333333
03-21,,,,0.6937055555555556,,0.8492333333333333,0.8361222222222222,0.978125,,,,,,,0.8800666666666667,,,0.9339833333333334,0.8599222222222223,,0.7993142857142858,,,0.7833234567901236,0.8260444444444444,,0.6937055555555556,,0.8492333333333333,0.8361222222222222,0.978125,0.7050416666666667,0.8012255555555555,0.7940777777777778,0.9166888888888888,0.7296233333333333,0.858472123015873,0.8800666666666667,0.6443231481481481,0.8411729166666666,0.9339833333333334,0.8599222222222223,0.8814944444444444,0.7993142857142858,0.7872923611111111,0.8305944444444444
03-22,,,,0.8713363636363637,,,0.7336333333333334,0.891325,,,0.6490166666666667,,,,0.9358,0.6373,0.7803125,0.8432333333333334,0.454,,,,0.8064333333333333,0.7861347222222222,0.8260444444444444,,0.8713363636363637,,0.8492333333333333,0.7336333333333334,0.891325,0.6980358333333333,0.8135672222222222,0.6490166666666667,0.8939048059964727,0.8313944444444444,0.87115,0.9358,0.6373,0.7803125,0.8432333333333334,0.454,0.8584877777777777,0.8005657142857144,0.7784291666666666,0.8064333333333333
03-23,,,,,,,0.8154444444444444,0.5929388888888889,,,0.8124722222222223,0.9166888888888888,,,0.9066266666666668,,0.8741777777777778,,,0.8940555555555555,,,,0.7861347222222222,0.8260444444444444,0.5120555555555556,0.8345058908210897,,0.8178166666666666,0.8154444444444444,0.5929388888888889,0.7264458333333333,0.8135672222222222,0.8124722222222223,0.9166888888888888,0.8498591666666666,0.87115,0.9066266666666668,0.760925,0.8741777777777778,0.8432333333333334,0.6627,0.8940555555555555,0.7935238095238095,0.7872923611111111,0.8023111111111112
03-24,0.6790666666666667,,,,,0.8178166666666666,0.8358444444444444,0.7575888888888889,,,,0.9108,0.8639,,0.9105888888888888,,0.8828111111111111,,0.8714,0.7599666666666667,,,,0.6790666666666667,0.8472055555555555,0.5120555555555556,0.8302710332491583,,0.8178166666666666,0.8358444444444444,0.7575888888888889,0.731285,0.8262782561728396,0.8348416666666667,0.9108,0.8639,0.87115,0.9105888888888888,0.865375,0.8828111111111111,0.8432333333333334,0.8714,0.7599666666666667,0.8141492857142858,0.7872923611111111,0.8064333333333333
03-25,,,,,,0.7932666666666667,0.8374666666666667,,0.8042833333333334,0.6910444444444445,0.8572111111111111,,,0.87115,,0.88455,0.8900111111111111,0.8421,0.8557,0.8879888888888888,0.7877333333333333,0.8777625,0.798188888888889,0.76505,0.8472055555555555,,0.8387407483930212,,0.7932666666666667,0.8374666666666667,0.8227131944444444,0.8042833333333334,0.6910444444444445,0.8572111111111111,0.9108,0.8745562499999999,0.87115,0.7044158730158729,0.88455,0.8900111111111111,0.8421,0.8557,0.8879888888888888,0.7877333333333333,0.8777625,0.798188888888889
