system:time_start,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2000_interpolate,2001_interpolate,2002_interpolate,2003_interpolate,2004_interpolate,2005_interpolate,2006_interpolate,2007_interpolate,2008_interpolate,2009_interpolate,2010_interpolate,2011_interpolate,2012_interpolate,2013_interpolate,2014_interpolate,2015_interpolate,2016_interpolate,2017_interpolate,2018_interpolate,2019_interpolate,2020_interpolate,2021_interpolate,2022_interpolate
01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-25,,,,,,,0.4382777777777777,,,,,,,,,,,,,,0.5262333333333333,,,,,,,,,0.4382777777777777,,,,,,,,,,,,,,0.5262333333333333,,
02-26,,0.3680333333333333,,,,,0.2878222222222222,0.5569,,1.010388888888889,,,,0.8790823529411764,,,,0.84702,,,0.4724,,0.8949555555555555,,0.3680333333333333,,,,,0.2878222222222222,0.5569,,1.010388888888889,,,,0.8790823529411764,,,,0.84702,,,0.4724,,0.8949555555555555
02-27,0.8685777777777778,0.8501222222222222,,0.8184,0.6133277777777778,,,,0.6388722222222222,0.78773,,0.9486388888888888,,0.7069,0.9125388888888888,0.72945,,0.8034444444444444,,0.8897166666666667,,0.78092,0.8533611111111111,0.8685777777777778,0.8501222222222222,,0.8184,0.6133277777777778,,0.583911111111111,0.7208583333333334,0.6388722222222222,0.78773,,0.9486388888888888,,0.7069,0.9125388888888888,0.72945,,0.8034444444444444,,0.8897166666666667,0.5262333333333333,0.78092,0.8533611111111111
02-28,0.8370222222222222,0.6774444444444444,,0.8213,0.4181111111111111,0.933875,0.88,0.8848166666666667,0.7371,,0.8337555555555556,,0.7906777777777778,,0.9166764705882352,0.8182333333333334,0.9142888888888888,0.8279909090909091,0.6132777777777778,0.9042888888888888,,0.5474111111111111,0.9239555555555556,0.8370222222222222,0.6774444444444444,,0.8213,0.4181111111111111,0.933875,0.88,0.8848166666666667,0.7371,0.7888666666666667,0.8337555555555556,,0.7906777777777778,,0.9166764705882352,0.8182333333333334,0.9142888888888888,0.8279909090909091,0.6132777777777778,0.9042888888888888,0.6009529411764706,0.5474111111111111,0.9239555555555556
02-29,0.8214111111111111,,,,,,,,0.5652722222222222,,,,0.7240142857142857,,,,0.9502111111111112,,,,0.7295058823529412,,,0.8214111111111111,0.5705555555555555,,0.8321277777777778,0.5765222222222222,0.8084430555555555,0.6402333333333333,,0.5652722222222222,0.78773,0.7876866013071895,0.863686111111111,0.7240142857142857,,0.9091660130718955,0.8184777777777779,0.9502111111111112,0.8128818181818183,0.5942653594771242,0.8897166666666667,0.7295058823529412,,0.9171866013071897
03-01,0.8420222222222222,0.4636666666666666,0.8379555555555556,0.8429555555555556,0.7349333333333333,0.6830111111111111,0.4004666666666667,,0.7121222222222222,0.7888666666666667,0.7416176470588235,,0.8517722222222223,,0.9016555555555557,0.8187222222222222,0.9563833333333334,0.7977727272727273,0.5752529411764706,,,,0.9104176470588236,0.8420222222222222,0.4636666666666666,0.8379555555555556,0.8429555555555556,0.7349333333333333,0.6830111111111111,0.4004666666666667,0.7915964285714286,0.7121222222222222,0.7888666666666667,0.7416176470588235,0.7465812745098039,0.8517722222222223,0.7652272727272726,0.9016555555555557,0.8187222222222222,0.9563833333333334,0.7977727272727273,0.5752529411764706,0.8890611111111111,0.6911123529411765,0.7167484656084655,0.9104176470588236
03-02,0.8586111111111111,0.8700555555555556,,0.8032166666666667,0.7201,0.8121181818181819,,,0.7765,0.7837,0.8633545454545455,0.7787333333333333,0.57865,,0.7388444444444444,0.84215,0.97495,0.81492,0.8591058823529412,0.8705625,,,0.8594888888888889,0.8586111111111111,0.8700555555555556,,0.8032166666666667,0.7201,0.8121181818181819,0.5215833333333334,0.7687751322751323,0.7765,0.7837,0.8633545454545455,0.7787333333333333,0.57865,0.7652272727272726,0.7388444444444444,0.84215,0.97495,0.81492,0.8591058823529412,0.8705625,0.7761251633986928,0.7290914021164022,0.8594888888888889
03-03,0.8420624999999999,,,,,,0.6427,,0.6541,,0.8200222222222222,0.4918764705882353,0.718125,,0.7226,0.7573833333333333,0.6545454545454545,0.8086777777777778,,0.8890611111111111,,,0.8823388888888889,0.8420624999999999,0.6639865740740741,0.7801333333333333,0.7649996666666666,0.6684333333333333,0.7000296212121212,0.6427,0.7915964285714286,0.6541,0.7142193333333333,0.8200222222222222,0.4918764705882353,0.718125,0.7272508759469697,0.7226,0.7573833333333333,0.6545454545454545,0.8086777777777778,,0.8890611111111111,0.791023431372549,0.7783416666666667,0.8823388888888889
03-04,0.8492999999999999,,0.7801333333333333,,0.6167666666666667,,,0.7691142857142858,,,0.8645944444444444,,0.8259466666666667,0.8235545454545454,,0.8288235294117647,0.2729,,,0.5856777777777777,0.8227444444444444,0.8219142857142857,0.8480166666666666,0.8492999999999999,0.6639865740740741,0.7801333333333333,0.7166383333333334,0.6167666666666667,0.6695646464646465,0.7336277777777778,0.7691142857142858,0.739985294117647,0.6648333333333334,0.8645944444444444,0.649971568627451,0.8259466666666667,0.8235545454545454,0.6330055555555556,0.8288235294117647,0.2729,0.8023215263748598,0.7358788515406163,0.5856777777777777,0.8227444444444444,0.8219142857142857,0.8480166666666666
03-05,0.85375,,0.7745166666666666,,,,0.8245555555555556,0.6523944444444445,0.8258705882352941,,0.8971750000000001,0.8080666666666667,0.7697444444444445,0.8432875,0.5434111111111111,0.7892055555555555,0.6101777777777777,,,0.5339555555555555,0.8109666666666666,,0.8494666666666667,0.85375,0.7641465277777778,0.7745166666666666,0.7561696666666666,0.5498969696969697,0.588389898989899,0.8245555555555556,0.6523944444444445,0.8258705882352941,0.6409704166666665,0.8971750000000001,0.8080666666666667,0.7697444444444445,0.8432875,0.5434111111111111,0.7892055555555555,0.6101777777777777,0.7977727272727273,0.8364166666666667,0.5339555555555555,0.8109666666666666,0.8179488095238094,0.8494666666666667
03-06,0.841,,0.5417555555555555,0.6300600000000001,0.4830272727272727,0.5270111111111111,0.9586714285714286,0.8573666666666666,0.8228666666666666,0.5459666666666667,0.8044777777777777,,,,,,,,,0.7428,0.815775,0.8139833333333333,,0.841,0.6611120370370371,0.5417555555555555,0.6300600000000001,0.4830272727272727,0.5270111111111111,0.9586714285714286,0.8573666666666666,0.8228666666666666,0.5459666666666667,0.8044777777777777,0.6257046078431372,0.7822972222222222,0.7594493055555556,0.67975,0.7287611111111111,0.5258624242424241,0.7923888888888889,0.8364166666666667,0.7428,0.815775,0.8139833333333333,0.8480166666666666
03-07,0.82045,0.6582375,0.5252333333333333,0.8162277777777778,0.5464777777777777,,0.782625,0.8361294117647059,,,0.8261411764705883,,0.7948500000000001,0.6756111111111112,0.8160888888888889,0.6683166666666667,,,,,0.7949,,,0.82045,0.6582375,0.5252333333333333,0.8162277777777778,0.5464777777777777,0.48675555555555555,0.782625,0.8361294117647059,0.8258705882352941,0.5854395833333333,0.8261411764705883,0.6622250000000001,0.7948500000000001,0.6756111111111112,0.8160888888888889,0.6683166666666667,0.5672888888888888,0.7923888888888889,0.817942857142857,0.6452055555555556,0.7949,0.7783416666666667,0.7609125
03-08,0.8068,,0.7532,0.8147055555555556,,0.4465,,0.8034272727272728,,,0.8390166666666666,,0.8529,0.47875,0.7239142857142857,0.7742833333333333,,,,,0.7784125,0.7427,0.4276,0.8068,0.6020305555555556,0.7532,0.8147055555555556,0.5464777777777777,0.4465,0.7446597222222222,0.8034272727272728,0.8228666666666666,0.6249125,0.8390166666666666,0.6726073737373737,0.8529,0.47875,0.7239142857142857,0.7742833333333333,0.6121113888888889,0.720175364758698,0.8038,0.6688902777777779,0.7784125,0.7427,0.4276
03-09,0.798825,,0.8279142857142857,0.7864,,0.46884,0.7066944444444444,,0.8425444444444444,0.6249125,0.83531875,0.5163833333333333,0.9133142857142856,,0.5849333333333333,0.7872388888888889,0.5244,0.7761,0.8364166666666667,0.6452055555555556,0.5661388888888889,0.6309583333333333,0.7609125,0.798825,0.53546875,0.8279142857142857,0.7864,0.5464777777777777,0.46884,0.7066944444444444,0.7436886363636364,0.8425444444444444,0.6249125,0.83531875,0.5163833333333333,0.9133142857142856,0.6657358333333334,0.5849333333333333,0.7872388888888889,0.5244,0.7761,0.8364166666666667,0.6452055555555556,0.5661388888888889,0.6309583333333333,0.7609125
03-10,0.7656111111111111,,,0.7976722222222222,0.7971333333333334,0.8365,0.8293428571428572,0.6839500000000001,,,0.8499642857142857,0.7561727272727272,,,0.7177571428571429,0.4797375,0.5157125,0.8025,0.7571941176470588,,0.7744176470588235,0.73325,0.3591499999999999,0.7656111111111111,0.5458236111111111,0.8065849206349207,0.7976722222222222,0.7971333333333334,0.8365,0.8293428571428572,0.6839500000000001,0.6966944444444445,0.6985340277777778,0.8499642857142857,0.7561727272727272,0.6638126984126984,0.63120625,0.7177571428571429,0.4797375,0.5157125,0.8025,0.7571941176470588,0.6688902777777779,0.7744176470588235,0.73325,0.3591499999999999
03-11,0.8153666666666667,,0.7852555555555556,0.8030611111111111,0.4526222222222222,0.5855285714285714,0.733,0.6734,0.5508444444444445,0.7721555555555556,0.8557777777777777,,0.4143111111111111,,0.8201444444444445,0.7909222222222222,0.8429777777777778,0.7858499999999999,0.7987666666666666,0.692575,0.8033125,0.8453944444444444,0.6314062500000001,0.8153666666666667,0.5665333333333333,0.7852555555555556,0.8030611111111111,0.4526222222222222,0.5855285714285714,0.733,0.6734,0.5508444444444445,0.7721555555555556,0.8557777777777777,0.6201891414141414,0.4143111111111111,0.6956836111111111,0.8201444444444445,0.7909222222222222,0.8429777777777778,0.7858499999999999,0.7987666666666666,0.692575,0.8033125,0.8453944444444444,0.6314062500000001
03-12,,0.4127,,0.8194,,,,,0.8259529411764706,,0.8508941176470588,0.4842055555555555,0.75366,0.7836625,0.8281941176470589,0.7743333333333333,0.83395,0.5546666666666666,,,0.8073764705882353,0.8351083333333333,0.7635777777777778,0.8168520833333333,0.4127,0.7186,0.8194,0.6414439153439154,0.8365,0.771330401493931,0.7302377272727273,0.8259529411764706,0.7871277777777779,0.8508941176470588,0.4842055555555555,0.75366,0.7836625,0.8281941176470589,0.7743333333333333,0.83395,0.5546666666666666,0.8012833333333333,0.6688902777777779,0.8073764705882353,0.8351083333333333,0.7635777777777778
03-13,0.8183374999999999,,0.6519444444444444,,,,,,0.8451916666666667,0.8021,0.83059,0.8506176470588235,0.8142818181818182,,0.7718777777777778,0.6475722222222222,0.6592,0.3712333333333333,0.8038,,0.7619555555555556,0.8174411764705882,0.8476888888888888,0.8183374999999999,0.5665333333333333,0.6519444444444444,0.8267611111111111,0.6721328042328043,0.5936888888888889,0.7735382352941176,0.7411833333333333,0.8451916666666667,0.8021,0.83059,0.8506176470588235,0.8142818181818182,0.8011368055555556,0.7718777777777778,0.6475722222222222,0.6592,0.3712333333333333,0.8038,0.5262097222222222,0.7619555555555556,0.8174411764705882,0.8476888888888888
03-14,,0.7203666666666666,,0.8341222222222222,,0.8755333333333334,,,,0.8189,0.502225,0.8574125,,,0.8220666666666667,,,,,0.3598444444444444,0.787,0.8024555555555556,0.5839,0.8156275,0.7203666666666666,0.7289111111111112,0.8341222222222222,0.6414439153439154,0.8755333333333334,0.7845827896613191,0.714987619047619,0.8277402777777778,0.8189,0.502225,0.8574125,0.7392472727272726,0.7836625,0.8220666666666667,0.706575,0.83395,0.5022027777777778,0.8038,0.3598444444444444,0.787,0.8024555555555556,0.5839
03-15,,,,0.3363444444444444,,0.5936888888888889,0.8140764705882353,0.8089666666666667,0.8102888888888888,0.7964944444444445,,,,0.8186111111111111,0.8281555555555555,0.7655777777777778,,0.6331722222222222,,,0.5486625,0.8273722222222222,0.68724375,0.8153062499999999,0.7559944444444444,0.7135666666666667,0.3363444444444444,0.6721328042328043,0.5936888888888889,0.8140764705882353,0.8089666666666667,0.8102888888888888,0.7964944444444445,0.6406569444444445,0.7331772140522874,0.7392472727272726,0.8186111111111111,0.8281555555555555,0.7655777777777778,0.7554411764705883,0.6331722222222222,0.8038,0.6309255555555555,0.5486625,0.8273722222222222,0.68724375
03-16,,0.7916222222222222,,0.8202611111111111,0.7666428571428572,0.6367,0.8019272727272727,0.7014714285714286,0.8020470588235294,0.8095388888888889,0.7790888888888889,,,0.62726875,,,0.8345055555555555,0.8017235294117647,0.8165,,,0.824,,0.7731685763888888,0.7916222222222222,0.7135666666666666,0.8202611111111111,0.7666428571428572,0.6367,0.8019272727272727,0.7014714285714286,0.8020470588235294,0.8095388888888889,0.7790888888888889,0.7770209558823529,0.7460272727272729,0.62726875,0.8284660130718955,0.7655777777777778,0.8345055555555555,0.8017235294117647,0.8165,0.8312846153846154,0.6235590277777778,0.824,0.740641875
03-17,0.812275,,0.7751888888888889,0.8309666666666666,0.7050666666666667,0.4509,,0.6499166666666667,0.6292625000000001,0.7115555555555556,0.8481111111111111,,,,0.8287764705882353,,0.7554411764705883,0.78835625,0.7964111111111111,0.9020066666666666,0.6984555555555555,0.8351125,0.79404,0.812275,0.6157166666666667,0.7751888888888889,0.8309666666666666,0.7050666666666667,0.4509,0.8003719696969698,0.6499166666666667,0.6292625000000001,0.7115555555555556,0.8481111111111111,0.795054656862745,0.7392472727272726,0.62726875,0.8287764705882353,0.8223333333333334,0.7554411764705883,0.78835625,0.7964111111111111,0.9020066666666666,0.6984555555555555,0.8351125,0.79404
03-18,0.6467555555555555,,,0.8014555555555556,,0.6076,0.7988166666666667,0.7935722222222222,0.6440666666666667,0.8205555555555556,0.8409916666666667,0.6966294117647058,0.6498,,,0.8223333333333334,,0.6268357142857143,0.82230625,0.8312846153846154,0.771575,0.78915,,0.6467555555555555,0.6157166666666667,,0.8014555555555556,0.7246269510582011,0.6076,0.7988166666666667,0.7935722222222222,0.6440666666666667,0.8205555555555556,0.8409916666666667,0.6966294117647058,0.6498,0.5067,0.8321243464052288,0.8223333333333334,0.8102472549019608,0.6268357142857143,0.82230625,0.8312846153846154,0.771575,0.78915,0.740641875
03-19,,,,0.8001055555555555,,,0.66504,0.8264555555555556,,0.721275,0.8254777777777778,0.8300166666666666,0.774,0.3552375,0.8354722222222222,0.8393055555555555,0.8650533333333333,0.8002555555555555,0.81175625,0.3276,0.8150823529411765,,,0.7731685763888888,0.6647022222222223,,0.8001055555555555,0.7595401785714286,0.6329194117647059,0.66504,0.8264555555555556,0.6748885784313725,0.721275,0.8254777777777778,0.8300166666666666,0.774,0.3552375,0.8354722222222222,0.8393055555555555,0.8650533333333333,0.8002555555555555,0.81175625,0.3276,0.8150823529411765,0.78915,0.6961555555555555
03-20,,,,0.7991454545454545,,,0.8097727272727273,0.8033,,0.7887888888888889,0.6719555555555555,,,0.5067,0.8021571428571429,0.842964705882353,0.8708764705882353,0.8149944444444445,0.80741875,0.8115,0.7857055555555555,,0.6961555555555555,0.7656361111111112,0.6157166666666667,,0.7991454545454545,0.7524375000000001,0.6923323529411765,0.8097727272727273,0.8033,0.6513555555555556,0.7887888888888889,0.6719555555555555,0.81419375,0.6277,0.5067,0.8021571428571429,0.842964705882353,0.8708764705882353,0.8149944444444445,0.80741875,0.8115,0.7857055555555555,0.78915,0.6961555555555555
03-21,,,,,,,,0.8040333333333334,,0.8126722222222222,,,0.4814,0.8132111111111111,0.8301833333333333,0.80255,0.8588727272727272,0.7641,0.8323,0.4633333333333333,,0.4801384615384615,0.6045625,0.7423166666666667,0.5998648611111111,,0.8087414772727273,0.7524375000000001,0.6995109150326797,0.8251863636363637,0.8040333333333334,0.6748885784313725,0.8126722222222222,0.7451527777777778,0.8221052083333333,0.4814,0.8132111111111111,0.8301833333333333,0.80255,0.8588727272727272,0.7641,0.8323,0.4633333333333333,0.6984555555555555,0.4801384615384615,0.6045625
03-22,,,,0.8183374999999999,,0.777064705882353,0.8406,0.6790777777777778,,0.81036,0.81835,0.81419375,0.8189428571428572,0.8348529411764706,0.8572277777777778,0.5844142857142857,0.8624235294117647,0.7735666666666667,0.7011352941176471,,,0.8387,0.7989285714285714,0.7454313492063492,0.6157166666666667,,0.8183374999999999,0.7725636309523809,0.777064705882353,0.8406,0.6790777777777778,0.6477111111111111,0.81036,0.81835,0.81419375,0.8189428571428572,0.8348529411764706,0.8572277777777778,0.5844142857142857,0.8624235294117647,0.7735666666666667,0.7011352941176471,0.6156925,0.6899774509803921,0.8387,0.7989285714285714
03-23,0.8378777777777778,,,0.8223444444444444,0.7998083333333333,0.5702352941176471,0.8240647058823529,0.84002,,0.8089500000000001,0.5095,,0.8342625,0.7870545454545455,0.8260666666666666,,0.613775,0.70825,0.8089352941176471,,,0.6890714285714286,0.7811444444444444,0.8378777777777778,0.5998648611111111,,0.8223444444444444,0.7998083333333333,0.5702352941176471,0.8240647058823529,0.84002,0.6431199999999999,0.8089500000000001,0.5095,0.8221052083333333,0.8342625,0.7870545454545455,0.8260666666666666,0.7265424369747899,0.613775,0.70825,0.8089352941176471,0.6464541666666667,0.627425,0.6890714285714286,0.7811444444444444
03-24,,0.4398111111111111,,,0.71587,0.8503222222222222,0.8484444444444444,0.6147333333333334,,0.80704,0.6013222222222222,,0.8592,0.7156625,0.81750625,0.8686705882352941,0.8445111111111111,0.8222,0.6357941176470588,,,0.8349117647058824,0.80155625,0.7454313492063492,0.4398111111111111,0.7182851851851852,0.8340472222222222,0.71587,0.8503222222222222,0.8484444444444444,0.6147333333333334,0.6513555555555556,0.80704,0.6013222222222222,0.8300166666666666,0.8592,0.7156625,0.81750625,0.8686705882352941,0.8445111111111111,0.8222,0.6357941176470588,0.6262025,0.658701225490196,0.8349117647058824,0.80155625
03-25,,,,0.84575,0.8284125,0.8513,0.8415777777777778,,,0.8237599999999999,,,0.8202375,,0.8590444444444445,0.8371363636363637,0.7915,0.6336722222222222,,0.829575,0.4691444444444445,,0.8977888888888889,0.7485460317460317,0.5306618055555555,0.7182851851851852,0.84575,0.8284125,0.8513,0.8415777777777778,0.806,0.6529777777777778,0.8237599999999999,0.6528466666666667,0.8312943452380953,0.8202375,0.8007261296791445,0.8590444444444445,0.8371363636363637,0.7915,0.6336722222222222,0.7061790196078431,0.829575,0.4691444444444445,0.7398613074466384,0.8977888888888889
03-26,,0.6215125,,0.8326941176470588,0.8136388888888889,0.8438833333333333,0.71211875,,0.6513555555555556,,,,0.8417,,0.5803111111111111,0.7291333333333333,0.5392764705882354,,,0.3774333333333333,,,0.9258,0.7246348544973545,0.6215125,0.7234796296296296,0.8326941176470588,0.8136388888888889,0.8438833333333333,0.71211875,0.6147333333333334,0.6513555555555556,0.8237599999999999,0.645461111111111,0.8400575892857143,0.8417,0.7939077205882352,0.5803111111111111,0.7291333333333333,0.5392764705882354,0.7021829166666667,0.6736081699346406,0.3774333333333333,0.658701225490196,0.7462146196940314,0.9258
03-27,,,,,0.8258611111111112,0.9793,0.7650411764705882,0.806,0.6194888888888889,,,,0.7812,,,,0.7770111111111111,,,0.8142166666666667,,,,0.7246348544973545,0.5306618055555555,0.72915,0.696007679738562,0.8258611111111112,0.9793,0.7650411764705882,0.806,0.6194888888888889,0.8280467346938775,0.634121111111111,0.8454923313492063,0.7812,0.8146924101307189,0.7309908496732026,0.7917666666666667,0.7770111111111111,0.6601548611111111,0.7293238431372548,0.8142166666666667,0.6234222222222222,0.7381329942116707,0.9034375
03-28,0.6592142857142856,,,,,0.8928944444444444,0.7851888888888889,0.5062,,,0.6896,,0.7527588235294118,0.8721529411764706,0.8816705882352941,0.8544,0.8682611111111112,,0.7114222222222222,0.80781875,,,0.881075,0.6592142857142856,0.6215125,,0.6000803921568627,0.7405305555555556,0.8928944444444444,0.7851888888888889,0.5062,0.6529777777777778,0.8237599999999999,0.6896,0.8400575892857143,0.7527588235294118,0.8721529411764706,0.8816705882352941,0.8544,0.8682611111111112,0.7021366666666666,0.7114222222222222,0.80781875,0.7059564814814815,0.7258125396662162,0.881075
03-29,0.6768125,0.509,,,0.6552,0.7254222222222222,0.7220555555555556,0.8529,0.6864666666666667,,0.38595,,0.8227888888888889,0.84595,,0.5890299999999999,0.8823888888888889,0.6866375,0.853964705882353,0.90553,,,0.60414,0.6768125,0.509,,0.6681660130718954,0.6552,0.7254222222222222,0.7220555555555556,0.8529,0.6864666666666667,0.8599571428571429,0.38595,0.8400575892857143,0.8227888888888889,0.84595,0.865090294117647,0.5890299999999999,0.8823888888888889,0.6866375,0.853964705882353,0.90553,0.7059564814814815,0.7258693977591036,0.60414
03-30,,0.6653444444444444,,0.3674666666666666,,,,,,,0.8482722222222222,0.8659214285714285,0.54106,0.8457888888888889,0.84851,0.8799555555555556,0.8173,,0.77183,0.66041875,0.7777,,0.7489833333333333,0.6811461829176114,0.6653444444444444,,0.3674666666666666,0.7372277777777778,0.8438833333333333,0.7220555555555556,0.88666,0.7280916666666666,0.8492518367346937,0.8482722222222222,0.8659214285714285,0.54106,0.8457888888888889,0.84851,0.8799555555555556,0.8173,0.7389520833333334,0.77183,0.66041875,0.7777,0.7258693977591036,0.7489833333333333
03-31,,,,0.7183888888888889,0.8192555555555555,,,0.92042,,,0.8667833333333334,0.8871333333333333,0.84845,0.86556,0.7889666666666667,0.9100588235294118,0.8800166666666667,0.7912666666666667,0.8325,,0.871025,,0.5774,0.6811461829176114,0.6464856481481481,,0.7183888888888889,0.8192555555555555,0.8432680555555555,0.7194777777777779,0.92042,0.7893305555555555,0.85226,0.8667833333333334,0.8871333333333333,0.84845,0.86556,0.7889666666666667,0.9100588235294118,0.8800166666666667,0.7912666666666667,0.8325,0.6391860416666667,0.871025,0.7315830882352942,0.5774
