system:time_start,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2000_interpolate,2001_interpolate,2002_interpolate,2003_interpolate,2004_interpolate,2005_interpolate,2006_interpolate,2007_interpolate,2008_interpolate,2009_interpolate,2010_interpolate,2011_interpolate,2012_interpolate,2013_interpolate,2014_interpolate,2015_interpolate,2016_interpolate,2017_interpolate,2018_interpolate,2019_interpolate,2020_interpolate,2021_interpolate,2022_interpolate
01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-08,,,,0.0138,0.0372,,,,,,,,,,,,,0.4047666666666666,,,,,,,,,0.0138,0.0372,,,,,,,,,,,,,0.4047666666666666,,,,,
02-09,,,,,,0.3872111111111111,,,,,,,0.5112111111111112,,,,,,,,,0.4758222222222222,,,,,,,,,,,,,,0.5112111111111112,,,,,,,,,0.4758222222222222,
02-10,,,,,,,0.5229388888888888,0.1009,,,0.30516,,,0.3765111111111111,,,0.5449888888888889,,,0.4244777777777778,,0.4870666666666666,,,,,,0.4192972222222222,,0.5229388888888888,0.1009,,,0.30516,,0.5322055555555556,0.3765111111111111,,,0.5449888888888889,0.8184142857142858,,0.4244777777777778,,0.4870666666666666,
02-11,,0.9036,0.7790111111111111,,,,,,,,0.12651,,0.5532,,,0.4858,0.7194722222222222,0.8184142857142858,,0.8702,0.7931611111111111,,,,0.9036,0.7790111111111111,0.3059527777777778,0.5642894444444445,,0.6653777777777777,,,,0.12651,,0.5532,,,0.4858,0.7194722222222222,0.8184142857142858,,0.8702,0.7931611111111111,0.5753499999999999,
02-12,,0.8634,,,0.8013944444444444,,0.8078166666666666,,0.7507444444444444,0.4924666666666666,,,,,,0.4388333333333333,0.7925611111111112,,0.7092625,0.8631,,0.6636333333333333,,,0.8634,,0.4683805555555555,0.8013944444444444,,0.8078166666666666,0.0756,0.7507444444444444,0.4924666666666666,0.30516,,0.5457166666666667,,,0.4388333333333333,0.7925611111111112,0.8372293650793651,0.7092625,0.8631,0.6846861111111111,0.6636333333333333,
02-13,,0.7753111111111111,,0.5981055555555556,,,0.7721055555555556,0.0503,,,,,,,0.3768333333333333,0.3381055555555555,0.3070454545454545,0.8560444444444444,0.8784444444444445,0.8341888888888889,0.5762111111111111,,,,0.7753111111111111,,0.5981055555555556,0.7883166666666667,,0.7721055555555556,0.0503,0.6181150793650794,,,,0.5617222222222222,,0.3768333333333333,0.3381055555555555,0.3070454545454545,0.8560444444444444,0.8784444444444445,0.8341888888888889,0.5762111111111111,,
02-14,,0.8686333333333334,,,0.7752388888888889,,0.7919777777777778,,0.4854857142857143,,0.4476882352941176,,,,0.6941555555555555,0.4686944444444444,0.4156388888888889,,,,,,,,0.8686333333333334,0.6474444444444445,0.4683805555555555,0.7752388888888889,,0.7919777777777778,0.27686,0.4854857142857143,,,,0.5368777777777778,,0.6941555555555555,0.4686944444444444,0.4156388888888889,0.8372293650793651,,0.8391,0.7352636574074074,,
02-15,,0.6567333333333333,,,,,0.8436888888888889,,,,0.4935545454545454,,0.5702444444444444,,,0.3135,0.8759888888888889,,,0.8440111111111112,,,,,0.6567333333333333,0.6474444444444445,0.4683805555555555,0.5765027777777778,0.1071666666666666,0.8436888888888889,0.27686,0.5636636190476191,0.4775009259259259,,,0.5702444444444444,0.5585412037037037,0.5301807189542483,0.3135,0.8759888888888889,0.838828148148148,0.8037208333333333,0.8440111111111112,0.6688635416666666,,
02-16,,0.8383333333333334,0.5158777777777778,,0.3777666666666667,,,0.50342,,,,,0.4623444444444444,,0.3662058823529411,,,0.8174399999999999,,0.7937666666666666,0.94489375,,,,0.8383333333333334,0.5158777777777778,0.5981055555555556,0.3777666666666667,0.126046412037037,0.7919777777777778,0.50342,0.4831528571428571,0.4968180555555555,,,0.4623444444444444,0.6495562500000001,0.3662058823529411,0.37576666666666664,0.5520314814814814,0.8174399999999999,0.8234555555555556,0.7937666666666666,0.94489375,0.6490199999999999,
02-17,,0.4213555555555555,,,0.54566,,,,,0.4388666666666667,,,,,0.2321833333333333,0.4380333333333333,,0.843,,0.7911166666666667,,,,,0.4213555555555555,0.6542888888888889,0.5889678571428572,0.54566,0.062138888888888855,0.8003194444444445,0.21857888888888888,0.5256537142857143,0.4388666666666667,0.3059960227272727,,0.5617222222222222,0.650970506319812,0.2321833333333333,0.4380333333333333,0.5520314814814814,0.843,0.7307680555555557,0.7911166666666667,0.6688635416666666,0.7275611111111111,
02-18,,0.8048555555555555,,0.3386555555555555,0.4677,,0.7631,,0.4808199999999999,,,,,,,0.45535,,0.8353,0.8234555555555556,0.5171555555555556,0.3928333333333333,,0.4016,,0.8048555555555555,0.6652333333333335,0.3386555555555555,0.4677,0.09239373947811445,0.7631,0.270735,0.4808199999999999,0.5011694444444444,0.21221676136363637,,0.5836391534391534,0.6963659722222222,0.5407269063180827,0.45535,0.6202277777777778,0.8353,0.8234555555555556,0.5171555555555556,0.3928333333333333,0.7431077777777777,0.4016
02-19,,,,,0.4343444444444444,,,,,,0.1184375,,,0.625175,,,,0.8158166666666666,,,,,,,0.7674877777777778,0.6474444444444445,0.6186715277777778,0.4343444444444444,,0.7941694444444445,0.21023444444444447,0.55321,0.5517183333333334,0.1184375,,0.5484333333333333,0.625175,0.5282416666666667,0.45535,0.6008796296296296,0.8158166666666666,0.6524388888888889,0.6821626984126984,0.47635784313725493,0.7431077777777777,
02-20,,,,0.8986875000000001,,0.1071666666666666,0.8252388888888889,,0.6255999999999999,0.5634722222222223,,,,,,,0.3644666666666666,,,,0.5598823529411765,,,,0.7674877777777778,0.6542888888888889,0.8986875000000001,0.37354999999999994,0.1071666666666666,0.8252388888888889,0.27686,0.6255999999999999,0.5634722222222223,0.09961145833333332,,0.6021758030990174,0.6739375000000001,0.5282416666666667,0.4794944444444444,0.3644666666666666,0.6074194444444444,0.6524388888888889,0.5955388888888888,0.5598823529411765,0.6843694444444446,0.335075
02-21,,,,,0.3127555555555555,,0.5721666666666667,,0.8219000000000001,,,,0.7183285714285714,0.7227,,0.4589444444444444,,0.3990222222222222,0.4814222222222222,,0.7883444444444444,,0.26855,,0.7674877777777778,0.6542888888888889,0.60216875,0.3127555555555555,0.062138888888888855,0.5721666666666667,0.26461,0.8219000000000001,0.6528161111111112,0.08078541666666665,,0.7183285714285714,0.7227,0.7862,0.4589444444444444,0.5915368312757202,0.3990222222222222,0.4814222222222222,0.6380111111111111,0.7883444444444444,0.7275611111111111,0.26855
02-22,,0.73012,,0.30565,,,0.5830428571428571,,0.7566882352941177,0.74216,,,0.5484333333333333,0.7741857142857143,,0.5241888888888889,,,,,,0.7914888888888889,,,0.73012,0.7234944444444444,0.30565,0.37354999999999994,0.062138888888888855,0.5830428571428571,0.14179999999999998,0.7566882352941177,0.74216,0.061959374999999976,,0.5484333333333333,0.7741857142857143,0.6679735486478543,0.5241888888888889,0.6059555555555556,0.6074194444444444,0.6524388888888889,0.6380111111111111,0.7680444444444444,0.7914888888888889,0.4355073529411765
02-23,,0.7897444444444445,,,,,,,0.8214142857142858,0.7516555555555555,0.0431333333333333,,,0.7187944444444444,0.8243,0.4572333333333333,,,,0.5955388888888888,0.7477444444444444,0.7819888888888888,,,0.7897444444444445,0.7041166666666667,0.5428,0.5055805555555555,0.03045625,0.6886373015873015,0.2233588095238095,0.8214142857142858,0.7516555555555555,0.0431333333333333,,0.6907934523809524,0.7187944444444444,0.8243,0.4572333333333333,0.5916833333333333,0.6202642361111111,0.6491560846560845,0.5955388888888888,0.7477444444444444,0.7819888888888888,0.5034156862745097
02-24,0.3963333333333333,0.4992,0.7927,,0.6984055555555555,0.0171111111111111,,,0.4814777777777778,0.7409555555555556,,0.3262,,0.7593333333333333,0.7937285714285714,0.4469833333333333,,0.84150625,,0.8013388888888889,0.75125,0.7508666666666667,0.6024647058823529,0.3963333333333333,0.4992,0.7927,0.4695666666666666,0.6984055555555555,0.0171111111111111,0.6819269841269842,0.2563392857142857,0.4814777777777778,0.7409555555555556,0.04113437499999997,0.3262,0.6632583333333333,0.7593333333333333,0.7937285714285714,0.4469833333333333,0.6176555555555555,0.84150625,0.8136071428571429,0.8013388888888889,0.75125,0.7508666666666667,0.6024647058823529
02-25,0.2887444444444444,,,,,0.03045625,,,0.5735166666666667,0.8753285714285715,,0.4214529411764706,,0.7656166666666667,0.7862,0.4558666666666666,,,,,0.7142222222222222,0.7542555555555556,,0.2887444444444444,0.56335,0.7041166666666667,0.43528888888888884,0.5739067821067821,0.03045625,0.6867650793650795,0.24734700892857142,0.5735166666666667,0.8753285714285715,0.03913541666666665,0.4214529411764706,0.6632583333333333,0.7656166666666667,0.7862,0.4558666666666666,0.6557913580246914,0.7126097608024691,0.7333892479213908,0.7884694444444444,0.7142222222222222,0.7542555555555556,0.6392323529411764
02-26,0.3387666666666666,0.6275,,,,0.0243,0.7808111111111111,0.0258,0.7863277777777777,0.5979538461538462,,0.0453,0.7780833333333333,0.7414,,0.5353888888888889,0.8189,,0.8136071428571429,0.7756000000000001,0.7771388888888889,0.5175722222222222,0.6759999999999999,0.3387666666666666,0.6275,0.7484083333333333,0.4695666666666666,0.6619064814814815,0.0243,0.7808111111111111,0.0258,0.7863277777777777,0.5979538461538462,0.03913541666666665,0.0453,0.7780833333333333,0.7414,0.7754298941798942,0.5353888888888889,0.8189,0.8321166666666666,0.8136071428571429,0.7756000000000001,0.7771388888888889,0.5175722222222222,0.6759999999999999
02-27,0.3058666666666667,,,0.4695666666666666,,,0.6897444444444445,,,0.55447,0.0351375,,,,,0.4311416666666666,0.6176555555555555,,0.8516166666666667,,0.8065333333333333,,0.3598,0.3058666666666667,0.6178,0.7041166666666667,0.4695666666666666,0.6619064814814815,,0.6897444444444445,0.14179999999999998,0.7942488888888889,0.55447,0.0351375,0.18589058823529409,0.7780833333333333,0.7549873015873017,0.7572368055555556,0.4311416666666666,0.6176555555555555,0.8368114583333333,0.8516166666666667,0.7955666666666668,0.8065333333333333,0.4434638888888889,0.3598
02-28,0.4533,,,0.53065,,,0.6983,,0.80217,,,,,,0.7463611111111111,0.4539055555555555,0.7171333333333333,,,0.8155333333333333,0.8194277777777778,0.3693555555555555,0.4032,0.4533,0.6028833333333333,0.7041166666666667,0.53065,0.7817333333333334,,0.6983,0.14179999999999998,0.80217,0.5979538461538462,0.03913541666666665,0.0606,0.7877583333333333,0.7656166666666667,0.7463611111111111,0.4539055555555555,0.7171333333333333,0.8368114583333333,0.8136071428571429,0.8155333333333333,0.8194277777777778,0.3693555555555555,0.4032
02-29,,,,,,,,,0.8333,,,,,,,,0.7525555555555555,,,,0.7739555555555555,,,0.47770246913580255,0.6275,0.7724111111111112,0.5050296296296296,0.7275088624338624,,0.6529194444444444,0.2563392857142857,0.8333,0.6133611111111111,0.05606875,0.08286785714285713,0.7974333333333333,0.76315,0.7572368055555556,0.4679249999999999,0.7525555555555555,0.7237217592592592,0.7107083333333333,0.8799388888888888,0.7739555555555555,0.4734152777777777,0.5316333333333334
03-01,,,,,,,0.6075388888888889,0.2578,,0.6004888888888888,,0.0759,,,0.7681125,0.4819444444444444,0.8161166666666667,0.8321166666666666,0.5698,0.9443444444444444,0.7876388888888889,0.577475,0.6600666666666667,0.4533,0.6887357142857142,0.7413645622895623,0.53065,0.6984055555555555,,0.6075388888888889,0.2578,0.8217111111111111,0.6004888888888888,0.0351375,0.0759,0.8010837962962963,0.7656166666666667,0.7681125,0.4819444444444444,0.8161166666666667,0.8321166666666666,0.5698,0.9443444444444444,0.7876388888888889,0.577475,0.6600666666666667
03-02,,0.6178,,0.5148722222222222,0.7817333333333334,,0.6187833333333334,0.4324642857142857,0.8101222222222222,,,0.1131142857142857,0.7974333333333333,0.7709999999999999,0.7840666666666667,0.4309333333333333,0.8598111111111111,0.8438111111111111,,,0.704125,,,0.6124944444444445,0.6178,0.7724111111111112,0.5148722222222222,0.7817333333333334,,0.6187833333333334,0.4324642857142857,0.8101222222222222,0.6851244444444444,0.044221488095238085,0.1131142857142857,0.7974333333333333,0.7709999999999999,0.7840666666666667,0.4309333333333333,0.8598111111111111,0.8438111111111111,0.5854555555555556,0.7283722222222222,0.704125,0.577475,0.6604388888888889
03-03,,0.7818111111111111,0.6155333333333334,0.6596823529411765,0.8802666666666666,,0.6491388888888889,,0.83664375,0.76976,0.077,0.119425,0.8513666666666667,0.77705,0.7676833333333333,0.3506,0.3792888888888889,0.3399888888888889,,0.5124,0.79815,,0.6608111111111111,0.6788277777777778,0.7818111111111111,0.6155333333333334,0.6596823529411765,0.8802666666666666,0.03694601370851368,0.6491388888888889,0.4238321428571429,0.83664375,0.76976,0.077,0.119425,0.8513666666666667,0.77705,0.7676833333333333,0.3506,0.3792888888888889,0.3399888888888889,0.6011111111111112,0.5124,0.79815,0.5710233024691358,0.6608111111111111
03-04,,,0.7724111111111112,,,,0.6419666666666667,0.4152,0.7056666666666667,,0.0335444444444444,0.1135153846153846,0.7944277777777777,0.7486666666666667,0.8252666666666667,,0.4710722222222222,,0.6011111111111112,,0.7822,,0.5721555555555555,0.6198872685185185,0.7818222222222222,0.7724111111111112,0.48005,0.7229277777777778,0.0296727272727272,0.6419666666666667,0.4152,0.7056666666666667,0.6838772222222222,0.0335444444444444,0.1135153846153846,0.7944277777777777,0.7486666666666667,0.8252666666666667,0.4819444444444444,0.4710722222222222,0.5835333333333333,0.6011111111111112,0.6514972222222222,0.7822,0.577475,0.5721555555555555
03-05,0.7716888888888889,0.7818333333333334,0.7878000000000001,0.3004176470588235,0.5655888888888889,,,,,0.5979944444444445,,,,0.7687277777777778,,,,,,0.7905944444444445,0.7802666666666667,,0.4047,0.7716888888888889,0.7818333333333334,0.7878000000000001,0.3004176470588235,0.5655888888888889,0.09695303030303026,0.6245111111111111,0.353125,0.8006444444444445,0.5979944444444445,0.03726,0.119425,0.77165530818809,0.7687277777777778,0.808925,0.4852855555555555,0.5432638888888889,0.5668,0.7131944444444445,0.7905944444444445,0.7802666666666667,0.6894819444444444,0.4047
03-06,0.7941111111111111,,,0.6464388888888889,,,0.6070555555555556,0.29105,,0.7853833333333333,,,,,0.7925833333333333,,0.6154555555555555,0.5668,0.8252777777777778,0.7363444444444445,0.8112722222222222,,,0.7941111111111111,0.7818111111111111,0.7726888888888889,0.6464388888888889,0.6961055555555555,0.09695303030303026,0.6070555555555556,0.29105,0.7531555555555556,0.7853833333333333,0.035402222222222196,0.32965721153846156,0.7944277777777777,0.6678583333333333,0.7925833333333333,0.5045166666666667,0.6154555555555555,0.5668,0.8252777777777778,0.7363444444444445,0.8112722222222222,0.6894819444444444,0.47266111111111114
03-07,,,,0.6367166666666667,,,,0.3485833333333333,,0.7576944444444444,0.03726,,,0.5669888888888889,0.8262727272727273,,,,,,,,,0.6788277777777778,0.7736666666666667,0.7807074074074074,0.6367166666666667,0.5655888888888889,,0.6046166666666667,0.3485833333333333,0.8006444444444445,0.7576944444444444,0.03726,0.6656722222222222,0.7374387935729847,0.5669888888888889,0.8262727272727273,0.5558727777777778,0.6154555555555555,0.6864083333333333,0.8252777777777778,0.7665583333333333,0.7521407407407407,0.6716777777777776,0.4411277777777778
03-08,0.5635444444444444,,0.7726888888888889,0.6505611111111111,0.7998,,0.6021777777777778,,0.8006444444444445,0.7982333333333334,,,,0.7717222222222222,0.7931166666666667,,,0.8060166666666667,,0.7967722222222222,,,0.4411277777777778,0.5635444444444444,0.7818333333333334,0.7726888888888889,0.6505611111111111,0.7998,,0.6021777777777778,0.25402499999999995,0.8006444444444445,0.7982333333333334,0.06494790043290041,0.5061096581196581,0.7944277777777777,0.7717222222222222,0.7931166666666667,0.5558727777777778,0.682337962962963,0.8060166666666667,0.9101388888888888,0.7967722222222222,0.8081944444444444,0.6894819444444444,0.4411277777777778
03-09,,,0.7816333333333333,0.5621222222222222,0.4571285714285714,,0.7780666666666667,0.1594666666666666,0.8530555555555556,0.7872611111111111,,0.75603125,0.6548375,,0.638425,0.6584333333333333,0.7290055555555556,,,0.8158111111111112,0.6648833333333333,0.8014888888888889,,0.5728909722222222,0.7669802721088436,0.7816333333333333,0.5621222222222222,0.4571285714285714,,0.7780666666666667,0.1594666666666666,0.8530555555555556,0.7872611111111111,0.03726,0.75603125,0.6548375,0.7600375,0.638425,0.6584333333333333,0.7290055555555556,0.8226972222222222,0.9101388888888888,0.8158111111111112,0.6648833333333333,0.8014888888888889,0.45765833333333333
03-10,0.5822375,0.7573444444444445,0.7682333333333333,0.6441333333333333,0.9272111111111112,,0.8152944444444444,,0.8458777777777777,,,0.6656722222222222,,,0.8901307692307692,0.6332333333333333,,0.8393777777777778,0.995,,0.8081944444444444,,0.4741888888888889,0.5822375,0.7573444444444445,0.7682333333333333,0.6441333333333333,0.9272111111111112,,0.8152944444444444,0.4098283333333333,0.8458777777777777,0.7750083333333333,0.11583590909090907,0.6656722222222222,0.7630511029411764,0.6995828703703704,0.8901307692307692,0.6332333333333333,0.7025527777777778,0.8393777777777778,0.995,0.7056055555555556,0.8081944444444444,0.8077416666666667,0.4741888888888889
03-11,,,0.8047666666666666,0.6111277777777778,0.74775,,0.8226625,,0.8445444444444444,0.7627555555555555,,,0.8712647058823529,,0.8238777777777778,,0.6761,0.8564277777777778,,0.5954,,,,0.5822375,0.7880666666666667,0.8047666666666666,0.6111277777777778,0.74775,,0.8226625,0.4821777777777777,0.8445444444444444,0.7627555555555555,0.152175,0.5061096581196581,0.8712647058823529,0.7600375,0.8238777777777778,0.6325805555555555,0.6761,0.8564277777777778,0.9101388888888888,0.5954,0.807663888888889,0.6758611111111111,0.4741888888888889
03-12,,0.8187888888888889,,,,0.0296727272727272,0.8032555555555556,,0.5431933333333333,0.8116722222222222,0.1580727272727272,,0.8853941176470588,,,0.6319277777777778,0.8337941176470588,,,,0.8071333333333334,0.8139944444444445,,0.7247273148148148,0.8187888888888889,0.7726888888888889,0.6837351851851853,0.743913888888889,0.0296727272727272,0.8032555555555556,0.5879722222222222,0.5431933333333333,0.8116722222222222,0.1580727272727272,0.4680254152791653,0.8853941176470588,0.6855735799875508,0.8198833333333333,0.6319277777777778,0.8337941176470588,0.849791794871795,0.9237488888888888,0.7150203703703705,0.8071333333333334,0.8139944444444445,0.5164241005291005
03-13,0.7753,0.6673285714285715,,,0.7400777777777778,,0.7558777777777778,0.8048888888888889,0.7110277777777778,0.8173833333333334,0.152175,,0.80125,0.7600375,0.8158888888888889,0.3894888888888889,0.7388375,,,,0.6539666666666667,0.4121,,0.7753,0.6673285714285715,0.7706814814814814,0.7959444444444445,0.7400777777777778,0.23688636363636362,0.7558777777777778,0.8048888888888889,0.7110277777777778,0.8173833333333334,0.152175,0.5689696759259258,0.80125,0.7600375,0.8158888888888889,0.3894888888888889,0.7388375,0.8622946581196581,0.9328222222222222,0.7800111111111111,0.6539666666666667,0.4121,0.4741888888888889
03-14,0.8166444444444444,,,0.7959444444444445,0.8297,,0.8160999999999999,,0.8990111111111111,0.8077,,,0.8804624999999999,0.7242722222222222,0.8340111111111111,0.6409777777777778,,,,0.8440555555555556,,0.8208944444444445,,0.8166444444444444,0.7880666666666667,0.8047666666666666,0.7959444444444445,0.8297,0.2368863636363636,0.8160999999999999,0.7660722222222223,0.8990111111111111,0.8077,0.3028159090909091,0.5689696759259258,0.8804624999999999,0.7242722222222222,0.8340111111111111,0.6409777777777778,0.8076409722222222,0.8715229487179487,0.9013982222222221,0.8440555555555556,0.8071333333333334,0.8208944444444445,0.5994214814814814
03-15,,,,0.7996181818181818,0.84595,,0.8357222222222223,,,0.8223111111111111,,,0.8760111111111111,0.6270222222222223,0.8854909090909091,,0.8764444444444445,0.8681615384615384,,0.7800111111111111,,0.7284714285714285,,0.7753,0.7592031746031747,0.8053735449735451,0.7996181818181818,0.84595,0.23688636363636362,0.8357222222222223,0.7272555555555555,0.8599916666666667,0.8223111111111111,,0.2852055555555555,0.8760111111111111,0.6270222222222223,0.8854909090909091,0.6708916666666667,0.8764444444444445,0.8681615384615384,0.8747888888888888,0.7800111111111111,0.779198148148148,0.7284714285714285,0.5994214814814814
03-16,,,0.7390444444444444,,,,0.8137555555555556,0.7272555555555555,0.8209722222222222,0.8191666666666667,0.5982000000000001,,,,0.8370470588235294,0.7008055555555556,,,0.8706444444444444,0.8574777777777778,0.8262944444444444,,,0.7787830687830688,0.8510777777777778,0.7390444444444444,0.7998157323232323,0.7733500000000001,0.23688636363636362,0.8137555555555556,0.7272555555555555,0.8209722222222222,0.8191666666666667,,0.397361541005291,0.8767010101010101,0.45634052287581695,0.8370470588235294,0.7008055555555556,0.6794988425925926,0.8796307692307692,0.8706444444444444,0.8574777777777778,0.8262944444444444,0.7284714285714285,0.6394395983645983
03-17,0.6845714285714286,0.8510777777777778,0.8668666666666667,,,,0.6505555555555556,,0.7938,0.8728833333333333,,,,0.2856588235294117,0.8384833333333334,0.6529277777777778,,0.8911,0.8540444444444445,0.8297777777777777,0.8573333333333333,,0.7272555555555555,0.6845714285714286,0.8510777777777778,0.8668666666666667,0.8023965909090909,0.84595,0.2368863636363636,0.6505555555555556,0.6575866013071896,0.7938,0.8728833333333333,,0.3505388888888889,0.8623631060606061,0.2856588235294117,0.8384833333333334,0.6529277777777778,0.5510111111111111,0.8911,0.8540444444444445,0.8297777777777777,0.8573333333333333,0.6957433106575964,0.7272555555555555
03-18,0.8351333333333333,0.8784,0.8246888888888889,,0.6444,,0.8185,0.5879176470588235,,0.7707388888888889,,,,0.2641722222222222,0.8512777777777778,0.6644444444444444,0.3544111111111111,,0.85448,0.80258,,,0.59682,0.8351333333333333,0.8784,0.8246888888888889,0.7960229545454545,0.6444,,0.8185,0.5879176470588235,0.7568227777777777,0.7707388888888889,,0.36173265692640694,0.8767010101010101,0.2641722222222222,0.8512777777777778,0.6644444444444444,0.3544111111111111,0.8873134472934473,0.85448,0.80258,0.8262944444444444,0.7284714285714285,0.59682
03-19,,0.8614333333333333,0.8268,0.805175,0.8501666666666666,,0.8332611111111111,,,0.7943166666666667,,0.2852055555555555,,0.2857,0.8396333333333333,0.7521666666666667,,,0.8747888888888888,,,,,0.804,0.8614333333333333,0.8268,0.805175,0.8501666666666666,,0.8332611111111111,0.6575866013071896,0.70105,0.7943166666666667,,0.2852055555555555,0.8812330303030302,0.2857,0.8396333333333333,0.7521666666666667,0.5510111111111111,0.8911,0.8747888888888888,0.8261455555555555,0.8000074074074073,0.7021492063492064,0.6966377777777778
03-20,,,,,0.8543555555555555,,0.8780222222222223,,,0.7052666666666667,,0.2670777777777778,,,,,0.7476111111111111,,,0.8497111111111111,0.7364666666666667,,0.7964555555555556,0.820874074074074,0.8614333333333333,0.824545238095238,0.7864625,0.8543555555555555,,0.8780222222222223,0.7106063025210084,0.70105,0.7052666666666667,,0.2670777777777778,0.8812330303030302,0.305,0.841388888888889,0.5428888888888889,0.7476111111111111,0.9032777777777778,0.8496646296296296,0.8497111111111111,0.7364666666666667,0.7284714285714285,0.7964555555555556
03-21,0.804,,,,0.8185583333333333,,0.8354944444444444,0.8234941176470588,0.6083,0.8336833333333333,,0.3588611111111111,0.8773909090909091,0.3243,0.8431444444444445,0.3336111111111111,0.7150222222222222,,,0.8532388888888889,0.8062222222222222,,0.8066444444444445,0.804,0.7731,0.8151586820586821,0.7864625,0.8185583333333333,,0.8354944444444444,0.8234941176470588,0.6083,0.8336833333333333,,0.3588611111111111,0.8773909090909091,0.3243,0.8431444444444445,0.3336111111111111,0.7150222222222222,0.9032777777777778,0.8691500000000001,0.8532388888888889,0.8062222222222222,0.7388242219090433,0.8066444444444445
