system:time_start,B1,B1_interpolate,B1_phenology
2003-01-02,0.5672714285714285,0.5672714285714285,
2003-01-03,,,
2003-01-04,,0.5672714285714285,
2003-01-05,0.4078333333333333,0.4078333333333333,
2003-01-06,0.7565,0.7565,
2003-01-07,,0.528237037037037,
2003-01-08,,0.5884388888888888,
2003-01-09,0.4203777777777778,0.4203777777777778,
2003-01-10,,0.528237037037037,
2003-01-11,,0.4752031746031746,
2003-01-12,,0.4752031746031746,
2003-01-13,0.5300285714285714,0.5300285714285714,
2003-01-14,,,
2003-01-15,,,
2003-01-16,,,
2003-01-17,,,
2003-01-18,,,
2003-01-19,,,
2003-01-20,,,
2003-01-21,,,
2003-01-22,,0.6688587301587301,
2003-01-23,,,
2003-01-24,,,
2003-01-25,,,
2003-01-26,,,
2003-01-27,,,
2003-01-28,,,
2003-01-29,,,
2003-01-30,,,
2003-01-31,0.8076888888888889,0.8076888888888889,
2003-02-01,,0.8203277777777778,
2003-02-02,0.8329666666666666,0.8329666666666666,
2003-02-03,0.6408444444444444,0.6408444444444444,
2003-02-04,0.4093333333333333,0.4093333333333333,
2003-02-05,,0.6408444444444444,
2003-02-06,,0.5668141866525014,
2003-02-07,0.7242950399716696,0.7242950399716696,
2003-02-08,,0.68916023821089,
2003-02-09,,0.7460475199858347,
2003-02-10,,0.7460475199858347,
2003-02-11,0.7678,0.7678,
2003-02-12,,0.7117817620290157,
2003-02-13,,0.7460475199858347,
2003-02-14,,0.7334518250421831,
2003-02-15,,0.7673809861389796,
2003-02-16,,0.7673809861389796,
2003-02-17,,0.7816032969077429,
2003-02-18,,0.8119176375261944,
2003-02-19,,0.7954065938154856,
2003-02-20,,0.8001801398657338,
2003-02-21,,0.7954065938154856,
2003-02-22,,0.7813850803973975,
2003-02-23,0.7954065938154856,0.7954065938154856,
2003-02-24,,0.8367282969077428,
2003-02-25,0.87805,0.87805,
2003-02-26,,0.7857175622379339,
2003-02-27,,0.7954065938154856,
2003-02-28,,0.7494102914420385,
2003-03-01,,0.7954065938154856,
2003-03-02,,0.7048083333333333,
2003-03-03,,0.7039055555555556,
2003-03-04,,0.723947646226412,
2003-03-05,,0.7039055555555556,
2003-03-06,,0.7463079710464815,
2003-03-07,0.5315666666666666,0.5315666666666666,
2003-03-08,,0.617736111111111,
2003-03-09,,0.7039055555555556,
2003-03-10,,0.7039055555555556,
2003-03-11,,0.8762444444444445,
2003-03-12,,0.7783801190476192,
2003-03-13,0.8762444444444445,0.8762444444444445,
2003-03-14,,0.890436507936508,
2003-03-15,0.9046285714285714,0.9046285714285714,
2003-03-16,0.8095,0.8095,
2003-03-17,0.8696333333333334,0.8696333333333334,
2003-03-18,0.8136747269206577,0.8136747269206577,
2003-03-19,,0.8617484745714399,
2003-03-20,0.9098222222222222,0.9098222222222222,
2003-03-21,,0.8776999999999999,
2003-03-22,0.8455777777777778,0.8455777777777778,
2003-03-23,,0.8144722222222223,
2003-03-24,0.7833666666666667,0.7833666666666667,
2003-03-25,,0.8405333333333334,
2003-03-26,0.8976999999999999,0.8976999999999999,
2003-03-27,0.8091546108722687,0.8091546108722687,
2003-03-28,0.8991111111111111,0.8991111111111111,
2003-03-29,0.8736666666666667,0.8736666666666667,
2003-03-30,,0.8294140774791204,
2003-03-31,,0.8736666666666667,
2003-04-01,,0.7742739030864504,
2003-04-02,,0.8633333333333333,
2003-04-03,0.6783255839506785,0.6783255839506785,
2003-04-04,,0.7708294586420059,
2003-04-05,0.8633333333333333,0.8633333333333333,
2003-04-06,,0.8725722222222222,
2003-04-07,0.8818111111111111,0.8818111111111111,
2003-04-08,0.8893000000000001,0.8893000000000001,
2003-04-09,,0.842958461522644,
2003-04-10,,0.8728044444444445,
2003-04-11,,0.8784166666666666,
2003-04-12,,0.8792333333333333,
2003-04-13,,0.8728044444444445,
2003-04-14,,0.8792333333333333,
2003-04-15,,0.8833727160493826,
2003-04-16,0.8691666666666666,0.8691666666666666,
2003-04-17,0.8454999999999999,0.8454999999999999,
2003-04-18,,0.8808222222222222,
2003-04-19,,0.8924777777777777,
2003-04-20,,0.8924777777777777,
2003-04-21,0.9394555555555556,0.9394555555555556,
2003-04-22,,0.8876,
2003-04-23,,0.8800193362193361,
2003-04-24,,0.8892259259259259,
2003-04-25,,0.8892259259259259,
2003-04-26,,0.8876,
2003-04-27,,0.8585164021164021,
2003-04-28,,0.8357444444444444,
2003-04-29,,0.8355676190476191,
2003-04-30,0.8357444444444444,0.8357444444444444,
2003-05-01,,0.8233333333333333,
2003-05-02,,0.8233333333333333,
2003-05-03,,0.8109222222222222,MO
2003-05-04,,0.8109222222222222,
2003-05-05,,0.77632,
2003-05-06,,0.7861,
2003-05-07,,0.7355194949494949,
2003-05-08,0.7861,0.7861,
2003-05-09,0.7679666666666667,0.7679666666666667,
2003-05-10,0.6808666666666667,0.6808666666666667,
2003-05-11,,0.6311833333333334,
2003-05-12,0.5815,0.5815,
2003-05-13,0.5982666666666667,0.5982666666666667,
2003-05-14,0.4540799733082453,0.4540799733082453,
2003-05-15,0.5418222222222222,0.5418222222222222,
2003-05-16,0.4582333333333333,0.4582333333333333,
2003-05-17,0.3767222222222222,0.3767222222222222,
2003-05-18,,0.4540799733082453,
2003-05-19,,0.3872453056762248,
2003-05-20,,0.3767222222222222,
2003-05-21,,0.2865611111111111,
2003-05-22,,0.1964,
2003-05-23,,0.241598611111111,
2003-05-24,,0.1964,
2003-05-25,0.1964,0.1964,
2003-05-26,,0.17745,
2003-05-27,0.1585,0.1585,
2003-05-28,0.1640333333333333,0.1640333333333333,
2003-05-29,,,
2003-05-30,,,
2003-05-31,,,
2003-06-01,,,
2003-06-02,,,
2003-06-03,,0.1585,PO
2003-06-04,,0.1528444444444444,
2003-06-05,,0.136,
2003-06-06,,0.1276682539682539,
2003-06-07,,,
2003-06-08,,,
2003-06-09,,,
2003-06-10,,,
2003-06-11,,,
2003-06-12,0.136,0.136,
2003-06-13,,0.1102,
2003-06-14,,0.1102,
2003-06-15,0.0844,0.0844,
2003-06-16,,0.0987733333333333,
2003-06-17,,0.0911555555555555,
2003-06-18,,0.0911555555555555,
2003-06-19,0.0979111111111111,0.0979111111111111,
2003-06-20,,0.089759012345679,
2003-06-21,,0.0844,
2003-06-22,,0.0794622222222222,
2003-06-23,,0.0716666666666666,
2003-06-24,,0.0831066666666666,
2003-06-25,,0.0716666666666666,
2003-06-26,,0.072808024691358,
2003-06-27,0.0454222222222222,0.0454222222222222,
2003-06-28,0.1576,0.1576,
2003-06-29,0.0429333333333333,0.0429333333333333,
2003-06-30,,0.0713077777777777,
2003-07-01,,0.0511722222222222,
2003-07-02,,0.052601111111111,
2003-07-03,0.0594111111111111,0.0594111111111111,
2003-07-04,0.0456111111111111,0.0456111111111111,
2003-07-05,0.0638777777777777,0.0638777777777777,
2003-07-06,0.0484444444444444,0.0484444444444444,
2003-07-07,0.0685888888888889,0.0685888888888889,
2003-07-08,-0.01,-0.01,
2003-07-09,,0.250875,
2003-07-10,0.51175,0.51175,
2003-07-11,0.0428333333333333,0.0428333333333333,
2003-07-12,0.0583666666666666,0.0583666666666666,
2003-07-13,0.0446222222222222,0.0446222222222222,
2003-07-14,,0.0468833333333333,
2003-07-15,0.0491444444444444,0.0491444444444444,
2003-07-16,0.0606888888888888,0.0606888888888888,
2003-07-17,,0.0574111111111111,
2003-07-18,,0.0590499999999999,
2003-07-19,0.0574111111111111,0.0574111111111111,
2003-07-20,,0.0528388888888888,
2003-07-21,,0.0574111111111111,
2003-07-22,0.0482666666666666,0.0482666666666666,
2003-07-23,0.0660222222222222,0.0660222222222222,
2003-07-24,0.0692129753665129,0.0692129753665129,
2003-07-25,,0.0614888888888888,
2003-07-26,,0.0624080288258746,
2003-07-27,,0.0614888888888888,
2003-07-28,,0.0624831593290711,
2003-07-29,0.0519888888888888,0.0519888888888888,
2003-07-30,0.0614888888888888,0.0614888888888888,
2003-07-31,,0.0640944444444444,
2003-08-01,0.0667,0.0667,
2003-08-02,0.0716254806949032,0.0716254806949032,
2003-08-03,0.0528,0.0528,
2003-08-04,0.0561555555555555,0.0561555555555555,
2003-08-05,0.0533666666666666,0.0533666666666666,
2003-08-06,,0.053011111111111,
2003-08-07,0.0526555555555555,0.0526555555555555,
2003-08-08,0.0603666666666666,0.0603666666666666,
2003-08-09,0.0776832198408933,0.0776832198408933,
2003-08-10,,0.0699082765871133,
2003-08-11,0.0621333333333333,0.0621333333333333,
2003-08-12,,0.0621333333333333,
2003-08-13,,0.0603323884920007,
2003-08-14,,0.0621333333333333,
2003-08-15,,0.0753509221428445,
2003-08-16,0.0489555555555555,0.0489555555555555,
2003-08-17,0.1432,0.1432,
2003-08-18,,0.0753509221428445,
2003-08-19,,0.0810388888888888,
2003-08-20,,0.0917333333333333,
2003-08-21,,0.0760948148148147,
2003-08-22,,0.0695722222222222,
2003-08-23,0.0402666666666666,0.0402666666666666,
2003-08-24,,0.0492499999999999,
2003-08-25,,0.056024074074074,
2003-08-26,0.0582333333333333,0.0582333333333333,
2003-08-27,,0.0695722222222222,
2003-08-28,0.0809111111111111,0.0809111111111111,
2003-08-29,,0.0630187242798353,
2003-08-30,,0.0691666666666666,
2003-08-31,,0.0691666666666666,
2003-09-01,,0.0574222222222222,
2003-09-02,,0.062477366255144,
2003-09-03,0.0574222222222222,0.0574222222222222,
2003-09-04,0.0520666666666666,0.0520666666666666,
2003-09-05,,0.0574222222222222,
2003-09-06,,0.0550851851851851,
2003-09-07,0.0636333333333333,0.0636333333333333,
2003-09-08,,0.0495555555555555,
2003-09-09,0.0354777777777777,0.0354777777777777,
2003-09-10,0.0465666666666666,0.0465666666666666,
2003-09-11,,0.0489944444444443,
2003-09-12,0.0514222222222222,0.0514222222222222,
2003-09-13,,0.0612333333333333,
2003-09-14,0.0710444444444444,0.0710444444444444,
2003-09-15,0.20975,0.20975,
2003-09-16,,0.1053705555555555,
2003-09-17,,0.131525,
2003-09-18,,0.1000016666666666,
2003-09-19,0.0533,0.0533,
2003-09-20,,0.0529111111111111,
2003-09-21,0.0525222222222222,0.0525222222222222,
2003-09-22,,,
2003-09-23,,0.0771814814814814,
2003-09-24,,0.0897910389610389,
2003-09-25,,0.0631616137566137,
2003-09-26,,0.0631616137566137,
2003-09-27,,0.0525222222222222,
2003-09-28,,0.0833185185185184,
2003-09-29,,0.0833185185185184,
2003-09-30,,0.092487251082251,
2003-10-01,,0.0833185185185184,
2003-10-02,,0.0927810912698412,
2003-10-03,,,
2003-10-04,0.0475555555555555,0.0475555555555555,
2003-10-05,,0.1498777777777777,
2003-10-06,0.2522,0.2522,
2003-10-07,,0.1460777777777777,
2003-10-08,0.0399555555555555,0.0399555555555555,
2003-10-09,,0.0468499999999999,
2003-10-10,,0.1054855555555555,
2003-10-11,,0.0430499999999999,
2003-10-12,,0.0444513888888888,
2003-10-13,,0.0461444444444444,
2003-10-14,0.0461444444444444,0.0461444444444444,
2003-10-15,0.0486555555555555,0.0486555555555555,
2003-10-16,,0.059023340822563,
2003-10-17,,0.0654627890116224,FO
2003-10-18,,0.0822700224676893,
2003-10-19,,0.1158844893798232,FO
2003-10-20,,0.0964240754020145,
2003-10-21,0.1158844893798232,0.1158844893798232,
2003-10-22,,0.1213422446899115,
2003-10-23,,0.1158844893798232,
2003-10-24,0.1268,0.1268,
2003-10-25,0.1130333333333333,0.1130333333333333,
2003-10-26,0.21265,0.21265,
2003-10-27,,0.2218507964619568,
2003-10-28,0.2310515929239137,0.2310515929239137,
2003-10-29,,0.2063242085981368,
2003-10-30,,0.2063242085981368,
2003-10-31,,0.1990400821762425,
2003-11-01,,0.3452313112105075,
2003-11-02,,0.3452313112105075,
2003-11-03,0.1670285714285714,0.1670285714285714,
2003-11-04,0.6026666666666667,0.6026666666666667,
2003-11-05,,0.5263696428571429,
2003-11-06,,0.64615,
2003-11-07,,0.64615,
2003-11-08,0.6896333333333333,0.6896333333333333,
2003-11-09,,,
2003-11-10,,,
2003-11-11,,,
2003-11-12,,,
2003-11-13,,,
2003-11-14,,,
2003-11-15,,,
2003-11-16,,,
2003-11-17,,0.5607583333333332,
2003-11-18,,,
2003-11-19,,,
2003-11-20,,,
2003-11-21,,,
2003-11-22,,,
2003-11-23,,,
2003-11-24,,,
2003-11-25,,,
2003-11-26,0.4318833333333333,0.4318833333333333,
2003-11-27,0.5224,0.5224,
2003-11-28,,0.4414,
2003-11-29,,0.4822481481481481,
2003-11-30,0.4414,0.4414,
2003-12-01,0.4829444444444444,0.4829444444444444,
2003-12-02,,0.4829444444444444,
2003-12-03,,0.519034656084656,
2003-12-04,,0.4829444444444444,
2003-12-05,,0.5950833333333333,
2003-12-06,,0.53855,
2003-12-07,,0.547139009139009,
2003-12-08,0.7072222222222222,0.7072222222222222,
2003-12-09,,0.622886111111111,
2003-12-10,,0.53855,
2003-12-11,,0.53855,
2003-12-12,,0.53855,
2003-12-13,,0.4542138888888889,
2003-12-14,0.3698777777777778,0.3698777777777778,
2003-12-15,,,
2003-12-16,,0.53855,
2003-12-17,,0.5384417592592592,
2003-12-18,,0.53855,
2003-12-19,,0.4938564814814814,
2003-12-20,,0.6319055555555555,
2003-12-21,,,
2003-12-22,,,
2003-12-23,,,
2003-12-24,,,
2003-12-25,0.6574777777777777,0.6574777777777777,
2003-12-26,,0.6319055555555555,
2003-12-27,0.6063333333333334,0.6063333333333334,
