system:time_start,B1,B1_interpolate,B1_phenology
2009-02-20,0.5287777777777778,0.5287777777777778,
2009-02-21,,,
2009-02-22,,0.7403222222222222,
2009-02-23,0.9518666666666666,0.9518666666666666,
2009-02-24,,,
2009-02-25,,,
2009-02-26,,0.7416944444444444,
2009-02-27,,0.7430666666666667,
2009-02-28,,0.9518666666666666,
2009-03-01,,0.8584735449735451,
2009-03-02,,0.9023125,
2009-03-03,,0.8513230579605581,
2009-03-04,0.5370111111111111,0.5370111111111111,
2009-03-05,1.0375,1.0375,
2009-03-06,,0.947375,
2009-03-07,,0.8406287037037038,
2009-03-08,,0.9023125,
2009-03-09,,0.947375,
2009-03-10,,0.85725,
2009-03-11,,0.8881878367003366,
2009-03-12,,0.8523875,
2009-03-13,0.85725,0.85725,
2009-03-14,,0.847525,
2009-03-15,,0.847525,
2009-03-16,,0.847525,
2009-03-17,0.8378,0.8378,
2009-03-18,,0.847525,
2009-03-19,,0.8417357809698719,
2009-03-20,,0.8378,
2009-03-21,,0.8191488095238094,
2009-03-22,,0.8378,
2009-03-23,,0.7861444444444444,
2009-03-24,,0.8378,
2009-03-25,,0.8242647276334776,
2009-03-26,,0.8378,
2009-03-27,,0.8329773892195766,
2009-03-28,0.7297222222222222,0.7297222222222222,
2009-03-29,,0.7909111111111111,
2009-03-30,0.8521,0.8521,
2009-03-31,,0.84631875,
2009-04-01,,0.8521,
2009-04-02,,0.8770666666666667,
2009-04-03,,0.8770666666666667,
2009-04-04,,0.8895500000000001,
2009-04-05,0.9020333333333334,0.9020333333333334,
2009-04-06,,0.8623384448197448,
2009-04-07,,0.8521,
2009-04-08,,0.8469900000000001,
2009-04-09,,0.8227777777777778,
2009-04-10,,0.8471428089332582,
2009-04-11,,0.8469900000000001,
2009-04-12,,0.8235857615110609,
2009-04-13,0.7435222222222222,0.7435222222222222,
2009-04-14,0.8866666666666667,0.8866666666666667,
2009-04-15,0.8807140446662902,0.8807140446662902,
2009-04-16,0.6778833333333334,0.6778833333333334,
2009-04-17,,0.7948194444444445,
2009-04-18,0.9117555555555557,0.9117555555555557,
2009-04-19,0.8056555555555556,0.8056555555555556,
2009-04-20,0.7585333333333333,0.7585333333333333,
2009-04-21,,0.8055118963093985,
2009-04-22,0.8524904592854636,0.8524904592854636,
2009-04-23,0.899,0.899,
2009-04-24,,0.8967222222222222,
2009-04-25,0.8944444444444445,0.8944444444444445,
2009-04-26,,0.7894833333333333,
2009-04-27,0.6845222222222223,0.6845222222222223,
2009-04-28,,0.7689194444444445,
2009-04-29,0.8533166666666667,0.8533166666666667,
2009-04-30,,0.7383953703703704,
2009-05-01,,0.712064998286111,
2009-05-02,0.59295,0.59295,
2009-05-03,,0.712064998286111,
2009-05-04,0.8311799965722221,0.8311799965722221,
2009-05-05,0.8539777777777778,0.8539777777777778,
2009-05-06,0.8873666666666666,0.8873666666666666,
2009-05-07,,0.8311799965722221,
2009-05-08,,0.8033666666666667,
2009-05-09,,0.8033666666666667,
2009-05-10,0.7193666666666667,0.7193666666666667,
2009-05-11,0.7866666666666666,0.7866666666666666,
2009-05-12,0.9104,0.9104,
2009-05-13,,0.7866666666666666,
2009-05-14,,0.7795193269729616,
2009-05-15,,0.8361888888888889,
2009-05-16,,0.7728457354404309,MO
2009-05-17,0.6414913142522176,0.6414913142522176,
2009-05-18,0.8361888888888889,0.8361888888888889,
2009-05-19,,0.6884662535021702,
2009-05-20,,0.6332859936396281,
