system:time_start,B1,B1_interpolate,B1_phenology
2007-02-05,0.4257,0.4257,
2007-02-06,,,
2007-02-07,,0.6438777777777778,
2007-02-08,0.6438777777777778,0.6438777777777778,
2007-02-09,0.7876,0.7876,
2007-02-10,0.6460666666666667,0.6460666666666667,
2007-02-11,0.5926111111111111,0.5926111111111111,
2007-02-12,,0.5702037037037037,
2007-02-13,,0.5322722222222223,
2007-02-14,0.4719333333333333,0.4719333333333333,
2007-02-15,,0.54455,
2007-02-16,,0.54455,
2007-02-17,,0.6171666666666666,
2007-02-18,0.6171666666666666,0.6171666666666666,
2007-02-19,,0.6587833333333333,
2007-02-20,0.7004,0.7004,
2007-02-21,0.5774111111111111,0.5774111111111111,
2007-02-22,0.8305777777777777,0.8305777777777777,
2007-02-23,,0.8233388888888888,
2007-02-24,0.8161,0.8161,
2007-02-25,0.8241777777777778,0.8241777777777778,
2007-02-26,0.7791,0.7791,
2007-02-27,,0.7864584722222223,
2007-02-28,,0.7828434567901235,
2007-03-01,,0.8161,
2007-03-02,,0.8071855555555556,
2007-03-03,,0.79855,
2007-03-04,,0.78915,
2007-03-05,,0.7791,
2007-03-06,,0.7837669444444445,
2007-03-07,,0.7821,
2007-03-08,0.818,0.818,
2007-03-09,,0.77505,
2007-03-10,,0.77505,
2007-03-11,,0.77505,
2007-03-12,0.7321,0.7321,
2007-03-13,,0.77505,
2007-03-14,,0.7984317566137566,
2007-03-15,,0.77505,
2007-03-16,,0.7985129629629629,
2007-03-17,,0.8334144444444445,
2007-03-18,,0.8137012698412697,
2007-03-19,,0.8316381481481482,
2007-03-20,,0.8341230447330447,
2007-03-21,0.8883888888888889,0.8883888888888889,
2007-03-22,,0.8334144444444445,
2007-03-23,0.77844,0.77844,
2007-03-24,,0.8316381481481482,
2007-03-25,,0.8698666666666667,
2007-03-26,0.88306,0.88306,
2007-03-27,0.8698666666666667,0.8698666666666667,
2007-03-28,,0.8659958333333333,
2007-03-29,0.862125,0.862125,
2007-03-30,0.877,0.877,
2007-03-31,0.8652124999999999,0.8652124999999999,
2007-04-01,0.91154,0.91154,
2007-04-02,0.90516,0.90516,
2007-04-03,0.9237444444444444,0.9237444444444444,
2007-04-04,0.8887888888888889,0.8887888888888889,
2007-04-05,0.8940555555555556,0.8940555555555556,
2007-04-06,0.8286211054689744,0.8286211054689744,
2007-04-07,0.8928333333333334,0.8928333333333334,
2007-04-08,0.9066444444444444,0.9066444444444444,
